食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,66.0,55.0,41.0,58.0,41.0,50.0,50.0,50.0,55.0,58.0,42.0,50.0,50.0,48.0,
胡蘿蔔,58.0,47.0,41.0,41.0,33.0,41.0,33.0,50.0,40.0,50.0,50.0,41.0,42.0,39.0,
麻竹筍,100.0,78.0,83.0,83.0,58.0,83.0,100.0,100.0,100.0,66.0,55.0,63.0,58.0,0.0,
馬鈴薯,66.0,50.0,50.0,50.0,41.0,50.0,50.0,58.0,58.0,50.0,50.0,50.0,58.0,45.0,
甘藍,58.0,67.0,58.0,66.0,50.0,67.0,50.0,67.0,66.0,66.0,58.0,58.0,67.0,65.0,
小白菜,83.0,58.0,50.0,66.0,41.0,66.0,50.0,58.0,50.0,66.0,58.0,58.0,42.0,49.0,
包心白菜,83.0,60.0,50.0,58.0,41.0,50.0,58.0,58.0,58.0,66.0,60.0,58.0,42.0,55.0,
菠菜,200.0,133.0,117.0,133.0,133.0,150.0,133.0,133.0,166.0,133.0,133.0,133.0,50.0,136.0,
青江白菜,83.0,67.0,50.0,66.0,50.0,66.0,50.0,58.0,66.0,66.0,58.0,58.0,42.0,61.0,
空心菜,83.0,53.0,41.0,50.0,41.0,50.0,42.0,41.0,50.0,50.0,35.0,50.0,50.0,40.0,
青蔥,133.0,73.0,100.0,83.0,50.0,58.0,83.0,117.0,100.0,66.0,68.0,58.0,83.0,66.0,
韭菜,83.0,50.0,50.0,50.0,41.0,50.0,42.0,58.0,66.0,50.0,60.0,50.0,0.6,51.0,
茄子,100.0,66.0,67.0,58.0,41.0,50.0,50.0,67.0,66.0,66.0,42.0,50.0,42.0,58.0,
蕃茄,166.0,80.0,91.0,100.0,75.0,80.0,117.0,117.0,133.0,100.0,133.0,70.0,50.0,62.0,
菜豆,83.0,73.0,58.0,50.0,50.0,83.0,67.0,67.0,66.0,50.0,62.0,58.0,50.0,69.0,
大黃瓜,58.0,46.0,33.0,33.0,25.0,50.0,33.0,33.0,41.0,25.0,50.0,41.0,50.0,37.0,
花椰菜,133.0,100.0,100.0,100.0,75.0,100.0,117.0,117.0,100.0,116.0,100.0,83.0,100.0,75.0,
