食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,50.0,50.0,41.0,50.0,33.0,33.0,33.0,50.0,50.0,50.0,43.0,33.0,42.0,43.0,
胡蘿蔔,58.0,46.0,41.0,41.0,33.0,33.0,33.0,41.0,42.0,50.0,38.0,33.0,33.0,38.0,
麻竹筍,0.0,106.0,0.0,0.0,83.0,0.0,167.0,0.0,115.0,100.0,0.0,0.0,0.0,0.0,
馬鈴薯,66.0,50.0,50.0,58.0,33.0,50.0,50.0,58.0,58.0,50.0,47.0,41.0,42.0,47.0,
甘藍,50.0,36.0,33.0,33.0,20.0,25.0,17.0,33.0,33.0,25.0,18.0,20.0,17.0,18.0,
小白菜,100.0,58.0,75.0,58.0,50.0,33.0,33.0,83.0,67.0,83.0,62.0,58.0,67.0,62.0,
包心白菜,66.0,58.0,67.0,41.0,41.0,33.0,33.0,75.0,67.0,50.0,44.0,50.0,58.0,53.0,
菠菜,117.0,67.0,91.0,83.0,75.0,50.0,50.0,100.0,83.0,100.0,72.0,66.0,100.0,81.0,
青江白菜,100.0,66.0,75.0,58.0,50.0,50.0,33.0,83.0,75.0,83.0,52.0,63.0,67.0,55.0,
空心菜,83.0,50.0,58.0,58.0,50.0,41.0,42.0,67.0,50.0,66.0,40.0,55.0,42.0,0.0,
青蔥,83.0,58.0,67.0,58.0,41.0,50.0,33.0,67.0,50.0,50.0,45.0,50.0,42.0,45.0,
韭菜,83.0,50.0,58.0,41.0,33.0,50.0,42.0,58.0,58.0,50.0,43.0,50.0,50.0,43.0,
茄子,100.0,63.0,58.0,50.0,41.0,41.0,50.0,67.0,67.0,66.0,40.0,41.0,50.0,40.0,
蕃茄,100.0,56.0,50.0,58.0,33.0,41.0,50.0,58.0,83.0,50.0,35.0,50.0,33.0,35.0,
菜豆,117.0,67.0,83.0,66.0,75.0,66.0,67.0,91.0,100.0,100.0,55.0,75.0,58.0,55.0,
大黃瓜,75.0,33.0,41.0,33.0,33.0,50.0,75.0,41.0,50.0,58.0,32.0,46.0,33.0,32.0,
花椰菜,100.0,56.0,58.0,50.0,50.0,50.0,50.0,58.0,67.0,66.0,60.0,58.0,75.0,63.0,
絲瓜,66.0,42.0,41.0,41.0,50.0,41.0,33.0,50.0,50.0,50.0,45.0,50.0,50.0,41.0,
花胡瓜,117.0,63.0,67.0,66.0,50.0,58.0,50.0,75.0,70.0,83.0,61.0,63.0,83.0,61.0,
苦瓜,100.0,72.0,83.0,66.0,58.0,66.0,50.0,83.0,75.0,50.0,53.0,58.0,67.0,53.0,
青椒,100.0,55.0,58.0,50.0,41.0,50.0,42.0,67.0,67.0,66.0,44.0,41.0,42.0,44.0,
芹菜,117.0,83.0,91.0,83.0,66.0,83.0,67.0,100.0,83.0,83.0,78.0,75.0,50.0,78.0,
四季豆,166.0,91.0,133.0,83.0,83.0,83.0,100.0,150.0,150.0,116.0,91.0,100.0,117.0,91.0,
牛蒡,83.0,83.0,83.0,83.0,66.0,83.0,50.0,83.0,67.0,83.0,75.0,58.0,83.0,75.0,
生薑,133.0,100.0,100.0,100.0,75.0,100.0,167.0,117.0,117.0,100.0,83.0,91.0,67.0,83.0,
芋頭,117.0,83.0,83.0,83.0,75.0,83.0,75.0,83.0,100.0,83.0,81.0,75.0,83.0,81.0,
綠竹筍,0.0,167.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
洋蔥,66.0,42.0,41.0,41.0,33.0,41.0,33.0,41.0,42.0,41.0,32.0,33.0,33.0,32.0,
綠蘆筍,0.0,200.0,233.0,200.0,183.0,0.0,233.0,233.0,267.0,233.0,0.0,166.0,233.0,0.0,
筊白筍,0.0,200.0,183.0,166.0,150.0,166.0,167.0,183.0,167.0,183.0,0.0,183.0,0.0,0.0,
大芥菜,100.0,50.0,75.0,50.0,50.0,50.0,50.0,83.0,50.0,66.0,45.0,45.0,58.0,45.0,
青蒜,150.0,100.0,133.0,100.0,83.0,83.0,100.0,150.0,117.0,116.0,92.0,100.0,100.0,92.0,
蒜頭,233.0,200.0,200.0,200.0,150.0,200.0,183.0,200.0,200.0,200.0,170.0,150.0,133.0,170.0,
甘藍芽,166.0,83.0,100.0,83.0,100.0,100.0,117.0,83.0,100.0,100.0,0.0,0.0,83.0,0.0,
芥藍,117.0,66.0,83.0,66.0,75.0,50.0,50.0,91.0,50.0,83.0,53.0,70.0,67.0,53.0,
莧菜,100.0,50.0,75.0,58.0,58.0,50.0,50.0,83.0,50.0,66.0,49.0,66.0,58.0,49.0,
本島萵苣,100.0,60.0,83.0,50.0,75.0,66.0,67.0,91.0,83.0,83.0,0.0,75.0,50.0,0.0,
萵苣,100.0,63.0,83.0,58.0,75.0,50.0,50.0,83.0,50.0,83.0,0.0,66.0,58.0,0.0,
茼蒿,133.0,83.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,
青花苔,117.0,58.0,67.0,58.0,50.0,58.0,58.0,67.0,67.0,66.0,51.0,63.0,67.0,57.0,
金針菜乾,533.0,533.0,533.0,533.0,533.0,533.0,580.0,583.0,533.0,533.0,0.0,466.0,667.0,0.0,
冬瓜,50.0,35.0,41.0,33.0,33.0,33.0,25.0,41.0,42.0,33.0,30.0,30.0,33.0,30.0,
扁蒲,58.0,33.0,0.0,41.0,41.0,41.0,25.0,0.0,33.0,41.0,0.0,41.0,42.0,0.0,
甜碗豆,166.0,100.0,133.0,116.0,83.0,100.0,100.0,150.0,167.0,133.0,0.0,120.0,100.0,0.0,
碗豆,166.0,117.0,133.0,133.0,83.0,116.0,117.0,167.0,116.0,150.0,0.0,120.0,100.0,0.0,
甜玉米,83.0,50.0,50.0,41.0,41.0,50.0,42.0,58.0,50.0,33.0,0.0,50.0,33.0,0.0,
香菇乾,833.0,1000.0,1000.0,1000.0,1000.0,833.0,833.0,1167.0,1000.0,1000.0,0.0,1066.0,1250.0,0.0,
香菇溼,200.0,155.0,150.0,150.0,133.0,150.0,150.0,150.0,200.0,150.0,156.0,133.0,150.0,156.0,
黑色木耳,166.0,100.0,100.0,100.0,83.0,100.0,117.0,117.0,100.0,83.0,103.0,83.0,100.0,103.0,
香蕉,50.0,50.0,50.0,50.0,41.0,50.0,50.0,58.0,50.0,50.0,42.0,0.0,48.0,51.0,
鳳梨17號,33.0,40.0,33.0,33.0,33.0,41.0,37.0,41.0,33.0,33.0,33.0,0.0,32.0,30.0,
番石榴世紀,33.0,33.0,0.0,33.0,33.0,33.0,25.0,0.0,33.0,0.0,25.0,0.0,12.0,22.0,
木瓜,50.0,56.0,50.0,66.0,50.0,50.0,75.0,58.0,58.0,66.0,42.0,0.0,58.0,49.0,
小西瓜,25.0,33.0,25.0,25.0,25.0,33.0,17.0,33.0,25.0,25.0,17.0,0.0,17.0,25.0,
甜瓜,83.0,0.0,75.0,66.0,58.0,0.0,83.0,83.0,0.0,0.0,75.0,0.0,58.0,0.0,
洋香瓜,66.0,75.0,0.0,75.0,66.0,75.0,75.0,83.0,75.0,75.0,65.0,0.0,65.0,0.0,
海梨柑,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
文旦,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
柳橙,0.0,33.0,0.0,0.0,25.0,41.0,50.0,41.0,0.0,0.0,42.0,0.0,48.0,0.0,
