食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,,,,,,,,,,,65.0,,100.0,,
胡蘿蔔,,,,,,,,,,,50.0,,66.0,,
麻竹筍,,,,,,,,,,,0.0,,100.0,,
馬鈴薯,,,,,,,,,,,55.0,,83.0,,
甘藍,,,,,,,,,,,67.0,,75.0,,
小白菜,,,,,,,,,,,64.0,,83.0,,
包心白菜,,,,,,,,,,,70.0,,83.0,,
菠菜,,,,,,,,,,,120.0,,200.0,,
青江白菜,,,,,,,,,,,57.0,,83.0,,
空心菜,,,,,,,,,,,55.0,,83.0,,
青蔥,,,,,,,,,,,125.0,,216.0,,
韭菜,,,,,,,,,,,58.0,,100.0,,
茄子,,,,,,,,,,,45.0,,166.0,,
蕃茄,,,,,,,,,,,80.0,,166.0,,
菜豆,,,,,,,,,,,84.0,,117.0,,
大黃瓜,,,,,,,,,,,58.0,,83.0,,
花椰菜,,,,,,,,,,,115.0,,166.0,,
絲瓜,,,,,,,,,,,50.0,,83.0,,
花胡瓜,,,,,,,,,,,75.0,,117.0,,
苦瓜,,,,,,,,,,,90.0,,133.0,,
青椒,,,,,,,,,,,128.0,,166.0,,
芹菜,,,,,,,,,,,140.0,,233.0,,
四季豆,,,,,,,,,,,135.0,,200.0,,
牛蒡,,,,,,,,,,,78.0,,100.0,,
生薑,,,,,,,,,,,90.0,,133.0,,
芋頭,,,,,,,,,,,77.0,,100.0,,
綠竹筍,,,,,,,,,,,100.0,,166.0,,
洋蔥,,,,,,,,,,,50.0,,66.0,,
綠蘆筍,,,,,,,,,,,0.0,,300.0,,
筊白筍,,,,,,,,,,,175.0,,216.0,,
大芥菜,,,,,,,,,,,67.0,,100.0,,
青蒜,,,,,,,,,,,19.0,,367.0,,
蒜頭,,,,,,,,,,,180.0,,200.0,,
甘藍芽,,,,,,,,,,,0.0,,200.0,,
芥藍,,,,,,,,,,,80.0,,117.0,,
莧菜,,,,,,,,,,,63.0,,117.0,,
本島萵苣,,,,,,,,,,,80.0,,117.0,,
萵苣,,,,,,,,,,,80.0,,100.0,,
茼蒿,,,,,,,,,,,0.0,,0.0,,
青花苔,,,,,,,,,,,0.0,,0.0,,
金針菜乾,,,,,,,,,,,500.0,,533.0,,
冬瓜,,,,,,,,,,,35.0,,50.0,,
扁蒲,,,,,,,,,,,40.0,,66.0,,
甜碗豆,,,,,,,,,,,0.0,,233.0,,
碗豆,,,,,,,,,,,0.0,,233.0,,
甜玉米,,,,,,,,,,,55.0,,133.0,,
香菇乾,,,,,,,,,,,833.0,,833.0,,
香菇溼,,,,,,,,,,,165.0,,200.0,,
黑色木耳,,,,,,,,,,,100.0,,166.0,,
香蕉,,,,,,,,,,,50.0,,58.0,,
鳳梨17號,,,,,,,,,,,42.0,,42.0,,
番石榴世紀,,,,,,,,,,,42.0,,58.0,,
木瓜,,,,,,,,,,,50.0,,42.0,,
