食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,117.0,100.0,83.0,83.0,66.0,66.0,75.0,75.0,75.0,83.0,60.0,,83.0,78.0,83.0
胡蘿蔔,66.0,66.0,58.0,58.0,50.0,50.0,58.0,58.0,66.0,58.0,50.0,,42.0,47.0,58.0
麻竹筍,100.0,100.0,117.0,83.0,66.0,83.0,100.0,117.0,100.0,83.0,68.0,,117.0,98.0,83.0
馬鈴薯,83.0,66.0,67.0,58.0,50.0,58.0,58.0,67.0,66.0,58.0,55.0,,67.0,58.0,55.0
甘藍,83.0,117.0,100.0,100.0,83.0,83.0,83.0,108.0,116.0,116.0,80.0,,67.0,81.0,108.0
小白菜,83.0,100.0,75.0,116.0,100.0,150.0,83.0,83.0,100.0,83.0,70.0,,167.0,116.0,100.0
包心白菜,166.0,133.0,133.0,100.0,100.0,133.0,100.0,150.0,133.0,133.0,76.0,,117.0,116.0,133.0
菠菜,250.0,200.0,0.0,0.0,200.0,200.0,200.0,0.0,200.0,250.0,190.0,,200.0,196.0,0.0
青江白菜,100.0,100.0,75.0,116.0,75.0,150.0,83.0,83.0,83.0,100.0,80.0,,150.0,118.0,100.0
空心菜,100.0,106.0,58.0,100.0,66.0,100.0,50.0,67.0,100.0,83.0,80.0,,117.0,90.0,90.0
青蔥,267.0,250.0,183.0,166.0,150.0,200.0,150.0,200.0,200.0,166.0,120.0,,150.0,142.0,142.0
韭菜,117.0,83.0,67.0,83.0,58.0,83.0,58.0,75.0,83.0,66.0,55.0,,83.0,81.0,81.0
茄子,216.0,83.0,100.0,100.0,75.0,100.0,100.0,91.0,100.0,100.0,45.0,,83.0,80.0,83.0
蕃茄,166.0,150.0,133.0,133.0,100.0,133.0,100.0,133.0,116.0,116.0,88.0,,133.0,105.0,100.0
菜豆,166.0,166.0,133.0,133.0,100.0,116.0,100.0,133.0,133.0,133.0,75.0,,117.0,102.0,0.0
大黃瓜,100.0,91.0,58.0,83.0,66.0,83.0,50.0,67.0,83.0,83.0,45.0,,83.0,78.0,83.0
花椰菜,216.0,200.0,183.0,150.0,133.0,133.0,167.0,183.0,166.0,166.0,92.0,,167.0,128.0,150.0
絲瓜,100.0,83.0,58.0,58.0,66.0,83.0,67.0,58.0,100.0,66.0,50.0,,100.0,80.0,66.0
花胡瓜,133.0,116.0,100.0,116.0,83.0,116.0,83.0,117.0,116.0,83.0,75.0,,117.0,108.0,0.0
苦瓜,200.0,200.0,167.0,116.0,100.0,100.0,167.0,183.0,200.0,150.0,133.0,,133.0,100.0,150.0
青椒,166.0,150.0,150.0,133.0,116.0,116.0,150.0,167.0,165.0,166.0,85.0,,117.0,106.0,116.0
芹菜,267.0,200.0,150.0,166.0,150.0,166.0,167.0,167.0,200.0,166.0,130.0,,167.0,152.0,130.0
四季豆,267.0,216.0,200.0,183.0,166.0,166.0,200.0,217.0,250.0,200.0,110.0,,167.0,186.0,186.0
牛蒡,100.0,83.0,83.0,83.0,75.0,83.0,75.0,83.0,83.0,83.0,80.0,,83.0,83.0,0.0
生薑,133.0,110.0,100.0,116.0,100.0,100.0,100.0,100.0,116.0,116.0,100.0,,83.0,98.0,100.0
芋頭,100.0,100.0,100.0,83.0,75.0,83.0,75.0,100.0,83.0,83.0,80.0,,83.0,81.0,83.0
綠竹筍,166.0,133.0,0.0,133.0,116.0,117.0,133.0,0.0,0.0,133.0,100.0,,0.0,0.0,0.0
洋蔥,66.0,50.0,41.0,58.0,41.0,41.0,50.0,41.0,66.0,58.0,48.0,,58.0,49.0,58.0
綠蘆筍,300.0,333.0,0.0,0.0,266.0,0.0,267.0,0.0,0.0,300.0,0.0,,0.0,0.0,0.0
筊白筍,233.0,216.0,217.0,200.0,183.0,200.0,217.0,217.0,200.0,200.0,183.0,,200.0,190.0,200.0
大芥菜,133.0,126.0,75.0,0.0,133.0,116.0,0.0,83.0,0.0,0.0,67.0,,167.0,0.0,0.0
青蒜,300.0,266.0,283.0,250.0,200.0,216.0,217.0,267.0,250.0,233.0,180.0,,200.0,206.0,206.0
蒜頭,200.0,200.0,183.0,200.0,166.0,200.0,167.0,200.0,200.0,200.0,180.0,,183.0,168.0,183.0
甘藍芽,267.0,167.0,200.0,200.0,166.0,150.0,200.0,200.0,200.0,216.0,0.0,,200.0,0.0,0.0
芥藍,133.0,110.0,83.0,116.0,100.0,133.0,83.0,100.0,133.0,100.0,80.0,,150.0,112.0,100.0
莧菜,150.0,100.0,83.0,100.0,83.0,116.0,67.0,83.0,83.0,83.0,65.0,,133.0,100.0,100.0
本島萵苣,117.0,143.0,91.0,166.0,116.0,116.0,100.0,100.0,100.0,116.0,80.0,,183.0,0.0,116.0
萵苣,166.0,133.0,91.0,0.0,116.0,83.0,100.0,100.0,133.0,166.0,80.0,,167.0,0.0,0.0
茼蒿,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
青花苔,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,,133.0,0.0,0.0
金針菜乾,533.0,533.0,533.0,533.0,533.0,533.0,583.0,533.0,533.0,533.0,500.0,,667.0,0.0,533.0
冬瓜,58.0,50.0,41.0,41.0,33.0,33.0,33.0,41.0,41.0,41.0,40.0,,25.0,35.0,35.0
扁蒲,83.0,83.0,58.0,58.0,41.0,50.0,58.0,67.0,66.0,66.0,40.0,,58.0,0.0,0.0
甜碗豆,233.0,233.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
碗豆,233.0,183.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,,167.0,0.0,0.0
甜玉米,133.0,100.0,58.0,116.0,50.0,66.0,67.0,58.0,100.0,133.0,60.0,,58.0,60.0,100.0
香菇乾,833.0,1066.0,1170.0,1000.0,1000.0,1000.0,833.0,1170.0,1170.0,1000.0,833.0,,1250.0,0.0,1066.0
香菇溼,233.0,160.0,183.0,166.0,150.0,150.0,167.0,183.0,200.0,166.0,180.0,,167.0,166.0,166.0
黑色木耳,166.0,108.0,117.0,116.0,83.0,100.0,100.0,117.0,133.0,116.0,100.0,,167.0,108.0,116.0
香蕉,58.0,52.0,50.0,50.0,41.0,50.0,50.0,50.0,50.0,50.0,50.0,,58.0,49.0,50.0
鳳梨17號,50.0,50.0,50.0,50.0,33.0,50.0,50.0,50.0,41.0,41.0,42.0,,42.0,41.0,41.0
番石榴世紀,66.0,53.0,0.0,58.0,50.0,41.0,58.0,0.0,0.0,50.0,42.0,,65.0,0.0,0.0
木瓜,58.0,53.0,50.0,41.0,33.0,50.0,58.0,50.0,50.0,50.0,42.0,,48.0,50.0,48.0
小西瓜,41.0,33.0,30.0,33.0,25.0,33.0,33.0,33.0,33.0,28.0,30.0,,42.0,35.0,33.0
甜瓜,83.0,76.0,0.0,75.0,66.0,75.0,83.0,83.0,83.0,75.0,67.0,,83.0,0.0,75.0
洋香瓜,83.0,78.0,75.0,75.0,66.0,75.0,67.0,83.0,75.0,75.0,65.0,,98.0,72.0,75.0
海梨柑,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
文旦,108.0,100.0,100.0,83.0,83.0,116.0,100.0,100.0,83.0,83.0,67.0,,65.0,90.0,83.0
柳橙,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,,58.0,0.0,0.0
椪柑,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,75.0,0.0,0.0
楊桃,0.0,0.0,0.0,0.0,41.0,0.0,67.0,0.0,0.0,0.0,75.0,,48.0,0.0,0.0
蓮霧,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,117.0,0.0,0.0
鶯歌桃,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
紅柿子,75.0,0.0,50.0,0.0,58.0,0.0,0.0,58.0,0.0,66.0,0.0,,42.0,0.0,0.0
巨峰葡萄,200.0,133.0,133.0,133.0,133.0,116.0,133.0,133.0,133.0,133.0,100.0,,115.0,136.0,0.0
黑葉荔枝,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
在來芒果,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
新世紀梨,117.0,0.0,117.0,0.0,100.0,0.0,100.0,133.0,116.0,116.0,120.0,,82.0,126.0,116.0
棗子,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
紅肉李,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
玉李,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
