食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,83.0,43.0,,41.0,33.0,66.0,42.0,,50.0,33.0,,42.0,42.0,38.0,41.0
胡蘿蔔,100.0,56.0,,58.0,55.0,58.0,58.0,,58.0,58.0,,42.0,50.0,52.0,50.0
麻竹筍,166.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,83.0
馬鈴薯,83.0,58.0,,58.0,55.0,58.0,58.0,,58.0,58.0,,33.0,50.0,52.0,50.0
甘藍,66.0,63.0,,66.0,41.0,83.0,67.0,,66.0,66.0,,50.0,42.0,50.0,66.0
小白菜,100.0,50.0,,75.0,58.0,83.0,67.0,,83.0,66.0,,42.0,42.0,50.0,66.0
包心白菜,83.0,58.0,,58.0,41.0,50.0,50.0,,58.0,50.0,,0.0,33.0,46.0,66.0
菠菜,116.0,95.0,,100.0,83.0,166.0,92.0,,100.0,100.0,,83.0,67.0,80.0,116.0
青江白菜,100.0,63.0,,75.0,67.0,83.0,67.0,,66.0,66.0,,42.0,42.0,50.0,58.0
空心菜,100.0,46.0,,50.0,45.0,66.0,50.0,,58.0,58.0,,42.0,50.0,42.0,58.0
青蔥,133.0,108.0,,100.0,92.0,133.0,100.0,,83.0,83.0,,83.0,67.0,90.0,116.0
韭菜,116.0,83.0,,66.0,58.0,83.0,67.0,,83.0,66.0,,42.0,58.0,60.0,83.0
茄子,133.0,76.0,,83.0,58.0,83.0,75.0,,83.0,83.0,,58.0,42.0,60.0,100.0
蕃茄,133.0,100.0,,100.0,100.0,150.0,117.0,,100.0,100.0,,58.0,42.0,88.0,100.0
菜豆,133.0,117.0,,100.0,108.0,116.0,108.0,,100.0,83.0,,58.0,67.0,78.0,133.0
大黃瓜,66.0,58.0,,50.0,41.0,75.0,42.0,,50.0,50.0,,42.0,33.0,42.0,50.0
花椰菜,133.0,92.0,,83.0,75.0,116.0,83.0,,83.0,83.0,,75.0,83.0,80.0,100.0
絲瓜,83.0,58.0,,66.0,50.0,58.0,42.0,,66.0,66.0,,50.0,50.0,48.0,58.0
花胡瓜,116.0,75.0,,83.0,58.0,66.0,67.0,,83.0,83.0,,42.0,58.0,60.0,83.0
苦瓜,100.0,83.0,,100.0,67.0,116.0,83.0,,100.0,83.0,,67.0,58.0,70.0,83.0
青椒,166.0,91.0,,116.0,83.0,233.0,100.0,,100.0,83.0,,67.0,67.0,82.0,100.0
芹菜,166.0,120.0,,116.0,108.0,166.0,133.0,,133.0,116.0,,83.0,100.0,104.0,133.0
四季豆,166.0,116.0,,116.0,100.0,216.0,117.0,,166.0,116.0,,67.0,117.0,92.0,150.0
牛蒡,100.0,83.0,,83.0,83.0,83.0,83.0,,83.0,83.0,,50.0,83.0,80.0,83.0
生薑,133.0,133.0,,133.0,116.0,133.0,117.0,,133.0,133.0,,75.0,117.0,112.0,116.0
芋頭,116.0,83.0,,83.0,75.0,100.0,83.0,,100.0,91.0,,75.0,83.0,78.0,83.0
綠竹筍,216.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
洋蔥,83.0,58.0,,58.0,50.0,66.0,58.0,,58.0,58.0,,33.0,42.0,48.0,58.0
綠蘆筍,267.0,0.0,,0.0,0.0,0.0,250.0,,0.0,0.0,,0.0,0.0,0.0,0.0
筊白筍,300.0,200.0,,250.0,217.0,233.0,233.0,,250.0,250.0,,0.0,0.0,0.0,233.0
大芥菜,100.0,83.0,,83.0,58.0,83.0,58.0,,66.0,66.0,,0.0,42.0,58.0,0.0
青蒜,233.0,150.0,,133.0,167.0,300.0,167.0,,150.0,150.0,,0.0,100.0,176.0,200.0
蒜頭,216.0,183.0,,200.0,150.0,216.0,183.0,,200.0,200.0,,92.0,167.0,144.0,200.0
甘藍芽,166.0,0.0,,0.0,100.0,0.0,133.0,,133.0,0.0,,0.0,0.0,0.0,0.0
芥藍,166.0,67.0,,83.0,67.0,83.0,67.0,,67.0,66.0,,0.0,50.0,56.0,66.0
莧菜,133.0,67.0,,66.0,75.0,100.0,67.0,,66.0,66.0,,42.0,58.0,56.0,83.0
本島萵苣,133.0,83.0,,83.0,75.0,0.0,83.0,,100.0,100.0,,50.0,42.0,0.0,100.0
萵苣,116.0,83.0,,83.0,58.0,116.0,75.0,,83.0,66.0,,0.0,0.0,0.0,0.0
茼蒿,166.0,0.0,,133.0,117.0,0.0,100.0,,100.0,116.0,,0.0,100.0,0.0,0.0
青花苔,166.0,83.0,,0.0,100.0,0.0,92.0,,0.0,0.0,,92.0,83.0,0.0,0.0
金針菜乾,933.0,750.0,,750.0,533.0,533.0,583.0,,800.0,800.0,,750.0,750.0,0.0,800.0
冬瓜,66.0,50.0,,41.0,50.0,58.0,50.0,,58.0,50.0,,25.0,42.0,44.0,50.0
扁蒲,66.0,52.0,,58.0,50.0,0.0,50.0,,50.0,66.0,,0.0,0.0,0.0,50.0
甜碗豆,200.0,166.0,,0.0,133.0,300.0,183.0,,200.0,0.0,,0.0,0.0,0.0,0.0
碗豆,200.0,166.0,,0.0,150.0,133.0,183.0,,0.0,0.0,,0.0,0.0,0.0,0.0
甜玉米,100.0,67.0,,83.0,83.0,100.0,83.0,,66.0,58.0,,42.0,83.0,66.0,83.0
香菇乾,1800.0,1666.0,,1666.0,1500.0,1660.0,1670.0,,1667.0,1667.0,,1250.0,1250.0,0.0,1667.0
香菇溼,216.0,183.0,,200.0,167.0,200.0,183.0,,200.0,200.0,,108.0,183.0,168.0,183.0
黑色木耳,166.0,133.0,,116.0,117.0,116.0,117.0,,133.0,133.0,,83.0,117.0,116.0,116.0
香蕉,92.0,81.0,,83.0,83.0,66.0,83.0,,83.0,83.0,,0.0,42.0,0.0,83.0
鳳梨17號,41.0,41.0,,50.0,45.0,41.0,45.0,,41.0,41.0,,0.0,48.0,42.0,41.0
番石榴世紀,92.0,72.0,,66.0,0.0,0.0,75.0,,0.0,0.0,,0.0,82.0,0.0,0.0
木瓜,100.0,83.0,,91.0,83.0,75.0,83.0,,100.0,100.0,,0.0,98.0,80.0,83.0
小西瓜,33.0,41.0,,33.0,41.0,41.0,42.0,,33.0,33.0,,0.0,28.0,36.0,41.0
甜瓜,83.0,92.0,,91.0,58.0,75.0,75.0,,83.0,83.0,,0.0,82.0,80.0,83.0
洋香瓜,83.0,83.0,,91.0,83.0,83.0,83.0,,83.0,83.0,,0.0,82.0,84.0,83.0
海梨柑,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
文旦,0.0,0.0,,0.0,0.0,0.0,75.0,,0.0,0.0,,0.0,0.0,0.0,0.0
