食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,58.0,41.0,33.0,41.0,33.0,50.0,50.0,41.0,50.0,33.0,33.0,38.0,42.0,38.0,33.0
胡蘿蔔,66.0,42.0,33.0,41.0,33.0,33.0,33.0,33.0,42.0,50.0,42.0,38.0,42.0,0.0,50.0
麻竹筍,150.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
馬鈴薯,66.0,56.0,50.0,50.0,41.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,58.0,49.0,50.0
甘藍,58.0,50.0,33.0,41.0,41.0,50.0,50.0,41.0,50.0,50.0,42.0,41.0,42.0,46.0,50.0
小白菜,66.0,58.0,50.0,50.0,41.0,50.0,50.0,50.0,50.0,50.0,42.0,41.0,25.0,38.0,50.0
包心白菜,66.0,55.0,41.0,50.0,33.0,41.0,42.0,50.0,50.0,50.0,55.0,41.0,42.0,42.0,50.0
菠菜,66.0,75.0,58.0,58.0,41.0,50.0,50.0,58.0,67.0,50.0,42.0,50.0,33.0,49.0,50.0
青江白菜,83.0,66.0,50.0,58.0,41.0,50.0,50.0,50.0,50.0,58.0,42.0,45.0,25.0,47.0,58.0
空心菜,83.0,83.0,83.0,75.0,58.0,83.0,83.0,91.0,83.0,83.0,50.0,58.0,50.0,59.0,83.0
青蔥,83.0,75.0,58.0,66.0,41.0,58.0,58.0,66.0,58.0,66.0,50.0,50.0,50.0,57.0,66.0
韭菜,83.0,50.0,41.0,50.0,41.0,66.0,67.0,41.0,66.0,50.0,50.0,50.0,50.0,48.0,50.0
茄子,83.0,58.0,50.0,50.0,41.0,41.0,42.0,58.0,50.0,50.0,42.0,41.0,50.0,47.0,50.0
蕃茄,100.0,55.0,50.0,41.0,33.0,50.0,50.0,50.0,50.0,41.0,25.0,38.0,33.0,36.0,41.0
菜豆,100.0,91.0,66.0,75.0,58.0,66.0,67.0,75.0,91.0,66.0,0.0,0.0,67.0,65.0,66.0
大黃瓜,66.0,50.0,41.0,41.0,41.0,50.0,50.0,41.0,50.0,50.0,42.0,45.0,50.0,48.0,50.0
花椰菜,83.0,67.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,60.0,55.0,58.0,51.0,50.0
絲瓜,83.0,50.0,33.0,41.0,41.0,41.0,42.0,33.0,50.0,50.0,42.0,46.0,50.0,43.0,50.0
花胡瓜,100.0,66.0,58.0,66.0,41.0,58.0,58.0,66.0,58.0,66.0,50.0,46.0,58.0,55.0,66.0
苦瓜,100.0,83.0,83.0,66.0,58.0,83.0,83.0,91.0,83.0,75.0,67.0,75.0,67.0,72.0,75.0
青椒,100.0,67.0,50.0,58.0,50.0,50.0,50.0,58.0,67.0,66.0,50.0,60.0,50.0,53.0,66.0
芹菜,117.0,83.0,66.0,83.0,66.0,83.0,83.0,75.0,83.0,83.0,80.0,70.0,83.0,72.0,83.0
四季豆,166.0,100.0,100.0,83.0,83.0,83.0,83.0,117.0,133.0,100.0,80.0,100.0,83.0,93.0,100.0
牛蒡,100.0,83.0,83.0,83.0,66.0,66.0,67.0,83.0,67.0,83.0,85.0,60.0,83.0,78.0,83.0
生薑,133.0,93.0,83.0,100.0,75.0,83.0,83.0,83.0,83.0,100.0,60.0,83.0,58.0,81.0,100.0
芋頭,117.0,83.0,83.0,91.0,75.0,83.0,83.0,91.0,83.0,91.0,83.0,91.0,83.0,80.0,91.0
綠竹筍,166.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
洋蔥,66.0,50.0,41.0,50.0,33.0,41.0,42.0,41.0,50.0,50.0,50.0,41.0,42.0,39.0,50.0
綠蘆筍,300.0,216.0,0.0,0.0,183.0,133.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
筊白筍,233.0,186.0,200.0,200.0,166.0,200.0,200.0,217.0,200.0,200.0,0.0,0.0,0.0,0.0,200.0
大芥菜,83.0,67.0,50.0,58.0,41.0,50.0,50.0,50.0,50.0,58.0,30.0,46.0,33.0,52.0,58.0
青蒜,133.0,117.0,100.0,83.0,66.0,83.0,83.0,117.0,100.0,100.0,67.0,100.0,83.0,98.0,100.0
蒜頭,200.0,200.0,200.0,200.0,150.0,200.0,200.0,200.0,200.0,200.0,150.0,150.0,100.0,144.0,200.0
甘藍芽,166.0,100.0,83.0,100.0,75.0,100.0,100.0,100.0,133.0,100.0,0.0,116.0,83.0,0.0,100.0
芥藍,100.0,80.0,58.0,75.0,58.0,58.0,58.0,58.0,58.0,83.0,36.0,58.0,33.0,61.0,83.0
莧菜,100.0,67.0,50.0,58.0,50.0,58.0,58.0,58.0,58.0,66.0,42.0,58.0,50.0,53.0,66.0
本島萵苣,83.0,66.0,66.0,66.0,50.0,66.0,67.0,66.0,67.0,50.0,60.0,60.0,67.0,62.0,50.0
萵苣,83.0,75.0,50.0,66.0,58.0,58.0,58.0,58.0,58.0,66.0,55.0,60.0,67.0,0.0,66.0
茼蒿,200.0,83.0,66.0,83.0,50.0,66.0,66.0,66.0,67.0,66.0,50.0,75.0,50.0,72.0,66.0
青花苔,100.0,71.0,58.0,58.0,50.0,58.0,58.0,58.0,75.0,58.0,58.0,75.0,75.0,67.0,58.0
金針菜乾,533.0,533.0,533.0,533.0,533.0,533.0,580.0,533.0,533.0,533.0,533.0,466.0,667.0,0.0,533.0
冬瓜,50.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,41.0,28.0,28.0,25.0,29.0,41.0
扁蒲,83.0,41.0,0.0,41.0,33.0,41.0,42.0,0.0,42.0,50.0,25.0,0.0,33.0,0.0,50.0
甜碗豆,200.0,117.0,117.0,116.0,100.0,133.0,133.0,117.0,133.0,116.0,116.0,116.0,108.0,0.0,116.0
碗豆,200.0,133.0,117.0,133.0,100.0,116.0,117.0,133.0,117.0,133.0,150.0,125.0,83.0,0.0,116.0
甜玉米,100.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,58.0,45.0,46.0,42.0,46.0,58.0
香菇乾,833.0,833.0,833.0,833.0,900.0,833.0,833.0,833.0,833.0,910.0,833.0,1066.0,1200.0,0.0,1166.0
香菇溼,200.0,150.0,150.0,150.0,125.0,150.0,150.0,166.0,200.0,150.0,150.0,150.0,142.0,152.0,150.0
黑色木耳,166.0,100.0,100.0,100.0,91.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,108.0,100.0
香蕉,58.0,58.0,58.0,58.0,41.0,58.0,58.0,58.0,58.0,58.0,42.0,0.0,55.0,53.0,58.0
鳳梨17號,41.0,33.0,41.0,41.0,41.0,50.0,50.0,50.0,42.0,41.0,42.0,0.0,33.0,37.0,41.0
番石榴世紀,41.0,41.0,0.0,41.0,33.0,41.0,42.0,0.0,41.0,41.0,33.0,0.0,17.0,32.0,41.0
木瓜,41.0,50.0,41.0,50.0,33.0,41.0,42.0,41.0,50.0,50.0,42.0,0.0,33.0,45.0,50.0
小西瓜,38.0,33.0,33.0,33.0,25.0,33.0,33.0,33.0,33.0,41.0,30.0,0.0,25.0,0.0,41.0
甜瓜,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,83.0,70.0,0.0,83.0,0.0,83.0
洋香瓜,100.0,75.0,75.0,75.0,66.0,100.0,100.0,83.0,100.0,83.0,65.0,0.0,117.0,81.0,83.0
海梨柑,58.0,56.0,58.0,58.0,50.0,50.0,50.0,58.0,50.0,58.0,42.0,0.0,50.0,52.0,58.0
文旦,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
柳橙,50.0,33.0,33.0,30.0,25.0,41.0,42.0,33.0,33.0,41.0,33.0,0.0,42.0,30.0,41.0
椪柑,83.0,72.0,75.0,83.0,66.0,83.0,83.0,83.0,83.0,83.0,58.0,0.0,65.0,67.0,83.0
楊桃,58.0,55.0,0.0,0.0,41.0,33.0,33.0,0.0,0.0,66.0,50.0,0.0,25.0,0.0,66.0
蓮霧,166.0,100.0,100.0,100.0,66.0,116.0,117.0,117.0,100.0,100.0,83.0,0.0,132.0,96.0,100.0
鶯歌桃,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
紅柿子,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
巨峰葡萄,150.0,133.0,133.0,150.0,133.0,150.0,150.0,150.0,150.0,150.0,133.0,0.0,133.0,0.0,150.0
黑葉荔枝,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
在來芒果,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
新世紀梨,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0
棗子,117.0,83.0,83.0,83.0,66.0,83.0,83.0,75.0,83.0,100.0,83.0,0.0,75.0,69.0,100.0
紅肉李,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
玉李,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
荔枝玉荷,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
鳳梨開英,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
桶柑,58.0,0.0,66.0,0.0,0.0,58.0,58.0,66.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0
檸檬,100.0,75.0,66.0,75.0,50.0,83.0,83.0,66.0,83.0,75.0,75.0,0.0,50.0,51.0,75.0
茂谷柑,108.0,67.0,58.0,83.0,83.0,100.0,100.0,58.0,66.0,83.0,83.0,0.0,83.0,81.0,83.0
白柚,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
甜桃,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
水蜜桃,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
牛心柿,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
甜柿,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
橫山梨,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
新興梨,108.0,100.0,0.0,116.0,100.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,83.0,0.0,0.0
大西瓜,0.0,41.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
無子西瓜,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
枇杷,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
番石榴珍珠,41.0,42.0,41.0,50.0,41.0,41.0,42.0,41.0,41.0,33.0,33.0,0.0,17.0,28.0,33.0
金煌芒果,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
愛文芒果,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
釋迦,150.0,110.0,117.0,133.0,100.0,133.0,133.0,133.0,117.0,116.0,92.0,0.0,83.0,0.0,116.0
龍眼,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
虱目魚,133.0,150.0,150.0,133.0,125.0,133.0,150.0,150.0,150.0,133.0,133.0,133.0,108.0,129.0,133.0
吳郭魚,133.0,133.0,133.0,133.0,116.0,133.0,133.0,133.0,130.0,133.0,125.0,125.0,100.0,118.0,133.0
鰱魚,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
赤宗,0.0,420.0,400.0,480.0,366.0,450.0,400.0,400.0,400.0,400.0,0.0,450.0,700.0,0.0,400.0
加臘,0.0,220.0,200.0,0.0,220.0,200.0,200.0,200.0,0.0,225.0,0.0,230.0,667.0,0.0,225.0
盤仔魚,0.0,360.0,400.0,400.0,300.0,450.0,333.0,400.0,400.0,383.0,400.0,400.0,467.0,346.0,383.0
白鯧,666.0,550.0,660.0,583.0,450.0,420.0,580.0,666.0,600.0,600.0,550.0,666.0,1417.0,625.0,600.0
旗魚,0.0,300.0,260.0,300.0,200.0,266.0,260.0,266.0,300.0,300.0,300.0,266.0,267.0,227.0,300.0
鮪魚,433.0,333.0,333.0,333.0,233.0,333.0,333.0,333.0,333.0,333.0,330.0,333.0,400.0,316.0,333.0
肉魚,400.0,300.0,333.0,350.0,266.0,333.0,333.0,300.0,300.0,300.0,350.0,300.0,417.0,315.0,300.0
紅目鰱,533.0,330.0,580.0,500.0,366.0,450.0,580.0,580.0,580.0,0.0,500.0,516.0,450.0,398.0,0.0
烏賊,267.0,233.0,183.0,266.0,200.0,266.0,183.0,183.0,235.0,233.0,230.0,266.0,217.0,220.0,233.0
白帶魚,333.0,266.0,250.0,300.0,220.0,266.0,250.0,233.0,250.0,266.0,280.0,300.0,450.0,285.0,266.0
鯖魚,0.0,126.0,0.0,0.0,125.0,116.0,0.0,0.0,0.0,0.0,150.0,0.0,200.0,0.0,0.0
白口,0.0,250.0,200.0,0.0,233.0,266.0,200.0,183.0,233.0,233.0,0.0,320.0,467.0,238.0,233.0
海鰻,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,0.0,0.0
金線魚,0.0,267.0,266.0,333.0,250.0,333.0,266.0,250.0,350.0,300.0,300.0,333.0,500.0,309.0,300.0
黃花魚,267.0,250.0,0.0,0.0,250.0,266.0,0.0,0.0,300.0,266.0,300.0,266.0,333.0,265.0,266.0
黑鯧,0.0,300.0,300.0,266.0,220.0,266.0,300.0,333.0,300.0,283.0,320.0,316.0,483.0,272.0,283.0
草蝦,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,433.0,0.0,0.0,0.0,0.0
厚殼蝦,0.0,250.0,183.0,233.0,183.0,200.0,183.0,200.0,235.0,233.0,0.0,0.0,217.0,0.0,233.0
里肌肉,200.0,166.0,183.0,166.0,150.0,183.0,183.0,183.0,200.0,166.0,133.0,150.0,167.0,172.0,166.0
後腿肉,166.0,150.0,150.0,150.0,133.0,150.0,150.0,150.0,167.0,133.0,116.0,133.0,167.0,153.0,133.0
五花肉,200.0,183.0,183.0,166.0,150.0,183.0,183.0,183.0,200.0,166.0,150.0,166.0,167.0,165.0,166.0
牛腱,300.0,300.0,0.0,0.0,220.0,200.0,290.0,200.0,0.0,0.0,0.0,283.0,250.0,0.0,230.0
腿肉,333.0,333.0,0.0,0.0,220.0,266.0,300.0,233.0,0.0,0.0,0.0,283.0,267.0,0.0,230.0
腩肉,300.0,300.0,0.0,0.0,220.0,266.0,275.0,255.0,0.0,0.0,0.0,283.0,267.0,0.0,230.0
肉雞,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0
土雞,280.0,200.0,183.0,200.0,166.0,200.0,183.0,200.0,200.0,200.0,183.0,200.0,183.0,208.0,200.0
仿雞,150.0,166.0,150.0,166.0,133.0,166.0,150.0,150.0,167.0,166.0,150.0,0.0,150.0,161.0,166.0
鴨子,166.0,133.0,133.0,133.0,100.0,150.0,133.0,133.0,150.0,133.0,116.0,125.0,133.0,137.0,133.0
雞,63.0,60.0,62.0,61.0,60.0,58.0,58.0,62.0,58.0,63.0,63.0,58.0,58.0,59.0,60.0
鴨,75.0,75.0,83.0,75.0,75.0,83.0,83.0,83.0,0.0,75.0,75.0,70.0,75.0,0.0,0.0
