食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,50.0,31.0,,,25.0,,,,,,33.0,,33.0,,
胡蘿蔔,50.0,33.0,,,25.0,,,,,,30.0,,33.0,,
麻竹筍,0.0,166.0,,,75.0,,,,,,0.0,,67.0,,
馬鈴薯,66.0,50.0,,,33.0,,,,,,40.0,,42.0,,
甘藍,33.0,20.0,,,15.0,,,,,,17.0,,17.0,,
小白菜,66.0,41.0,,,33.0,,,,,,35.0,,33.0,,
包心白菜,50.0,33.0,,,20.0,,,,,,25.0,,25.0,,
菠菜,66.0,43.0,,,33.0,,,,,,35.0,,33.0,,
青江白菜,66.0,42.0,,,33.0,,,,,,35.0,,33.0,,
空心菜,66.0,50.0,,,33.0,,,,,,25.0,,33.0,,
青蔥,83.0,58.0,,,33.0,,,,,,42.0,,42.0,,
韭菜,83.0,50.0,,,33.0,,,,,,42.0,,42.0,,
茄子,83.0,40.0,,,25.0,,,,,,33.0,,42.0,,
蕃茄,83.0,36.0,,,25.0,,,,,,33.0,,33.0,,
菜豆,100.0,60.0,,,41.0,,,,,,40.0,,42.0,,
大黃瓜,50.0,33.0,,,25.0,,,,,,40.0,,33.0,,
花椰菜,83.0,50.0,,,25.0,,,,,,42.0,,42.0,,
絲瓜,66.0,33.0,,,25.0,,,,,,25.0,,33.0,,
花胡瓜,100.0,60.0,,,41.0,,,,,,50.0,,50.0,,
苦瓜,100.0,67.0,,,50.0,,,,,,67.0,,50.0,,
青椒,83.0,50.0,,,41.0,,,,,,50.0,,33.0,,
芹菜,100.0,78.0,,,58.0,,,,,,92.0,,83.0,,
四季豆,133.0,83.0,,,58.0,,,,,,70.0,,50.0,,
牛蒡,83.0,75.0,,,58.0,,,,,,83.0,,83.0,,
生薑,133.0,100.0,,,75.0,,,,,,60.0,,58.0,,
芋頭,117.0,80.0,,,75.0,,,,,,83.0,,83.0,,
綠竹筍,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,
洋蔥,66.0,42.0,,,33.0,,,,,,45.0,,42.0,,
綠蘆筍,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,
筊白筍,0.0,150.0,,,133.0,,,,,,0.0,,200.0,,
大芥菜,83.0,46.0,,,33.0,,,,,,33.0,,33.0,,
青蒜,133.0,83.0,,,66.0,,,,,,55.0,,50.0,,
蒜頭,266.0,200.0,,,133.0,,,,,,117.0,,117.0,,
甘藍芽,133.0,83.0,,,75.0,,,,,,83.0,,83.0,,
芥藍,100.0,50.0,,,33.0,,,,,,33.0,,33.0,,
莧菜,83.0,47.0,,,33.0,,,,,,35.0,,42.0,,
本島萵苣,83.0,58.0,,,33.0,,,,,,40.0,,33.0,,
萵苣,66.0,60.0,,,33.0,,,,,,42.0,,33.0,,
茼蒿,117.0,50.0,,,50.0,,,,,,75.0,,83.0,,
青花苔,83.0,36.0,,,25.0,,,,,,50.0,,33.0,,
金針菜乾,533.0,533.0,,,533.0,,,,,,667.0,,667.0,,
冬瓜,50.0,33.0,,,25.0,,,,,,25.0,,33.0,,
扁蒲,50.0,30.0,,,25.0,,,,,,30.0,,25.0,,
甜碗豆,133.0,83.0,,,75.0,,,,,,67.0,,83.0,,
碗豆,133.0,83.0,,,75.0,,,,,,67.0,,83.0,,
甜玉米,83.0,50.0,,,41.0,,,,,,34.0,,33.0,,
香菇乾,833.0,833.0,,,1000.0,,,,,,1000.0,,1250.0,,
香菇溼,200.0,150.0,,,125.0,,,,,,133.0,,150.0,,
黑色木耳,150.0,100.0,,,83.0,,,,,,83.0,,83.0,,
香蕉,50.0,,,,41.0,,,,,,42.0,,50.0,,
鳳梨17號,41.0,,,,33.0,,,,,,33.0,,38.0,,
番石榴世紀,41.0,,,,33.0,,,,,,25.0,,17.0,,
木瓜,58.0,,,,50.0,,,,,,33.0,,50.0,,
小西瓜,33.0,,,,25.0,,,,,,28.0,,17.0,,
甜瓜,91.0,,,,58.0,,,,,,75.0,,0.0,,
洋香瓜,83.0,,,,66.0,,,,,,65.0,,83.0,,
海梨柑,0.0,,,,41.0,,,,,,0.0,,0.0,,
文旦,0.0,,,,0.0,,,,,,0.0,,0.0,,
柳橙,50.0,,,,25.0,,,,,,50.0,,42.0,,
椪柑,75.0,,,,66.0,,,,,,67.0,,0.0,,
楊桃,58.0,,,,41.0,,,,,,58.0,,0.0,,
蓮霧,150.0,,,,66.0,,,,,,83.0,,100.0,,
鶯歌桃,0.0,,,,0.0,,,,,,0.0,,0.0,,
紅柿子,0.0,,,,0.0,,,,,,0.0,,0.0,,
巨峰葡萄,183.0,,,,150.0,,,,,,133.0,,167.0,,
黑葉荔枝,0.0,,,,0.0,,,,,,0.0,,0.0,,
在來芒果,166.0,,,,83.0,,,,,,0.0,,67.0,,
新世紀梨,0.0,,,,0.0,,,,,,110.0,,0.0,,
棗子,0.0,,,,58.0,,,,,,100.0,,0.0,,
紅肉李,0.0,,,,0.0,,,,,,0.0,,0.0,,
玉李,0.0,,,,0.0,,,,,,0.0,,0.0,,
荔枝玉荷,0.0,,,,0.0,,,,,,0.0,,0.0,,
鳳梨開英,33.0,,,,0.0,,,,,,0.0,,0.0,,
桶柑,75.0,,,,50.0,,,,,,58.0,,82.0,,
檸檬,83.0,,,,50.0,,,,,,75.0,,75.0,,
茂谷柑,0.0,,,,66.0,,,,,,83.0,,83.0,,
白柚,0.0,,,,0.0,,,,,,0.0,,0.0,,
甜桃,0.0,,,,0.0,,,,,,0.0,,167.0,,
水蜜桃,0.0,,,,0.0,,,,,,0.0,,0.0,,
牛心柿,0.0,,,,0.0,,,,,,0.0,,0.0,,
甜柿,0.0,,,,0.0,,,,,,0.0,,0.0,,
橫山梨,0.0,,,,0.0,,,,,,0.0,,0.0,,
新興梨,0.0,,,,0.0,,,,,,116.0,,0.0,,
大西瓜,0.0,,,,41.0,,,,,,0.0,,42.0,,
無子西瓜,0.0,,,,0.0,,,,,,0.0,,0.0,,
枇杷,250.0,,,,166.0,,,,,,0.0,,217.0,,
番石榴珍珠,41.0,,,,41.0,,,,,,25.0,,17.0,,
金煌芒果,125.0,,,,0.0,,,,,,0.0,,117.0,,
愛文芒果,200.0,,,,0.0,,,,,,0.0,,0.0,,
釋迦,166.0,,,,100.0,,,,,,90.0,,117.0,,
龍眼,0.0,,,,0.0,,,,,,0.0,,0.0,,
虱目魚,133.0,,,,125.0,,,,,,133.0,,133.0,,
吳郭魚,133.0,,,,116.0,,,,,,116.0,,100.0,,
鰱魚,0.0,,,,150.0,,,,,,0.0,,0.0,,
赤宗,533.0,,,,366.0,,,,,,0.0,,667.0,,
加臘,0.0,,,,220.0,,,,,,230.0,,0.0,,
盤仔魚,0.0,,,,300.0,,,,,,370.0,,467.0,,
白鯧,533.0,,,,450.0,,,,,,0.0,,1167.0,,
旗魚,0.0,,,,200.0,,,,,,250.0,,217.0,,
鮪魚,400.0,,,,233.0,,,,,,307.0,,333.0,,
肉魚,433.0,,,,266.0,,,,,,530.0,,350.0,,
紅目鰱,466.0,,,,366.0,,,,,,480.0,,633.0,,
烏賊,267.0,,,,200.0,,,,,,231.0,,233.0,,
白帶魚,400.0,,,,220.0,,,,,,0.0,,383.0,,
鯖魚,0.0,,,,125.0,,,,,,0.0,,133.0,,
白口,0.0,,,,233.0,,,,,,221.0,,500.0,,
海鰻,0.0,,,,0.0,,,,,,0.0,,267.0,,
金線魚,0.0,,,,250.0,,,,,,300.0,,467.0,,
黃花魚,267.0,,,,250.0,,,,,,260.0,,233.0,,
黑鯧,0.0,,,,220.0,,,,,,285.0,,500.0,,
