食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,,,,,,,,,,,60.0,,,,
胡蘿蔔,,,,,,,,,,,50.0,,,,
麻竹筍,,,,,,,,,,,67.0,,,,
馬鈴薯,,,,,,,,,,,50.0,,,,
甘藍,,,,,,,,,,,58.0,,,,
小白菜,,,,,,,,,,,62.0,,,,
包心白菜,,,,,,,,,,,60.0,,,,
菠菜,,,,,,,,,,,166.0,,,,
青江白菜,,,,,,,,,,,60.0,,,,
空心菜,,,,,,,,,,,50.0,,,,
青蔥,,,,,,,,,,,90.0,,,,
韭菜,,,,,,,,,,,52.0,,,,
茄子,,,,,,,,,,,60.0,,,,
蕃茄,,,,,,,,,,,80.0,,,,
菜豆,,,,,,,,,,,60.0,,,,
大黃瓜,,,,,,,,,,,48.0,,,,
花椰菜,,,,,,,,,,,90.0,,,,
絲瓜,,,,,,,,,,,40.0,,,,
花胡瓜,,,,,,,,,,,80.0,,,,
苦瓜,,,,,,,,,,,70.0,,,,
青椒,,,,,,,,,,,74.0,,,,
芹菜,,,,,,,,,,,105.0,,,,
四季豆,,,,,,,,,,,90.0,,,,
牛蒡,,,,,,,,,,,74.0,,,,
生薑,,,,,,,,,,,115.0,,,,
芋頭,,,,,,,,,,,88.0,,,,
綠竹筍,,,,,,,,,,,83.0,,,,
洋蔥,,,,,,,,,,,46.0,,,,
綠蘆筍,,,,,,,,,,,300.0,,,,
筊白筍,,,,,,,,,,,0.0,,,,
大芥菜,,,,,,,,,,,0.0,,,,
青蒜,,,,,,,,,,,16.0,,,,
蒜頭,,,,,,,,,,,260.0,,,,
甘藍芽,,,,,,,,,,,0.0,,,,
芥藍,,,,,,,,,,,60.0,,,,
莧菜,,,,,,,,,,,58.0,,,,
本島萵苣,,,,,,,,,,,0.0,,,,
萵苣,,,,,,,,,,,0.0,,,,
茼蒿,,,,,,,,,,,0.0,,,,
青花苔,,,,,,,,,,,0.0,,,,
金針菜乾,,,,,,,,,,,0.0,,,,
冬瓜,,,,,,,,,,,42.0,,,,
扁蒲,,,,,,,,,,,0.0,,,,
甜碗豆,,,,,,,,,,,0.0,,,,
碗豆,,,,,,,,,,,220.0,,,,
甜玉米,,,,,,,,,,,74.0,,,,
香菇乾,,,,,,,,,,,0.0,,,,
香菇溼,,,,,,,,,,,160.0,,,,
黑色木耳,,,,,,,,,,,106.0,,,,
香蕉,,,,,,,,,,,42.0,,,,
鳳梨17號,,,,,,,,,,,47.0,,,,
番石榴世紀,,,,,,,,,,,33.0,,,,
木瓜,,,,,,,,,,,58.0,,,,
小西瓜,,,,,,,,,,,25.0,,,,
甜瓜,,,,,,,,,,,85.0,,,,
洋香瓜,,,,,,,,,,,80.0,,,,
海梨柑,,,,,,,,,,,0.0,,,,
文旦,,,,,,,,,,,0.0,,,,
柳橙,,,,,,,,,,,0.0,,,,
椪柑,,,,,,,,,,,0.0,,,,
楊桃,,,,,,,,,,,0.0,,,,
蓮霧,,,,,,,,,,,0.0,,,,
鶯歌桃,,,,,,,,,,,0.0,,,,
紅柿子,,,,,,,,,,,0.0,,,,
巨峰葡萄,,,,,,,,,,,150.0,,,,
黑葉荔枝,,,,,,,,,,,0.0,,,,
在來芒果,,,,,,,,,,,0.0,,,,
新世紀梨,,,,,,,,,,,150.0,,,,
棗子,,,,,,,,,,,0.0,,,,
紅肉李,,,,,,,,,,,0.0,,,,
玉李,,,,,,,,,,,0.0,,,,
荔枝玉荷,,,,,,,,,,,150.0,,,,
鳳梨開英,,,,,,,,,,,0.0,,,,
桶柑,,,,,,,,,,,0.0,,,,
檸檬,,,,,,,,,,,58.0,,,,
茂谷柑,,,,,,,,,,,0.0,,,,
白柚,,,,,,,,,,,0.0,,,,
甜桃,,,,,,,,,,,0.0,,,,
水蜜桃,,,,,,,,,,,0.0,,,,
牛心柿,,,,,,,,,,,0.0,,,,
甜柿,,,,,,,,,,,0.0,,,,
橫山梨,,,,,,,,,,,0.0,,,,
新興梨,,,,,,,,,,,150.0,,,,
大西瓜,,,,,,,,,,,42.0,,,,
無子西瓜,,,,,,,,,,,0.0,,,,
枇杷,,,,,,,,,,,0.0,,,,
