食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,,,,50.0,,,67.0,,,,60.0,,33.0,,66.0
胡蘿蔔,,,,83.0,,,83.0,,,,80.0,,97.0,,100.0
麻竹筍,,,,0.0,,,0.0,,,,0.0,,0.0,,0.0
馬鈴薯,,,,83.0,,,75.0,,,,72.0,,58.0,,83.0
甘藍,,,,83.0,,,100.0,,,,78.0,,42.0,,83.0
小白菜,,,,66.0,,,67.0,,,,63.0,,50.0,,66.0
包心白菜,,,,58.0,,,67.0,,,,60.0,,33.0,,66.0
菠菜,,,,83.0,,,108.0,,,,100.0,,67.0,,83.0
青江白菜,,,,66.0,,,67.0,,,,58.0,,50.0,,83.0
空心菜,,,,58.0,,,67.0,,,,54.0,,50.0,,66.0
青蔥,,,,116.0,,,133.0,,,,118.0,,108.0,,150.0
韭菜,,,,66.0,,,83.0,,,,65.0,,50.0,,83.0
茄子,,,,83.0,,,100.0,,,,100.0,,67.0,,83.0
蕃茄,,,,200.0,,,183.0,,,,130.0,,133.0,,200.0
菜豆,,,,100.0,,,133.0,,,,0.0,,92.0,,116.0
大黃瓜,,,,41.0,,,50.0,,,,50.0,,25.0,,50.0
花椰菜,,,,116.0,,,200.0,,,,130.0,,58.0,,116.0
絲瓜,,,,83.0,,,67.0,,,,65.0,,50.0,,66.0
花胡瓜,,,,116.0,,,83.0,,,,80.0,,42.0,,66.0
苦瓜,,,,100.0,,,133.0,,,,113.0,,92.0,,100.0
青椒,,,,166.0,,,167.0,,,,115.0,,83.0,,200.0
芹菜,,,,116.0,,,117.0,,,,126.0,,108.0,,116.0
四季豆,,,,166.0,,,183.0,,,,0.0,,115.0,,150.0
牛蒡,,,,83.0,,,83.0,,,,76.0,,63.0,,100.0
生薑,,,,133.0,,,133.0,,,,110.0,,100.0,,150.0
芋頭,,,,116.0,,,117.0,,,,90.0,,83.0,,116.0
綠竹筍,,,,0.0,,,0.0,,,,0.0,,0.0,,0.0
洋蔥,,,,66.0,,,67.0,,,,62.0,,37.0,,66.0
綠蘆筍,,,,0.0,,,267.0,,,,0.0,,0.0,,0.0
筊白筍,,,,266.0,,,250.0,,,,0.0,,167.0,,250.0
大芥菜,,,,83.0,,,83.0,,,,0.0,,50.0,,83.0
青蒜,,,,166.0,,,200.0,,,,200.0,,115.0,,200.0
蒜頭,,,,333.0,,,350.0,,,,300.0,,200.0,,350.0
甘藍芽,,,,0.0,,,0.0,,,,0.0,,0.0,,0.0
芥藍,,,,75.0,,,75.0,,,,75.0,,58.0,,66.0
莧菜,,,,66.0,,,83.0,,,,70.0,,50.0,,66.0
本島萵苣,,,,83.0,,,83.0,,,,0.0,,83.0,,100.0
萵苣,,,,83.0,,,83.0,,,,0.0,,58.0,,83.0
茼蒿,,,,100.0,,,117.0,,,,0.0,,92.0,,116.0
青花苔,,,,0.0,,,133.0,,,,0.0,,50.0,,0.0
