食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,83.0,67.0,58.0,58.0,50.0,66.0,50.0,67.0,66.0,66.0,60.0,58.0,67.0,62.0,66.0
胡蘿蔔,66.0,50.0,50.0,50.0,41.0,50.0,50.0,50.0,50.0,50.0,58.0,42.0,42.0,45.0,50.0
麻竹筍,100.0,75.0,83.0,66.0,41.0,83.0,58.0,100.0,100.0,50.0,50.0,67.0,83.0,92.0,50.0
馬鈴薯,83.0,58.0,58.0,58.0,41.0,58.0,50.0,58.0,58.0,58.0,55.0,50.0,58.0,55.0,58.0
甘藍,58.0,58.0,58.0,66.0,41.0,58.0,50.0,67.0,66.0,58.0,50.0,58.0,58.0,56.0,50.0
小白菜,83.0,63.0,58.0,58.0,50.0,66.0,58.0,67.0,66.0,66.0,52.0,58.0,58.0,57.0,66.0
包心白菜,83.0,66.0,58.0,58.0,50.0,50.0,50.0,67.0,66.0,58.0,60.0,58.0,58.0,55.0,58.0
菠菜,200.0,168.0,167.0,183.0,150.0,183.0,165.0,200.0,200.0,200.0,170.0,158.0,200.0,180.0,200.0
青江白菜,83.0,71.0,58.0,66.0,58.0,66.0,58.0,67.0,66.0,66.0,50.0,66.0,50.0,51.0,66.0
空心菜,83.0,50.0,41.0,41.0,25.0,50.0,50.0,41.0,66.0,33.0,40.0,42.0,42.0,38.0,33.0
青蔥,166.0,166.0,117.0,133.0,83.0,150.0,100.0,150.0,100.0,116.0,120.0,125.0,100.0,100.0,133.0
韭菜,83.0,58.0,50.0,50.0,41.0,50.0,50.0,58.0,50.0,50.0,53.0,50.0,0.6,60.0,50.0
茄子,133.0,67.0,75.0,66.0,50.0,66.0,58.0,75.0,83.0,75.0,35.0,66.0,50.0,0.0,66.0
蕃茄,133.0,116.0,83.0,100.0,66.0,133.0,83.0,100.0,83.0,83.0,75.0,100.0,58.0,86.0,83.0
菜豆,100.0,83.0,67.0,58.0,58.0,83.0,67.0,67.0,83.0,66.0,50.0,58.0,50.0,52.0,66.0
大黃瓜,66.0,50.0,41.0,41.0,33.0,50.0,33.0,41.0,50.0,50.0,50.0,41.0,42.0,43.0,50.0
花椰菜,133.0,100.0,100.0,100.0,83.0,100.0,100.0,117.0,116.0,100.0,86.0,91.0,100.0,78.0,100.0
