食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,58.0,38.0,33.0,33.0,33.0,50.0,50.0,33.0,58.0,33.0,35.0,36.0,42.0,31.0,33.0
胡蘿蔔,58.0,41.0,33.0,41.0,33.0,33.0,33.0,33.0,42.0,50.0,42.0,36.0,42.0,0.0,50.0
麻竹筍,150.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
馬鈴薯,66.0,50.0,50.0,50.0,41.0,50.0,50.0,50.0,66.0,50.0,50.0,46.0,58.0,49.0,50.0
甘藍,58.0,50.0,33.0,41.0,41.0,50.0,50.0,41.0,42.0,50.0,42.0,41.0,42.0,41.0,50.0
小白菜,66.0,50.0,41.0,50.0,41.0,50.0,50.0,41.0,42.0,50.0,42.0,38.0,25.0,39.0,50.0
包心白菜,66.0,53.0,41.0,50.0,33.0,41.0,42.0,41.0,42.0,41.0,55.0,41.0,42.0,43.0,41.0
菠菜,83.0,75.0,50.0,58.0,41.0,50.0,50.0,50.0,50.0,50.0,42.0,50.0,33.0,51.0,50.0
青江白菜,66.0,66.0,41.0,58.0,41.0,50.0,50.0,50.0,50.0,50.0,42.0,41.0,25.0,47.0,50.0
空心菜,83.0,83.0,83.0,75.0,58.0,83.0,83.0,91.0,75.0,75.0,50.0,58.0,50.0,63.0,75.0
青蔥,83.0,75.0,58.0,66.0,41.0,58.0,58.0,66.0,58.0,58.0,50.0,50.0,50.0,57.0,58.0
韭菜,83.0,50.0,41.0,50.0,41.0,66.0,67.0,41.0,66.0,50.0,50.0,50.0,50.0,45.0,50.0
茄子,100.0,58.0,58.0,50.0,41.0,41.0,42.0,66.0,50.0,41.0,42.0,38.0,50.0,44.0,41.0
蕃茄,83.0,55.0,41.0,41.0,33.0,50.0,50.0,41.0,50.0,41.0,25.0,36.0,33.0,39.0,41.0
菜豆,117.0,91.0,75.0,75.0,58.0,66.0,67.0,83.0,66.0,66.0,0.0,0.0,67.0,69.0,66.0
大黃瓜,58.0,50.0,41.0,41.0,41.0,50.0,50.0,41.0,58.0,50.0,42.0,41.0,50.0,43.0,50.0
花椰菜,83.0,67.0,50.0,50.0,50.0,50.0,50.0,50.0,66.0,33.0,60.0,55.0,58.0,51.0,33.0
絲瓜,83.0,50.0,33.0,41.0,41.0,41.0,42.0,33.0,42.0,50.0,42.0,38.0,50.0,43.0,50.0
花胡瓜,100.0,66.0,66.0,66.0,41.0,58.0,58.0,66.0,100.0,66.0,50.0,41.0,58.0,55.0,66.0
苦瓜,117.0,83.0,66.0,75.0,58.0,83.0,83.0,75.0,117.0,83.0,67.0,75.0,67.0,70.0,83.0
青椒,100.0,67.0,50.0,58.0,50.0,50.0,50.0,58.0,66.0,50.0,50.0,50.0,50.0,52.0,50.0
芹菜,117.0,83.0,66.0,83.0,66.0,83.0,83.0,75.0,83.0,83.0,75.0,75.0,83.0,70.0,83.0
四季豆,150.0,100.0,100.0,83.0,83.0,100.0,100.0,117.0,116.0,100.0,70.0,100.0,83.0,92.0,100.0
牛蒡,100.0,83.0,83.0,83.0,66.0,83.0,83.0,83.0,67.0,83.0,85.0,58.0,83.0,78.0,83.0
生薑,133.0,93.0,83.0,100.0,75.0,83.0,83.0,83.0,117.0,100.0,60.0,83.0,58.0,81.0,100.0
芋頭,117.0,83.0,83.0,91.0,75.0,83.0,83.0,91.0,100.0,91.0,83.0,91.0,83.0,78.0,91.0
綠竹筍,166.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
洋蔥,66.0,50.0,41.0,50.0,33.0,41.0,42.0,41.0,50.0,50.0,50.0,41.0,42.0,37.0,50.0
綠蘆筍,267.0,216.0,0.0,0.0,183.0,133.0,133.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0
筊白筍,233.0,186.0,200.0,200.0,166.0,200.0,200.0,217.0,200.0,216.0,0.0,0.0,0.0,0.0,216.0
大芥菜,83.0,67.0,41.0,58.0,41.0,50.0,50.0,41.0,41.0,41.0,30.0,41.0,33.0,48.0,41.0
青蒜,133.0,117.0,83.0,83.0,66.0,83.0,83.0,100.0,83.0,83.0,67.0,91.0,83.0,88.0,83.0
蒜頭,200.0,200.0,200.0,200.0,150.0,200.0,200.0,200.0,200.0,200.0,150.0,150.0,100.0,160.0,200.0
甘藍芽,166.0,100.0,83.0,100.0,75.0,100.0,100.0,100.0,133.0,116.0,0.0,100.0,83.0,0.0,116.0
芥藍,100.0,80.0,50.0,75.0,58.0,58.0,58.0,50.0,66.0,66.0,36.0,55.0,33.0,0.0,66.0
莧菜,100.0,67.0,50.0,58.0,50.0,58.0,58.0,50.0,50.0,50.0,42.0,55.0,50.0,53.0,50.0
本島萵苣,83.0,66.0,58.0,66.0,50.0,66.0,67.0,58.0,58.0,66.0,60.0,55.0,67.0,56.0,66.0
萵苣,66.0,75.0,50.0,66.0,58.0,58.0,58.0,50.0,66.0,66.0,55.0,58.0,67.0,0.0,66.0
茼蒿,83.0,83.0,66.0,83.0,50.0,66.0,66.0,66.0,66.0,66.0,40.0,63.0,50.0,68.0,66.0
青花苔,100.0,71.0,58.0,58.0,50.0,58.0,58.0,58.0,83.0,50.0,58.0,75.0,75.0,61.0,50.0
金針菜乾,533.0,533.0,533.0,533.0,533.0,533.0,580.0,533.0,533.0,533.0,533.0,466.0,667.0,0.0,533.0
冬瓜,50.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,41.0,28.0,28.0,25.0,31.0,41.0
扁蒲,66.0,41.0,0.0,41.0,33.0,41.0,42.0,0.0,41.0,41.0,25.0,0.0,33.0,0.0,41.0
甜碗豆,200.0,117.0,150.0,116.0,100.0,133.0,133.0,183.0,116.0,133.0,116.0,116.0,108.0,0.0,116.0
碗豆,200.0,133.0,166.0,133.0,100.0,116.0,117.0,183.0,116.0,166.0,150.0,125.0,83.0,0.0,116.0
甜玉米,100.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,66.0,58.0,45.0,46.0,42.0,45.0,58.0
香菇乾,833.0,833.0,833.0,833.0,900.0,833.0,833.0,833.0,833.0,910.0,833.0,1066.0,1200.0,0.0,1166.0
香菇溼,200.0,150.0,150.0,150.0,125.0,150.0,150.0,166.0,200.0,150.0,150.0,150.0,142.0,146.0,150.0
黑色木耳,166.0,100.0,100.0,100.0,91.0,100.0,100.0,100.0,117.0,100.0,100.0,100.0,100.0,100.0,100.0
香蕉,58.0,58.0,58.0,58.0,41.0,58.0,58.0,58.0,58.0,58.0,50.0,0.0,55.0,55.0,58.0
鳳梨17號,41.0,33.0,41.0,41.0,41.0,50.0,50.0,50.0,42.0,41.0,42.0,0.0,33.0,37.0,41.0
番石榴世紀,41.0,41.0,0.0,41.0,33.0,41.0,42.0,0.0,41.0,41.0,33.0,0.0,17.0,32.0,41.0
木瓜,41.0,50.0,41.0,50.0,33.0,41.0,42.0,41.0,50.0,50.0,42.0,0.0,33.0,46.0,50.0
小西瓜,33.0,33.0,25.0,33.0,25.0,33.0,33.0,33.0,33.0,41.0,30.0,0.0,25.0,0.0,41.0
甜瓜,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,83.0,75.0,0.0,83.0,0.0,83.0
洋香瓜,133.0,75.0,75.0,75.0,66.0,100.0,100.0,83.0,83.0,83.0,65.0,0.0,117.0,0.0,83.0
海梨柑,58.0,56.0,50.0,58.0,50.0,50.0,50.0,58.0,50.0,58.0,42.0,0.0,50.0,52.0,58.0
文旦,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
柳橙,50.0,33.0,33.0,33.0,25.0,41.0,42.0,33.0,33.0,50.0,33.0,0.0,42.0,32.0,50.0
椪柑,91.0,72.0,75.0,83.0,66.0,83.0,83.0,83.0,83.0,83.0,67.0,0.0,65.0,69.0,83.0
楊桃,58.0,55.0,0.0,0.0,41.0,33.0,33.0,0.0,0.0,66.0,50.0,0.0,25.0,0.0,66.0
蓮霧,183.0,100.0,117.0,100.0,66.0,116.0,117.0,133.0,100.0,100.0,83.0,0.0,132.0,95.0,100.0
鶯歌桃,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
紅柿子,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
巨峰葡萄,150.0,133.0,133.0,150.0,133.0,150.0,150.0,150.0,150.0,150.0,133.0,0.0,133.0,0.0,150.0
黑葉荔枝,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
在來芒果,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
新世紀梨,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0
棗子,125.0,83.0,66.0,75.0,66.0,83.0,83.0,83.0,83.0,100.0,83.0,0.0,75.0,70.0,100.0
紅肉李,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
玉李,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
荔枝玉荷,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
鳳梨開英,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
桶柑,58.0,0.0,66.0,0.0,0.0,58.0,58.0,58.0,0.0,66.0,0.0,0.0,50.0,0.0,66.0
檸檬,100.0,75.0,66.0,75.0,50.0,83.0,83.0,66.0,75.0,75.0,75.0,0.0,50.0,53.0,75.0
茂谷柑,108.0,67.0,66.0,83.0,83.0,83.0,83.0,58.0,66.0,83.0,83.0,0.0,83.0,81.0,83.0
白柚,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
甜桃,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
水蜜桃,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
牛心柿,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
甜柿,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
橫山梨,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
新興梨,100.0,100.0,0.0,116.0,100.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,83.0,0.0,0.0
大西瓜,0.0,41.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0
無子西瓜,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
枇杷,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
番石榴珍珠,50.0,42.0,41.0,50.0,41.0,41.0,42.0,41.0,41.0,41.0,33.0,0.0,17.0,34.0,41.0
金煌芒果,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
愛文芒果,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
釋迦,166.0,110.0,117.0,133.0,100.0,133.0,133.0,133.0,117.0,116.0,92.0,0.0,83.0,0.0,116.0
龍眼,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
虱目魚,133.0,150.0,150.0,133.0,125.0,133.0,150.0,150.0,150.0,133.0,133.0,133.0,108.0,137.0,116.0
吳郭魚,133.0,133.0,133.0,133.0,116.0,133.0,133.0,133.0,130.0,133.0,125.0,125.0,100.0,125.0,116.0
鰱魚,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,400.0
赤宗,666.0,420.0,400.0,480.0,366.0,450.0,400.0,400.0,400.0,500.0,0.0,450.0,700.0,0.0,500.0
加臘,0.0,220.0,200.0,0.0,220.0,200.0,200.0,200.0,0.0,250.0,0.0,230.0,667.0,0.0,233.0
