食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,,,,,,,,,,,50.0,,33.0,,
胡蘿蔔,,,,,,,,,,,45.0,,33.0,,
麻竹筍,,,,,,,,,,,60.0,,58.0,,
馬鈴薯,,,,,,,,,,,52.0,,47.0,,
甘藍,,,,,,,,,,,67.0,,83.0,,
小白菜,,,,,,,,,,,60.0,,42.0,,
包心白菜,,,,,,,,,,,60.0,,42.0,,
菠菜,,,,,,,,,,,150.0,,167.0,,
青江白菜,,,,,,,,,,,55.0,,40.0,,
空心菜,,,,,,,,,,,50.0,,25.0,,
青蔥,,,,,,,,,,,48.0,,58.0,,
韭菜,,,,,,,,,,,55.0,,33.0,,
茄子,,,,,,,,,,,42.0,,50.0,,
蕃茄,,,,,,,,,,,133.0,,83.0,,
菜豆,,,,,,,,,,,72.0,,47.0,,
大黃瓜,,,,,,,,,,,54.0,,17.0,,
花椰菜,,,,,,,,,,,84.0,,100.0,,
絲瓜,,,,,,,,,,,42.0,,17.0,,
花胡瓜,,,,,,,,,,,30.0,,58.0,,
苦瓜,,,,,,,,,,,58.0,,25.0,,
青椒,,,,,,,,,,,60.0,,50.0,,
芹菜,,,,,,,,,,,110.0,,142.0,,
四季豆,,,,,,,,,,,110.0,,83.0,,
牛蒡,,,,,,,,,,,78.0,,42.0,,
生薑,,,,,,,,,,,80.0,,60.0,,
芋頭,,,,,,,,,,,80.0,,100.0,,
綠竹筍,,,,,,,,,,,100.0,,100.0,,
洋蔥,,,,,,,,,,,40.0,,30.0,,
綠蘆筍,,,,,,,,,,,183.0,,117.0,,
筊白筍,,,,,,,,,,,175.0,,167.0,,
大芥菜,,,,,,,,,,,60.0,,67.0,,
青蒜,,,,,,,,,,,146.0,,167.0,,
蒜頭,,,,,,,,,,,150.0,,167.0,,
甘藍芽,,,,,,,,,,,0.0,,167.0,,
芥藍,,,,,,,,,,,70.0,,58.0,,
莧菜,,,,,,,,,,,60.0,,67.0,,
本島萵苣,,,,,,,,,,,0.0,,83.0,,
萵苣,,,,,,,,,,,0.0,,83.0,,
茼蒿,,,,,,,,,,,0.0,,0.0,,
青花苔,,,,,,,,,,,80.0,,100.0,,
金針菜乾,,,,,,,,,,,0.0,,667.0,,
冬瓜,,,,,,,,,,,35.0,,25.0,,
扁蒲,,,,,,,,,,,38.0,,42.0,,
甜碗豆,,,,,,,,,,,0.0,,133.0,,
碗豆,,,,,,,,,,,0.0,,133.0,,
甜玉米,,,,,,,,,,,54.0,,67.0,,
香菇乾,,,,,,,,,,,1000.0,,1250.0,,
香菇溼,,,,,,,,,,,180.0,,142.0,,
