食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,,50.0,45.0,50.0,41.0,66.0,50.0,45.0,50.0,33.0,,45.0,,52.0,58.0
胡蘿蔔,,56.0,58.0,58.0,55.0,58.0,67.0,58.0,58.0,58.0,,42.0,,54.0,50.0
麻竹筍,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,83.0
馬鈴薯,,58.0,58.0,58.0,55.0,58.0,58.0,67.0,58.0,58.0,,45.0,,56.0,50.0
甘藍,,83.0,83.0,83.0,67.0,83.0,75.0,83.0,83.0,83.0,,58.0,,68.0,83.0
小白菜,,67.0,58.0,83.0,50.0,83.0,83.0,58.0,66.0,66.0,,42.0,,52.0,66.0
包心白菜,,72.0,50.0,75.0,50.0,50.0,83.0,58.0,58.0,58.0,,0.0,,50.0,66.0
菠菜,,133.0,83.0,133.0,75.0,166.0,167.0,92.0,100.0,116.0,,100.0,,92.0,133.0
青江白菜,,83.0,58.0,83.0,50.0,83.0,83.0,58.0,58.0,66.0,,42.0,,52.0,66.0
空心菜,,66.0,50.0,66.0,41.0,66.0,58.0,45.0,66.0,50.0,,42.0,,44.0,58.0
青蔥,,150.0,117.0,150.0,133.0,133.0,150.0,150.0,133.0,100.0,,108.0,,104.0,116.0
韭菜,,83.0,67.0,75.0,58.0,83.0,83.0,67.0,83.0,83.0,,42.0,,62.0,83.0
茄子,,100.0,92.0,100.0,83.0,83.0,117.0,92.0,92.0,83.0,,67.0,,76.0,100.0
蕃茄,,110.0,117.0,133.0,108.0,150.0,133.0,117.0,117.0,116.0,,83.0,,90.0,100.0
菜豆,,133.0,117.0,133.0,108.0,116.0,133.0,133.0,133.0,100.0,,70.0,,88.0,133.0
大黃瓜,,67.0,41.0,75.0,41.0,75.0,67.0,41.0,41.0,41.0,,47.0,,56.0,50.0
花椰菜,,117.0,92.0,133.0,83.0,116.0,100.0,100.0,100.0,100.0,,92.0,,100.0,100.0
絲瓜,,58.0,41.0,58.0,41.0,58.0,58.0,45.0,58.0,58.0,,58.0,,56.0,58.0
