食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,,,,,,,,,,,44.0,,50.0,,41.0
胡蘿蔔,,,,,,,,,,,28.0,,33.0,,41.0
麻竹筍,,,,,,,,,,,0.0,,0.0,,0.0
馬鈴薯,,,,,,,,,,,48.0,,42.0,,50.0
甘藍,,,,,,,,,,,33.0,,42.0,,33.0
小白菜,,,,,,,,,,,48.0,,33.0,,58.0
包心白菜,,,,,,,,,,,40.0,,42.0,,41.0
菠菜,,,,,,,,,,,50.0,,50.0,,58.0
青江白菜,,,,,,,,,,,47.0,,42.0,,58.0
空心菜,,,,,,,,,,,38.0,,33.0,,50.0
青蔥,,,,,,,,,,,50.0,,33.0,,66.0
韭菜,,,,,,,,,,,55.0,,58.0,,50.0
茄子,,,,,,,,,,,40.0,,33.0,,50.0
蕃茄,,,,,,,,,,,53.0,,50.0,,50.0
菜豆,,,,,,,,,,,67.0,,58.0,,0.0
大黃瓜,,,,,,,,,,,48.0,,42.0,,41.0
花椰菜,,,,,,,,,,,65.0,,75.0,,58.0
絲瓜,,,,,,,,,,,50.0,,50.0,,41.0
花胡瓜,,,,,,,,,,,60.0,,50.0,,66.0
苦瓜,,,,,,,,,,,83.0,,50.0,,83.0
青椒,,,,,,,,,,,60.0,,67.0,,66.0
芹菜,,,,,,,,,,,90.0,,100.0,,83.0
四季豆,,,,,,,,,,,120.0,,117.0,,83.0
牛蒡,,,,,,,,,,,80.0,,83.0,,83.0
生薑,,,,,,,,,,,100.0,,83.0,,100.0
芋頭,,,,,,,,,,,83.0,,83.0,,83.0
綠竹筍,,,,,,,,,,,133.0,,0.0,,0.0
洋蔥,,,,,,,,,,,38.0,,42.0,,41.0
綠蘆筍,,,,,,,,,,,217.0,,0.0,,0.0
筊白筍,,,,,,,,,,,217.0,,0.0,,216.0
大芥菜,,,,,,,,,,,0.0,,0.0,,50.0
青蒜,,,,,,,,,,,80.0,,100.0,,100.0
蒜頭,,,,,,,,,,,140.0,,150.0,,166.0
甘藍芽,,,,,,,,,,,0.0,,0.0,,116.0
芥藍,,,,,,,,,,,54.0,,50.0,,66.0
莧菜,,,,,,,,,,,50.0,,50.0,,50.0
本島萵苣,,,,,,,,,,,0.0,,33.0,,50.0
萵苣,,,,,,,,,,,0.0,,0.0,,50.0
茼蒿,,,,,,,,,,,0.0,,0.0,,0.0
青花苔,,,,,,,,,,,63.0,,58.0,,41.0
金針菜乾,,,,,,,,,,,0.0,,750.0,,800.0
冬瓜,,,,,,,,,,,30.0,,33.0,,41.0
扁蒲,,,,,,,,,,,25.0,,42.0,,41.0
甜碗豆,,,,,,,,,,,110.0,,133.0,,100.0
碗豆,,,,,,,,,,,100.0,,133.0,,133.0
甜玉米,,,,,,,,,,,54.0,,58.0,,66.0
香菇乾,,,,,,,,,,,1500.0,,1333.0,,1667.0
香菇溼,,,,,,,,,,,150.0,,167.0,,200.0
黑色木耳,,,,,,,,,,,110.0,,117.0,,116.0
香蕉,,,,,,,,,,,42.0,,48.0,,50.0
鳳梨17號,,,,,,,,,,,33.0,,42.0,,41.0
番石榴世紀,,,,,,,,,,,33.0,,32.0,,0.0
木瓜,,,,,,,,,,,42.0,,48.0,,41.0
小西瓜,,,,,,,,,,,20.0,,22.0,,25.0
甜瓜,,,,,,,,,,,68.0,,65.0,,0.0
洋香瓜,,,,,,,,,,,65.0,,65.0,,83.0
海梨柑,,,,,,,,,,,0.0,,0.0,,0.0
文旦,,,,,,,,,,,0.0,,0.0,,0.0
柳橙,,,,,,,,,,,42.0,,48.0,,0.0
椪柑,,,,,,,,,,,0.0,,0.0,,0.0
楊桃,,,,,,,,,,,40.0,,42.0,,0.0
蓮霧,,,,,,,,,,,83.0,,115.0,,83.0
鶯歌桃,,,,,,,,,,,0.0,,42.0,,0.0
紅柿子,,,,,,,,,,,0.0,,0.0,,0.0
巨峰葡萄,,,,,,,,,,,130.0,,158.0,,133.0
黑葉荔枝,,,,,,,,,,,0.0,,0.0,,0.0
在來芒果,,,,,,,,,,,0.0,,98.0,,0.0
新世紀梨,,,,,,,,,,,110.0,,0.0,,0.0
棗子,,,,,,,,,,,0.0,,0.0,,0.0
紅肉李,,,,,,,,,,,0.0,,0.0,,0.0
玉李,,,,,,,,,,,0.0,,0.0,,0.0
荔枝玉荷,,,,,,,,,,,0.0,,0.0,,0.0
鳳梨開英,,,,,,,,,,,0.0,,0.0,,0.0
桶柑,,,,,,,,,,,60.0,,0.0,,0.0
檸檬,,,,,,,,,,,67.0,,65.0,,0.0
茂谷柑,,,,,,,,,,,125.0,,82.0,,0.0
白柚,,,,,,,,,,,0.0,,0.0,,0.0
甜桃,,,,,,,,,,,0.0,,200.0,,0.0
水蜜桃,,,,,,,,,,,0.0,,400.0,,0.0
牛心柿,,,,,,,,,,,0.0,,0.0,,0.0
甜柿,,,,,,,,,,,0.0,,0.0,,0.0
