食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,83.0,53.0,50.0,58.0,41.0,50.0,42.0,50.0,58.0,58.0,50.0,,50.0,52.0,
胡蘿蔔,58.0,50.0,50.0,50.0,36.0,41.0,33.0,50.0,50.0,41.0,50.0,,42.0,46.0,
麻竹筍,100.0,83.0,83.0,66.0,58.0,83.0,83.0,100.0,83.0,66.0,60.0,,75.0,0.0,
馬鈴薯,66.0,50.0,58.0,50.0,41.0,50.0,50.0,58.0,58.0,50.0,55.0,,58.0,49.0,
甘藍,66.0,63.0,67.0,66.0,50.0,50.0,58.0,75.0,83.0,83.0,67.0,,67.0,64.0,
小白菜,66.0,60.0,50.0,66.0,50.0,66.0,75.0,58.0,58.0,66.0,60.0,,50.0,58.0,
包心白菜,66.0,58.0,58.0,58.0,50.0,50.0,50.0,58.0,66.0,66.0,67.0,,58.0,59.0,
菠菜,166.0,133.0,142.0,166.0,133.0,100.0,158.0,150.0,166.0,150.0,150.0,,133.0,146.0,
青江白菜,66.0,60.0,50.0,75.0,58.0,66.0,75.0,58.0,66.0,66.0,55.0,,50.0,56.0,
空心菜,83.0,58.0,41.0,50.0,50.0,50.0,50.0,41.0,66.0,41.0,45.0,,50.0,58.0,
青蔥,100.0,67.0,58.0,66.0,45.0,50.0,42.0,58.0,83.0,66.0,48.0,,67.0,52.0,
韭菜,83.0,50.0,58.0,50.0,41.0,50.0,42.0,58.0,50.0,50.0,55.0,,58.0,53.0,
茄子,100.0,66.0,67.0,58.0,41.0,50.0,58.0,67.0,83.0,66.0,42.0,,50.0,58.0,
蕃茄,133.0,75.0,83.0,100.0,75.0,50.0,83.0,91.0,100.0,100.0,66.0,,50.0,63.0,
菜豆,108.0,83.0,100.0,66.0,58.0,83.0,67.0,117.0,83.0,66.0,76.0,,58.0,78.0,
大黃瓜,58.0,50.0,33.0,41.0,41.0,50.0,42.0,41.0,66.0,33.0,54.0,,58.0,50.0,
花椰菜,150.0,93.0,100.0,100.0,75.0,66.0,108.0,117.0,116.0,116.0,90.0,,100.0,81.0,
絲瓜,58.0,47.0,33.0,41.0,41.0,50.0,42.0,33.0,41.0,33.0,42.0,,50.0,51.0,
花胡瓜,83.0,67.0,58.0,83.0,58.0,83.0,58.0,67.0,66.0,66.0,60.0,,67.0,65.0,
苦瓜,100.0,78.0,58.0,66.0,58.0,66.0,58.0,75.0,83.0,50.0,67.0,,67.0,62.0,
青椒,133.0,75.0,83.0,83.0,58.0,66.0,75.0,100.0,83.0,83.0,60.0,,83.0,65.0,
芹菜,216.0,100.0,183.0,133.0,92.0,83.0,117.0,183.0,200.0,166.0,117.0,,100.0,106.0,
四季豆,150.0,126.0,150.0,116.0,116.0,133.0,133.0,150.0,133.0,133.0,100.0,,100.0,120.0,
牛蒡,100.0,83.0,83.0,83.0,66.0,83.0,58.0,83.0,66.0,83.0,80.0,,83.0,81.0,
生薑,133.0,100.0,100.0,100.0,83.0,100.0,100.0,100.0,100.0,100.0,75.0,,83.0,91.0,
芋頭,100.0,83.0,83.0,83.0,75.0,83.0,75.0,83.0,100.0,83.0,80.0,,83.0,81.0,
綠竹筍,166.0,126.0,100.0,116.0,116.0,0.0,133.0,100.0,116.0,116.0,100.0,,100.0,0.0,
洋蔥,66.0,43.0,33.0,50.0,33.0,41.0,42.0,41.0,41.0,50.0,50.0,,42.0,41.0,
綠蘆筍,266.0,167.0,0.0,233.0,166.0,0.0,233.0,0.0,233.0,233.0,183.0,,200.0,0.0,
筊白筍,200.0,133.0,183.0,166.0,150.0,166.0,200.0,200.0,200.0,166.0,175.0,,133.0,0.0,
大芥菜,100.0,66.0,50.0,66.0,66.0,50.0,83.0,67.0,66.0,66.0,60.0,,83.0,0.0,
青蒜,250.0,150.0,183.0,183.0,133.0,116.0,167.0,200.0,200.0,183.0,146.0,,133.0,152.0,
蒜頭,200.0,200.0,167.0,200.0,166.0,200.0,167.0,150.0,200.0,200.0,140.0,,167.0,156.0,
甘藍芽,166.0,117.0,133.0,166.0,116.0,100.0,167.0,150.0,166.0,166.0,0.0,,167.0,0.0,
芥藍,100.0,80.0,67.0,83.0,75.0,66.0,167.0,67.0,66.0,66.0,70.0,,58.0,65.0,
莧菜,100.0,63.0,58.0,66.0,66.0,66.0,50.0,67.0,67.0,66.0,60.0,,67.0,57.0,
本島萵苣,83.0,83.0,67.0,83.0,75.0,83.0,83.0,75.0,83.0,83.0,0.0,,83.0,0.0,
萵苣,83.0,76.0,58.0,83.0,75.0,66.0,67.0,67.0,83.0,83.0,0.0,,67.0,0.0,
茼蒿,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
青花苔,0.0,72.0,0.0,0.0,75.0,83.0,0.0,0.0,116.0,116.0,80.0,,100.0,0.0,
金針菜乾,533.0,533.0,533.0,533.0,533.0,533.0,580.0,533.0,533.0,533.0,0.0,,667.0,0.0,
冬瓜,50.0,42.0,33.0,33.0,33.0,33.0,33.0,41.0,41.0,33.0,38.0,,25.0,31.0,
扁蒲,50.0,50.0,58.0,41.0,41.0,41.0,33.0,58.0,41.0,41.0,38.0,,33.0,0.0,
甜碗豆,200.0,117.0,0.0,0.0,116.0,133.0,0.0,0.0,150.0,0.0,0.0,,100.0,0.0,
碗豆,200.0,116.0,0.0,0.0,116.0,133.0,0.0,0.0,150.0,0.0,0.0,,100.0,0.0,
