食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,,43.0,41.0,33.0,35.0,66.0,50.0,41.0,41.0,33.0,25.0,33.0,42.0,38.0,41.0
胡蘿蔔,,41.0,45.0,41.0,41.0,50.0,58.0,50.0,50.0,50.0,33.0,25.0,25.0,36.0,50.0
麻竹筍,,83.0,0.0,83.0,83.0,100.0,83.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,100.0
馬鈴薯,,56.0,50.0,50.0,41.0,50.0,58.0,58.0,58.0,58.0,50.0,33.0,58.0,44.0,50.0
甘藍,,50.0,25.0,33.0,22.0,83.0,117.0,33.0,41.0,41.0,40.0,42.0,25.0,38.0,50.0
小白菜,,50.0,41.0,58.0,35.0,83.0,67.0,41.0,66.0,66.0,30.0,33.0,42.0,36.0,66.0
包心白菜,,46.0,41.0,41.0,33.0,83.0,67.0,41.0,41.0,41.0,36.0,33.0,33.0,34.0,41.0
菠菜,,67.0,67.0,66.0,58.0,200.0,200.0,67.0,83.0,66.0,60.0,50.0,50.0,58.0,85.0
青江白菜,,63.0,50.0,58.0,35.0,83.0,75.0,50.0,75.0,66.0,48.0,33.0,50.0,42.0,66.0
空心菜,,47.0,33.0,41.0,30.0,66.0,50.0,41.0,50.0,50.0,34.0,25.0,42.0,36.0,50.0
青蔥,,92.0,83.0,100.0,75.0,83.0,108.0,83.0,100.0,83.0,73.0,67.0,83.0,68.0,100.0
韭菜,,58.0,50.0,58.0,50.0,50.0,67.0,58.0,66.0,66.0,55.0,42.0,58.0,52.0,65.0
茄子,,66.0,58.0,66.0,50.0,58.0,83.0,58.0,83.0,66.0,53.0,42.0,58.0,52.0,66.0
蕃茄,,95.0,67.0,116.0,75.0,100.0,117.0,83.0,83.0,83.0,67.0,58.0,67.0,72.0,150.0
菜豆,,83.0,75.0,83.0,67.0,100.0,100.0,75.0,83.0,83.0,50.0,67.0,67.0,72.0,83.0
大黃瓜,,46.0,41.0,41.0,35.0,50.0,50.0,41.0,50.0,41.0,42.0,33.0,42.0,38.0,41.0
花椰菜,,83.0,58.0,66.0,58.0,116.0,133.0,67.0,80.0,50.0,60.0,58.0,58.0,62.0,66.0
絲瓜,,41.0,45.0,41.0,41.0,41.0,50.0,45.0,45.0,41.0,40.0,33.0,50.0,36.0,41.0
花胡瓜,,67.0,58.0,66.0,58.0,58.0,83.0,67.0,100.0,66.0,60.0,38.0,58.0,52.0,75.0
苦瓜,,72.0,58.0,66.0,58.0,83.0,100.0,67.0,80.0,66.0,58.0,45.0,67.0,52.0,83.0
青椒,,100.0,83.0,83.0,83.0,83.0,117.0,83.0,100.0,100.0,70.0,58.0,83.0,78.0,100.0
芹菜,,108.0,75.0,166.0,67.0,116.0,200.0,83.0,133.0,100.0,105.0,75.0,100.0,88.0,135.0
四季豆,,117.0,133.0,133.0,117.0,116.0,200.0,150.0,183.0,166.0,133.0,92.0,117.0,0.0,133.0
牛蒡,,83.0,58.0,83.0,66.0,83.0,75.0,100.0,83.0,83.0,74.0,42.0,83.0,76.0,83.0
生薑,,117.0,108.0,116.0,100.0,100.0,100.0,117.0,116.0,116.0,100.0,83.0,100.0,108.0,116.0
芋頭,,83.0,67.0,83.0,83.0,83.0,83.0,100.0,83.0,83.0,83.0,67.0,83.0,72.0,83.0
綠竹筍,,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
洋蔥,,50.0,33.0,50.0,33.0,41.0,50.0,41.0,58.0,50.0,40.0,27.0,42.0,41.0,50.0
綠蘆筍,,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0
筊白筍,,200.0,200.0,233.0,200.0,200.0,200.0,200.0,216.0,216.0,167.0,0.0,200.0,0.0,233.0
大芥菜,,67.0,41.0,66.0,35.0,83.0,67.0,50.0,66.0,66.0,0.0,33.0,42.0,0.0,0.0
青蒜,,186.0,150.0,166.0,133.0,233.0,267.0,167.0,166.0,166.0,136.0,117.0,117.0,110.0,166.0
蒜頭,,133.0,133.0,166.0,100.0,166.0,150.0,133.0,166.0,150.0,100.0,83.0,100.0,104.0,166.0
甘藍芽,,0.0,100.0,166.0,91.0,133.0,200.0,117.0,0.0,100.0,0.0,0.0,0.0,0.0,133.0
芥藍,,100.0,50.0,75.0,50.0,100.0,83.0,50.0,66.0,66.0,60.0,42.0,50.0,54.0,70.0
莧菜,,66.0,58.0,50.0,50.0,83.0,83.0,58.0,50.0,50.0,50.0,33.0,58.0,50.0,58.0
本島萵苣,,67.0,58.0,66.0,50.0,75.0,83.0,58.0,83.0,83.0,0.0,50.0,33.0,0.0,66.0
萵苣,,66.0,41.0,66.0,41.0,75.0,100.0,50.0,83.0,66.0,0.0,0.0,50.0,0.0,66.0
