食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,83.0,50.0,50.0,66.0,45.0,50.0,42.0,50.0,66.0,50.0,50.0,50.0,50.0,52.0,50.0
胡蘿蔔,50.0,46.0,50.0,50.0,36.0,41.0,42.0,50.0,50.0,41.0,45.0,46.0,58.0,45.0,41.0
麻竹筍,100.0,91.0,83.0,83.0,75.0,83.0,83.0,100.0,83.0,66.0,65.0,75.0,58.0,0.0,66.0
馬鈴薯,66.0,50.0,50.0,58.0,41.0,50.0,50.0,58.0,58.0,50.0,55.0,50.0,58.0,51.0,50.0
甘藍,66.0,58.0,67.0,66.0,50.0,50.0,50.0,75.0,66.0,66.0,58.0,50.0,67.0,55.0,66.0
小白菜,83.0,72.0,67.0,83.0,66.0,66.0,83.0,75.0,83.0,83.0,60.0,63.0,75.0,59.0,83.0
包心白菜,66.0,62.0,58.0,58.0,50.0,50.0,58.0,67.0,66.0,58.0,55.0,66.0,58.0,57.0,58.0
菠菜,166.0,130.0,133.0,150.0,116.0,100.0,150.0,150.0,166.0,150.0,138.0,100.0,167.0,124.0,150.0
青江白菜,83.0,75.0,75.0,83.0,66.0,66.0,83.0,75.0,66.0,83.0,70.0,66.0,67.0,63.0,83.0
空心菜,83.0,66.0,67.0,66.0,58.0,50.0,67.0,67.0,83.0,66.0,58.0,66.0,67.0,55.0,66.0
青蔥,83.0,62.0,58.0,66.0,45.0,50.0,67.0,67.0,66.0,50.0,48.0,58.0,50.0,52.0,50.0
韭菜,83.0,50.0,58.0,50.0,50.0,50.0,58.0,67.0,50.0,50.0,50.0,55.0,67.0,53.0,50.0
茄子,100.0,68.0,67.0,66.0,50.0,50.0,67.0,75.0,66.0,66.0,55.0,50.0,67.0,57.0,66.0
蕃茄,117.0,71.0,67.0,75.0,66.0,50.0,75.0,75.0,100.0,100.0,60.0,58.0,67.0,45.0,100.0
菜豆,117.0,91.0,83.0,100.0,75.0,83.0,67.0,91.0,100.0,100.0,76.0,83.0,83.0,73.0,100.0
大黃瓜,66.0,47.0,50.0,58.0,41.0,50.0,50.0,50.0,50.0,58.0,54.0,50.0,58.0,47.0,58.0
花椰菜,117.0,80.0,83.0,100.0,75.0,66.0,83.0,100.0,116.0,100.0,80.0,70.0,100.0,81.0,100.0
絲瓜,66.0,50.0,41.0,50.0,41.0,50.0,33.0,41.0,50.0,41.0,50.0,55.0,58.0,49.0,41.0
花胡瓜,100.0,67.0,75.0,83.0,66.0,83.0,83.0,83.0,100.0,83.0,70.0,75.0,67.0,68.0,83.0
苦瓜,100.0,83.0,83.0,83.0,66.0,66.0,75.0,83.0,83.0,83.0,67.0,66.0,67.0,58.0,83.0
青椒,117.0,75.0,83.0,83.0,66.0,66.0,83.0,83.0,100.0,83.0,60.0,55.0,67.0,51.0,83.0
芹菜,133.0,106.0,133.0,116.0,83.0,83.0,117.0,133.0,116.0,116.0,90.0,91.0,133.0,88.0,116.0
四季豆,166.0,117.0,150.0,133.0,116.0,133.0,133.0,150.0,166.0,150.0,100.0,125.0,117.0,110.0,150.0
牛蒡,100.0,83.0,83.0,83.0,66.0,83.0,67.0,83.0,66.0,83.0,80.0,66.0,83.0,80.0,83.0
生薑,166.0,100.0,100.0,100.0,83.0,100.0,100.0,100.0,116.0,100.0,75.0,91.0,75.0,87.0,100.0
芋頭,100.0,83.0,83.0,83.0,75.0,83.0,75.0,83.0,100.0,83.0,83.0,83.0,67.0,83.0,83.0
綠竹筍,166.0,167.0,167.0,133.0,133.0,0.0,133.0,167.0,133.0,133.0,0.0,0.0,133.0,0.0,133.0
洋蔥,66.0,43.0,41.0,50.0,33.0,41.0,42.0,41.0,50.0,50.0,42.0,38.0,50.0,43.0,50.0
綠蘆筍,266.0,216.0,0.0,233.0,183.0,0.0,233.0,250.0,233.0,233.0,116.0,166.0,133.0,0.0,233.0
筊白筍,200.0,168.0,183.0,166.0,150.0,166.0,167.0,200.0,166.0,166.0,157.0,166.0,133.0,0.0,166.0
大芥菜,117.0,66.0,67.0,83.0,66.0,50.0,58.0,75.0,83.0,83.0,60.0,50.0,67.0,57.0,83.0
青蒜,166.0,133.0,167.0,166.0,133.0,116.0,117.0,183.0,166.0,150.0,150.0,141.0,133.0,131.0,150.0
蒜頭,200.0,200.0,183.0,200.0,166.0,200.0,183.0,183.0,166.0,200.0,145.0,166.0,133.0,162.0,200.0
甘藍芽,200.0,100.0,133.0,133.0,116.0,100.0,150.0,150.0,166.0,166.0,0.0,0.0,133.0,0.0,166.0
芥藍,100.0,80.0,75.0,83.0,83.0,66.0,67.0,83.0,83.0,83.0,73.0,66.0,67.0,71.0,83.0
莧菜,117.0,60.0,67.0,75.0,66.0,66.0,83.0,75.0,75.0,75.0,60.0,75.0,67.0,62.0,75.0
本島萵苣,100.0,83.0,83.0,83.0,75.0,83.0,83.0,83.0,100.0,83.0,0.0,83.0,83.0,0.0,83.0
萵苣,100.0,86.0,67.0,83.0,75.0,66.0,67.0,75.0,66.0,83.0,0.0,75.0,83.0,0.0,83.0
茼蒿,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
青花苔,0.0,76.0,0.0,100.0,83.0,83.0,0.0,0.0,116.0,100.0,75.0,91.0,100.0,80.0,100.0
金針菜乾,533.0,533.0,533.0,533.0,533.0,533.0,580.0,533.0,533.0,533.0,0.0,466.0,667.0,0.0,533.0
冬瓜,50.0,42.0,33.0,41.0,33.0,33.0,33.0,41.0,41.0,33.0,35.0,33.0,42.0,33.0,33.0
扁蒲,58.0,50.0,58.0,50.0,41.0,41.0,33.0,58.0,50.0,41.0,33.0,50.0,50.0,0.0,41.0
甜碗豆,200.0,117.0,0.0,0.0,116.0,133.0,0.0,0.0,166.0,0.0,0.0,133.0,133.0,0.0,0.0
碗豆,200.0,126.0,0.0,0.0,116.0,133.0,0.0,0.0,200.0,0.0,0.0,133.0,133.0,0.0,0.0
甜玉米,83.0,50.0,58.0,50.0,41.0,50.0,50.0,58.0,58.0,50.0,58.0,58.0,67.0,48.0,50.0
香菇乾,833.0,1000.0,1000.0,1000.0,1000.0,833.0,833.0,1330.0,1000.0,1000.0,1000.0,1066.0,1250.0,0.0,1166.0
香菇溼,200.0,150.0,150.0,150.0,125.0,150.0,167.0,167.0,200.0,150.0,160.0,141.0,150.0,160.0,150.0
黑色木耳,166.0,100.0,100.0,100.0,83.0,100.0,100.0,100.0,100.0,83.0,100.0,83.0,92.0,103.0,83.0
香蕉,50.0,50.0,50.0,50.0,41.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,48.0,48.0,50.0
鳳梨17號,38.0,40.0,33.0,33.0,33.0,33.0,33.0,41.0,33.0,33.0,33.0,0.0,32.0,28.0,33.0
番石榴世紀,41.0,33.0,0.0,33.0,33.0,33.0,42.0,0.0,33.0,0.0,25.0,0.0,42.0,0.0,33.0
木瓜,50.0,53.0,50.0,41.0,41.0,50.0,50.0,41.0,50.0,50.0,37.0,0.0,48.0,38.0,50.0
小西瓜,33.0,33.0,20.0,25.0,25.0,33.0,30.0,25.0,25.0,20.0,20.0,0.0,28.0,23.0,25.0
