食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,58.0,60.0,41.0,58.0,41.0,66.0,33.0,50.0,50.0,50.0,55.0,50.0,42.0,46.0,50.0
胡蘿蔔,66.0,56.0,50.0,58.0,50.0,50.0,42.0,50.0,66.0,58.0,50.0,45.0,50.0,51.0,58.0
麻竹筍,100.0,83.0,0.0,66.0,66.0,83.0,83.0,83.0,83.0,83.0,0.0,0.0,0.0,0.0,83.0
馬鈴薯,83.0,58.0,50.0,58.0,50.0,58.0,58.0,50.0,66.0,58.0,52.0,50.0,50.0,58.0,58.0
甘藍,66.0,83.0,67.0,83.0,58.0,83.0,67.0,75.0,83.0,100.0,67.0,75.0,50.0,68.0,100.0
小白菜,66.0,53.0,50.0,66.0,50.0,83.0,33.0,58.0,50.0,66.0,48.0,46.0,42.0,49.0,66.0
包心白菜,66.0,55.0,41.0,50.0,41.0,66.0,42.0,50.0,50.0,50.0,52.0,41.0,42.0,49.0,50.0
菠菜,83.0,100.0,67.0,91.0,66.0,116.0,75.0,75.0,83.0,83.0,90.0,75.0,67.0,92.0,83.0
青江白菜,83.0,58.0,50.0,66.0,58.0,83.0,42.0,58.0,66.0,66.0,50.0,46.0,42.0,53.0,66.0
空心菜,83.0,50.0,41.0,50.0,50.0,66.0,33.0,50.0,117.0,58.0,43.0,41.0,33.0,38.0,58.0
青蔥,133.0,117.0,100.0,100.0,83.0,116.0,83.0,117.0,116.0,100.0,110.0,91.0,83.0,106.0,100.0
韭菜,100.0,66.0,58.0,58.0,50.0,66.0,50.0,67.0,83.0,66.0,58.0,58.0,58.0,58.0,66.0
茄子,117.0,83.0,67.0,66.0,50.0,100.0,67.0,67.0,116.0,83.0,45.0,66.0,50.0,56.0,83.0
蕃茄,200.0,133.0,150.0,116.0,83.0,116.0,167.0,150.0,200.0,166.0,80.0,100.0,67.0,83.0,166.0
菜豆,117.0,100.0,83.0,100.0,66.0,83.0,75.0,91.0,133.0,100.0,84.0,75.0,67.0,81.0,100.0
大黃瓜,58.0,58.0,33.0,41.0,41.0,66.0,33.0,33.0,66.0,33.0,48.0,36.0,42.0,47.0,33.0
花椰菜,100.0,117.0,67.0,100.0,66.0,133.0,58.0,75.0,116.0,66.0,80.0,83.0,75.0,90.0,66.0
絲瓜,66.0,50.0,50.0,41.0,41.0,66.0,42.0,50.0,50.0,50.0,47.0,46.0,50.0,53.0,50.0
花胡瓜,100.0,66.0,58.0,75.0,41.0,83.0,58.0,67.0,83.0,58.0,65.0,50.0,50.0,56.0,58.0
苦瓜,100.0,100.0,67.0,83.0,66.0,100.0,67.0,67.0,83.0,66.0,80.0,75.0,83.0,78.0,66.0
青椒,150.0,92.0,83.0,100.0,83.0,116.0,100.0,100.0,133.0,100.0,100.0,116.0,100.0,92.0,100.0
芹菜,166.0,136.0,108.0,166.0,116.0,166.0,100.0,117.0,133.0,116.0,128.0,125.0,100.0,116.0,116.0
四季豆,166.0,167.0,133.0,133.0,116.0,166.0,133.0,167.0,133.0,133.0,135.0,150.0,117.0,128.0,133.0
牛蒡,100.0,83.0,83.0,83.0,66.0,83.0,67.0,75.0,75.0,83.0,70.0,66.0,83.0,78.0,83.0
生薑,133.0,108.0,100.0,116.0,83.0,100.0,83.0,83.0,133.0,133.0,85.0,116.0,75.0,86.0,133.0
芋頭,100.0,83.0,83.0,83.0,75.0,83.0,75.0,83.0,83.0,83.0,75.0,75.0,83.0,78.0,83.0
綠竹筍,166.0,0.0,0.0,116.0,100.0,117.0,0.0,133.0,0.0,133.0,0.0,0.0,0.0,0.0,133.0
洋蔥,66.0,42.0,41.0,50.0,41.0,41.0,42.0,33.0,66.0,58.0,50.0,41.0,50.0,48.0,58.0
