食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,,,,,,,,,,,33.0,,,,
胡蘿蔔,,,,,,,,,,,33.0,,,,
麻竹筍,,,,,,,,,,,0.0,,,,
馬鈴薯,,,,,,,,,,,60.0,,,,
甘藍,,,,,,,,,,,20.0,,,,
小白菜,,,,,,,,,,,43.0,,,,
包心白菜,,,,,,,,,,,35.0,,,,
菠菜,,,,,,,,,,,48.0,,,,
青江白菜,,,,,,,,,,,50.0,,,,
空心菜,,,,,,,,,,,45.0,,,,
青蔥,,,,,,,,,,,56.0,,,,
韭菜,,,,,,,,,,,54.0,,,,
茄子,,,,,,,,,,,42.0,,,,
蕃茄,,,,,,,,,,,33.0,,,,
菜豆,,,,,,,,,,,0.0,,,,
大黃瓜,,,,,,,,,,,56.0,,,,
花椰菜,,,,,,,,,,,57.0,,,,
絲瓜,,,,,,,,,,,50.0,,,,
花胡瓜,,,,,,,,,,,50.0,,,,
苦瓜,,,,,,,,,,,125.0,,,,
青椒,,,,,,,,,,,60.0,,,,
芹菜,,,,,,,,,,,75.0,,,,
四季豆,,,,,,,,,,,100.0,,,,
牛蒡,,,,,,,,,,,90.0,,,,
生薑,,,,,,,,,,,133.0,,,,
芋頭,,,,,,,,,,,83.0,,,,
綠竹筍,,,,,,,,,,,0.0,,,,
洋蔥,,,,,,,,,,,42.0,,,,
綠蘆筍,,,,,,,,,,,0.0,,,,
筊白筍,,,,,,,,,,,0.0,,,,
大芥菜,,,,,,,,,,,56.0,,,,
青蒜,,,,,,,,,,,88.0,,,,
蒜頭,,,,,,,,,,,180.0,,,,
甘藍芽,,,,,,,,,,,0.0,,,,
芥藍,,,,,,,,,,,50.0,,,,
莧菜,,,,,,,,,,,55.0,,,,
本島萵苣,,,,,,,,,,,0.0,,,,
萵苣,,,,,,,,,,,0.0,,,,
茼蒿,,,,,,,,,,,68.0,,,,
青花苔,,,,,,,,,,,50.0,,,,
金針菜乾,,,,,,,,,,,0.0,,,,
冬瓜,,,,,,,,,,,28.0,,,,
扁蒲,,,,,,,,,,,0.0,,,,
甜碗豆,,,,,,,,,,,100.0,,,,
碗豆,,,,,,,,,,,110.0,,,,
甜玉米,,,,,,,,,,,50.0,,,,
香菇乾,,,,,,,,,,,833.0,,,,
香菇溼,,,,,,,,,,,166.0,,,,
黑色木耳,,,,,,,,,,,100.0,,,,
香蕉,,,,,,,,,,,58.0,,,,
鳳梨17號,,,,,,,,,,,42.0,,,,
番石榴世紀,,,,,,,,,,,42.0,,,,
木瓜,,,,,,,,,,,58.0,,,,
小西瓜,,,,,,,,,,,33.0,,,,
甜瓜,,,,,,,,,,,82.0,,,,
洋香瓜,,,,,,,,,,,82.0,,,,
海梨柑,,,,,,,,,,,0.0,,,,
文旦,,,,,,,,,,,0.0,,,,
柳橙,,,,,,,,,,,42.0,,,,
椪柑,,,,,,,,,,,0.0,,,,
楊桃,,,,,,,,,,,70.0,,,,
蓮霧,,,,,,,,,,,100.0,,,,
鶯歌桃,,,,,,,,,,,0.0,,,,
紅柿子,,,,,,,,,,,0.0,,,,
巨峰葡萄,,,,,,,,,,,133.0,,,,
黑葉荔枝,,,,,,,,,,,0.0,,,,
在來芒果,,,,,,,,,,,0.0,,,,
新世紀梨,,,,,,,,,,,140.0,,,,
棗子,,,,,,,,,,,50.0,,,,
紅肉李,,,,,,,,,,,0.0,,,,
玉李,,,,,,,,,,,0.0,,,,
