食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,116.0,66.0,67.0,66.0,,50.0,67.0,58.0,83.0,66.0,58.0,42.0,100.0,68.0,66.0
胡蘿蔔,83.0,58.0,50.0,58.0,,50.0,58.0,55.0,66.0,58.0,48.0,47.0,50.0,50.0,50.0
麻竹筍,150.0,100.0,0.0,100.0,,100.0,100.0,0.0,116.0,100.0,30.0,0.0,0.0,96.0,100.0
馬鈴薯,83.0,58.0,50.0,66.0,,58.0,58.0,58.0,58.0,58.0,48.0,33.0,50.0,52.0,58.0
甘藍,83.0,83.0,100.0,83.0,,83.0,100.0,100.0,116.0,116.0,87.0,58.0,100.0,88.0,83.0
小白菜,83.0,75.0,58.0,83.0,,58.0,67.0,58.0,75.0,100.0,80.0,50.0,50.0,56.0,100.0
包心白菜,100.0,92.0,83.0,83.0,,100.0,83.0,83.0,90.0,100.0,90.0,0.0,67.0,84.0,100.0
菠菜,267.0,150.0,167.0,200.0,,166.0,117.0,183.0,200.0,200.0,150.0,108.0,217.0,172.0,200.0
青江白菜,100.0,86.0,58.0,83.0,,58.0,67.0,67.0,83.0,100.0,80.0,50.0,0.0,56.0,83.0
空心菜,83.0,63.0,50.0,66.0,,66.0,50.0,50.0,83.0,66.0,54.0,50.0,33.0,52.0,66.0
青蔥,233.0,150.0,133.0,200.0,,183.0,167.0,150.0,200.0,166.0,130.0,125.0,158.0,144.0,200.0
韭菜,133.0,83.0,75.0,66.0,,58.0,58.0,75.0,116.0,83.0,68.0,50.0,67.0,0.0,83.0
茄子,166.0,108.0,92.0,91.0,,63.0,83.0,100.0,133.0,100.0,86.0,58.0,67.0,92.0,100.0
蕃茄,150.0,100.0,117.0,133.0,,150.0,83.0,117.0,150.0,133.0,100.0,75.0,108.0,108.0,116.0
菜豆,166.0,108.0,117.0,133.0,,83.0,133.0,125.0,133.0,133.0,0.0,58.0,100.0,104.0,83.0
大黃瓜,100.0,67.0,50.0,66.0,,50.0,58.0,58.0,75.0,66.0,62.0,58.0,75.0,60.0,66.0
花椰菜,216.0,116.0,0.0,0.0,,100.0,117.0,0.0,0.0,0.0,117.0,100.0,0.0,120.0,116.0
絲瓜,83.0,58.0,41.0,58.0,,50.0,50.0,50.0,58.0,66.0,55.0,58.0,50.0,56.0,66.0
花胡瓜,100.0,100.0,83.0,133.0,,75.0,75.0,83.0,83.0,83.0,86.0,50.0,83.0,64.0,100.0
苦瓜,166.0,100.0,133.0,133.0,,100.0,100.0,150.0,166.0,133.0,100.0,75.0,125.0,128.0,116.0
青椒,200.0,92.0,200.0,133.0,,100.0,117.0,217.0,200.0,200.0,120.0,67.0,150.0,132.0,133.0
芹菜,267.0,167.0,217.0,183.0,,100.0,200.0,217.0,200.0,250.0,128.0,100.0,200.0,172.0,200.0
四季豆,267.0,133.0,183.0,183.0,,133.0,200.0,200.0,200.0,200.0,190.0,75.0,200.0,160.0,216.0
牛蒡,100.0,83.0,67.0,83.0,,83.0,75.0,83.0,83.0,83.0,80.0,42.0,83.0,80.0,83.0
生薑,166.0,133.0,133.0,133.0,,100.0,117.0,100.0,150.0,133.0,100.0,108.0,83.0,108.0,100.0
芋頭,100.0,83.0,83.0,83.0,,100.0,83.0,75.0,91.0,91.0,84.0,58.0,83.0,80.0,83.0
綠竹筍,200.0,0.0,0.0,0.0,,0.0,117.0,0.0,200.0,166.0,75.0,0.0,0.0,0.0,0.0
洋蔥,83.0,50.0,50.0,58.0,,41.0,58.0,50.0,66.0,58.0,48.0,42.0,50.0,52.0,58.0
綠蘆筍,267.0,200.0,0.0,300.0,,0.0,300.0,0.0,0.0,333.0,167.0,0.0,0.0,0.0,300.0
筊白筍,267.0,217.0,233.0,266.0,,0.0,250.0,250.0,233.0,233.0,200.0,0.0,217.0,232.0,233.0
大芥菜,133.0,86.0,58.0,0.0,,83.0,75.0,58.0,100.0,83.0,0.0,0.0,0.0,80.0,83.0
青蒜,400.0,216.0,333.0,300.0,,250.0,333.0,350.0,333.0,283.0,216.0,0.0,267.0,272.0,300.0
蒜頭,200.0,150.0,183.0,200.0,,166.0,183.0,183.0,200.0,200.0,160.0,133.0,200.0,192.0,200.0
甘藍芽,216.0,183.0,0.0,200.0,,183.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
