食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,100.0,63.0,58.0,75.0,50.0,50.0,58.0,58.0,75.0,66.0,54.0,50.0,83.0,56.0,
胡蘿蔔,66.0,55.0,50.0,58.0,50.0,50.0,50.0,50.0,50.0,58.0,43.0,47.0,50.0,48.0,
麻竹筍,133.0,108.0,133.0,100.0,117.0,100.0,100.0,133.0,100.0,100.0,25.0,58.0,0.0,0.0,
馬鈴薯,83.0,66.0,58.0,66.0,58.0,58.0,50.0,58.0,66.0,58.0,48.0,33.0,58.0,52.0,
甘藍,83.0,100.0,100.0,100.0,92.0,83.0,83.0,100.0,85.0,100.0,87.0,75.0,83.0,88.0,
小白菜,150.0,117.0,133.0,116.0,117.0,100.0,117.0,133.0,133.0,116.0,90.0,75.0,117.0,104.0,
包心白菜,133.0,100.0,100.0,100.0,92.0,100.0,92.0,100.0,100.0,100.0,86.0,0.0,100.0,92.0,
菠菜,267.0,183.0,0.0,200.0,0.0,166.0,200.0,200.0,0.0,166.0,150.0,125.0,0.0,168.0,
青江白菜,150.0,116.0,133.0,116.0,117.0,83.0,117.0,133.0,116.0,116.0,76.0,50.0,100.0,98.0,
空心菜,100.0,58.0,83.0,66.0,67.0,50.0,67.0,92.0,100.0,66.0,48.0,42.0,50.0,52.0,
青蔥,267.0,183.0,200.0,200.0,183.0,183.0,200.0,200.0,200.0,200.0,110.0,183.0,200.0,176.0,
韭菜,116.0,83.0,108.0,83.0,108.0,58.0,83.0,117.0,100.0,83.0,60.0,50.0,83.0,66.0,
茄子,166.0,91.0,108.0,100.0,100.0,63.0,100.0,100.0,133.0,100.0,77.0,50.0,100.0,88.0,
蕃茄,166.0,146.0,100.0,150.0,92.0,150.0,133.0,100.0,150.0,133.0,95.0,100.0,150.0,144.0,
菜豆,166.0,133.0,150.0,116.0,117.0,83.0,100.0,133.0,133.0,133.0,8.0,83.0,133.0,98.0,
大黃瓜,133.0,67.0,100.0,83.0,92.0,50.0,58.0,100.0,133.0,100.0,55.0,50.0,67.0,56.0,
花椰菜,216.0,133.0,150.0,133.0,133.0,100.0,133.0,150.0,133.0,0.0,115.0,100.0,0.0,128.0,
絲瓜,133.0,66.0,83.0,58.0,83.0,50.0,67.0,83.0,100.0,100.0,48.0,42.0,67.0,50.0,
花胡瓜,150.0,86.0,100.0,100.0,92.0,50.0,83.0,100.0,150.0,133.0,79.0,58.0,100.0,96.0,
