食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,58.0,33.0,33.0,50.0,33.0,50.0,33.0,33.0,50.0,41.0,35.0,33.0,33.0,39.0,41.0
胡蘿蔔,58.0,40.0,33.0,41.0,33.0,33.0,33.0,33.0,42.0,50.0,30.0,33.0,33.0,35.0,50.0
麻竹筍,166.0,0.0,0.0,0.0,75.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
馬鈴薯,66.0,50.0,50.0,50.0,41.0,50.0,50.0,58.0,58.0,50.0,50.0,41.0,50.0,46.0,50.0
甘藍,58.0,42.0,30.0,50.0,41.0,50.0,25.0,33.0,33.0,41.0,33.0,33.0,25.0,38.0,41.0
小白菜,66.0,46.0,41.0,58.0,41.0,50.0,33.0,41.0,50.0,66.0,42.0,33.0,33.0,39.0,66.0
包心白菜,58.0,50.0,33.0,50.0,33.0,41.0,33.0,41.0,42.0,41.0,55.0,33.0,33.0,36.0,41.0
菠菜,83.0,62.0,50.0,50.0,41.0,50.0,50.0,50.0,58.0,66.0,35.0,41.0,33.0,51.0,66.0
青江白菜,66.0,58.0,41.0,58.0,41.0,50.0,42.0,41.0,67.0,66.0,42.0,41.0,33.0,42.0,66.0
空心菜,83.0,66.0,0.0,83.0,58.0,58.0,50.0,0.0,83.0,75.0,50.0,50.0,42.0,52.0,75.0
青蔥,83.0,75.0,66.0,58.0,41.0,58.0,50.0,75.0,58.0,50.0,50.0,50.0,42.0,53.0,50.0
韭菜,83.0,50.0,41.0,50.0,41.0,66.0,50.0,41.0,67.0,50.0,50.0,50.0,42.0,46.0,50.0
茄子,83.0,58.0,58.0,50.0,41.0,41.0,33.0,66.0,58.0,50.0,30.0,30.0,33.0,39.0,50.0
蕃茄,83.0,53.0,41.0,41.0,33.0,50.0,33.0,41.0,50.0,41.0,25.0,33.0,33.0,36.0,41.0
菜豆,100.0,72.0,0.0,75.0,58.0,66.0,83.0,91.0,66.0,83.0,0.0,50.0,67.0,57.0,83.0
大黃瓜,58.0,42.0,33.0,41.0,41.0,50.0,33.0,41.0,50.0,41.0,35.0,33.0,33.0,35.0,41.0
花椰菜,83.0,67.0,41.0,50.0,50.0,50.0,42.0,50.0,83.0,41.0,60.0,50.0,42.0,48.0,41.0
絲瓜,66.0,42.0,33.0,41.0,41.0,41.0,42.0,33.0,42.0,50.0,35.0,33.0,33.0,38.0,50.0
花胡瓜,83.0,66.0,66.0,66.0,41.0,58.0,50.0,75.0,100.0,66.0,50.0,50.0,50.0,50.0,66.0
苦瓜,117.0,80.0,75.0,66.0,58.0,83.0,67.0,83.0,100.0,83.0,67.0,75.0,58.0,70.0,83.0
青椒,100.0,67.0,50.0,58.0,50.0,50.0,50.0,58.0,67.0,66.0,35.0,41.0,33.0,47.0,66.0
