食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,83.0,50.0,50.0,58.0,45.0,50.0,42.0,50.0,66.0,50.0,50.0,50.0,50.0,47.0,83.0
胡蘿蔔,58.0,46.0,41.0,50.0,36.0,41.0,42.0,50.0,50.0,41.0,50.0,46.0,58.0,45.0,58.0
麻竹筍,100.0,83.0,83.0,75.0,75.0,83.0,83.0,100.0,83.0,66.0,60.0,75.0,58.0,0.0,100.0
馬鈴薯,66.0,50.0,58.0,58.0,41.0,50.0,50.0,58.0,58.0,50.0,55.0,50.0,58.0,49.0,66.0
甘藍,58.0,58.0,67.0,66.0,50.0,50.0,50.0,75.0,66.0,66.0,58.0,50.0,67.0,58.0,58.0
小白菜,100.0,75.0,75.0,83.0,66.0,66.0,83.0,83.0,83.0,83.0,65.0,63.0,75.0,72.0,100.0
包心白菜,66.0,62.0,58.0,66.0,50.0,50.0,58.0,67.0,66.0,58.0,55.0,66.0,58.0,57.0,66.0
菠菜,216.0,133.0,150.0,150.0,116.0,100.0,150.0,167.0,166.0,150.0,145.0,108.0,167.0,136.0,216.0
青江白菜,100.0,78.0,75.0,83.0,66.0,66.0,83.0,83.0,83.0,83.0,70.0,66.0,67.0,63.0,100.0
空心菜,83.0,66.0,67.0,66.0,58.0,50.0,67.0,67.0,83.0,66.0,58.0,66.0,67.0,60.0,83.0
青蔥,100.0,62.0,50.0,66.0,45.0,50.0,67.0,58.0,66.0,50.0,48.0,58.0,50.0,50.0,100.0
韭菜,83.0,50.0,50.0,50.0,50.0,50.0,58.0,67.0,50.0,50.0,55.0,55.0,67.0,53.0,83.0
茄子,117.0,68.0,67.0,66.0,50.0,50.0,67.0,75.0,66.0,66.0,58.0,50.0,67.0,61.0,117.0
蕃茄,117.0,71.0,67.0,75.0,66.0,50.0,75.0,83.0,100.0,100.0,60.0,58.0,67.0,58.0,117.0
菜豆,133.0,91.0,83.0,91.0,75.0,83.0,67.0,91.0,100.0,100.0,76.0,83.0,83.0,73.0,133.0
大黃瓜,66.0,47.0,50.0,50.0,41.0,50.0,50.0,50.0,50.0,58.0,54.0,50.0,58.0,51.0,66.0
花椰菜,150.0,80.0,83.0,100.0,75.0,66.0,83.0,100.0,116.0,100.0,85.0,83.0,100.0,83.0,150.0
絲瓜,66.0,50.0,41.0,50.0,41.0,50.0,33.0,50.0,50.0,41.0,58.0,55.0,58.0,49.0,66.0
花胡瓜,117.0,67.0,75.0,83.0,66.0,83.0,83.0,83.0,100.0,83.0,70.0,75.0,67.0,68.0,117.0
苦瓜,117.0,83.0,67.0,75.0,66.0,66.0,75.0,67.0,83.0,83.0,67.0,66.0,67.0,55.0,117.0
青椒,117.0,75.0,75.0,83.0,66.0,66.0,83.0,75.0,100.0,83.0,60.0,55.0,67.0,57.0,117.0
芹菜,150.0,110.0,117.0,116.0,83.0,83.0,117.0,133.0,116.0,116.0,100.0,91.0,133.0,100.0,150.0
四季豆,183.0,117.0,150.0,133.0,116.0,133.0,133.0,150.0,166.0,150.0,100.0,125.0,117.0,112.0,183.0
牛蒡,100.0,83.0,83.0,83.0,66.0,83.0,67.0,83.0,66.0,83.0,80.0,66.0,83.0,76.0,100.0
生薑,150.0,100.0,100.0,100.0,83.0,100.0,100.0,100.0,116.0,100.0,75.0,91.0,75.0,87.0,150.0
芋頭,100.0,83.0,83.0,83.0,75.0,83.0,75.0,83.0,100.0,83.0,80.0,75.0,67.0,81.0,100.0
綠竹筍,166.0,167.0,100.0,133.0,133.0,0.0,133.0,167.0,133.0,133.0,116.0,0.0,133.0,0.0,166.0
洋蔥,66.0,43.0,41.0,50.0,33.0,41.0,42.0,41.0,50.0,50.0,42.0,38.0,50.0,41.0,66.0
綠蘆筍,266.0,216.0,0.0,200.0,183.0,0.0,233.0,250.0,233.0,233.0,116.0,166.0,133.0,0.0,266.0
筊白筍,183.0,168.0,183.0,166.0,150.0,166.0,167.0,200.0,166.0,166.0,150.0,166.0,133.0,0.0,183.0
大芥菜,117.0,66.0,75.0,83.0,66.0,50.0,58.0,83.0,83.0,83.0,60.0,50.0,67.0,57.0,117.0
青蒜,183.0,133.0,167.0,166.0,133.0,116.0,117.0,183.0,166.0,150.0,140.0,141.0,133.0,131.0,183.0
蒜頭,200.0,200.0,183.0,200.0,166.0,200.0,183.0,183.0,166.0,200.0,140.0,166.0,133.0,156.0,200.0
甘藍芽,200.0,100.0,133.0,133.0,116.0,100.0,150.0,150.0,166.0,166.0,0.0,0.0,133.0,0.0,200.0
芥藍,133.0,80.0,75.0,83.0,83.0,66.0,67.0,83.0,83.0,83.0,70.0,66.0,67.0,71.0,133.0
莧菜,133.0,60.0,75.0,75.0,66.0,66.0,83.0,83.0,75.0,75.0,60.0,75.0,67.0,62.0,133.0
本島萵苣,117.0,83.0,83.0,83.0,75.0,83.0,83.0,91.0,100.0,83.0,0.0,83.0,83.0,0.0,117.0
萵苣,100.0,86.0,75.0,83.0,75.0,66.0,67.0,75.0,66.0,83.0,0.0,75.0,83.0,0.0,100.0
茼蒿,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
青花苔,0.0,76.0,0.0,0.0,83.0,83.0,0.0,0.0,116.0,100.0,75.0,91.0,100.0,0.0,0.0
金針菜乾,533.0,533.0,533.0,533.0,533.0,533.0,580.0,533.0,533.0,533.0,0.0,466.0,667.0,0.0,533.0
冬瓜,50.0,42.0,41.0,41.0,33.0,33.0,33.0,41.0,41.0,33.0,38.0,33.0,42.0,33.0,50.0
扁蒲,66.0,50.0,58.0,50.0,41.0,41.0,33.0,58.0,41.0,41.0,38.0,41.0,50.0,0.0,66.0
