食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,,,,,,,,,,,48.0,,,,50.0
胡蘿蔔,,,,,,,,,,,35.0,,,,41.0
麻竹筍,,,,,,,,,,,0.0,,,,83.0
馬鈴薯,,,,,,,,,,,48.0,,,,50.0
甘藍,,,,,,,,,,,58.0,,,,58.0
小白菜,,,,,,,,,,,66.0,,,,66.0
包心白菜,,,,,,,,,,,68.0,,,,83.0
菠菜,,,,,,,,,,,114.0,,,,116.0
青江白菜,,,,,,,,,,,68.0,,,,83.0
空心菜,,,,,,,,,,,50.0,,,,50.0
青蔥,,,,,,,,,,,55.0,,,,83.0
韭菜,,,,,,,,,,,55.0,,,,50.0
茄子,,,,,,,,,,,60.0,,,,86.0
蕃茄,,,,,,,,,,,55.0,,,,83.0
菜豆,,,,,,,,,,,67.0,,,,100.0
大黃瓜,,,,,,,,,,,53.0,,,,41.0
花椰菜,,,,,,,,,,,80.0,,,,83.0
絲瓜,,,,,,,,,,,40.0,,,,50.0
花胡瓜,,,,,,,,,,,67.0,,,,66.0
苦瓜,,,,,,,,,,,70.0,,,,83.0
青椒,,,,,,,,,,,62.0,,,,83.0
芹菜,,,,,,,,,,,98.0,,,,116.0
四季豆,,,,,,,,,,,117.0,,,,133.0
牛蒡,,,,,,,,,,,80.0,,,,83.0
生薑,,,,,,,,,,,100.0,,,,116.0
芋頭,,,,,,,,,,,80.0,,,,83.0
綠竹筍,,,,,,,,,,,117.0,,,,0.0
洋蔥,,,,,,,,,,,40.0,,,,50.0
綠蘆筍,,,,,,,,,,,217.0,,,,0.0
筊白筍,,,,,,,,,,,200.0,,,,216.0
大芥菜,,,,,,,,,,,0.0,,,,0.0
青蒜,,,,,,,,,,,138.0,,,,133.0
蒜頭,,,,,,,,,,,140.0,,,,166.0
甘藍芽,,,,,,,,,,,0.0,,,,0.0
芥藍,,,,,,,,,,,55.0,,,,83.0
莧菜,,,,,,,,,,,60.0,,,,66.0
本島萵苣,,,,,,,,,,,0.0,,,,83.0
萵苣,,,,,,,,,,,0.0,,,,0.0
茼蒿,,,,,,,,,,,0.0,,,,0.0
青花苔,,,,,,,,,,,0.0,,,,0.0
金針菜乾,,,,,,,,,,,0.0,,,,800.0
冬瓜,,,,,,,,,,,32.0,,,,41.0
扁蒲,,,,,,,,,,,25.0,,,,41.0
甜碗豆,,,,,,,,,,,110.0,,,,0.0
碗豆,,,,,,,,,,,100.0,,,,0.0
甜玉米,,,,,,,,,,,57.0,,,,58.0
香菇乾,,,,,,,,,,,1,500.0,,,,1,667.0
香菇溼,,,,,,,,,,,150.0,,,,150.0
黑色木耳,,,,,,,,,,,100.0,,,,116.0
香蕉,,,,,,,,,,,33.0,,,,41.0
鳳梨17號,,,,,,,,,,,33.0,,,,33.0
番石榴世紀,,,,,,,,,,,40.0,,,,0.0
木瓜,,,,,,,,,,,42.0,,,,33.0
小西瓜,,,,,,,,,,,22.0,,,,25.0
甜瓜,,,,,,,,,,,0.0,,,,0.0
洋香瓜,,,,,,,,,,,70.0,,,,83.0
海梨柑,,,,,,,,,,,0.0,,,,0.0
文旦,,,,,,,,,,,0.0,,,,0.0
柳橙,,,,,,,,,,,0.0,,,,0.0
椪柑,,,,,,,,,,,0.0,,,,0.0
楊桃,,,,,,,,,,,40.0,,,,0.0
蓮霧,,,,,,,,,,,0.0,,,,0.0
鶯歌桃,,,,,,,,,,,0.0,,,,0.0
紅柿子,,,,,,,,,,,0.0,,,,0.0
巨峰葡萄,,,,,,,,,,,130.0,,,,133.0
黑葉荔枝,,,,,,,,,,,33.0,,,,66.0
在來芒果,,,,,,,,,,,0.0,,,,0.0
新世紀梨,,,,,,,,,,,0.0,,,,0.0
棗子,,,,,,,,,,,0.0,,,,0.0
紅肉李,,,,,,,,,,,0.0,,,,83.0
玉李,,,,,,,,,,,0.0,,,,0.0
荔枝玉荷,,,,,,,,,,,58.0,,,,100.0
鳳梨開英,,,,,,,,,,,0.0,,,,0.0
桶柑,,,,,,,,,,,0.0,,,,0.0
檸檬,,,,,,,,,,,67.0,,,,66.0
茂谷柑,,,,,,,,,,,0.0,,,,0.0
白柚,,,,,,,,,,,0.0,,,,0.0
甜桃,,,,,,,,,,,0.0,,,,0.0
水蜜桃,,,,,,,,,,,0.0,,,,0.0
牛心柿,,,,,,,,,,,0.0,,,,0.0
甜柿,,,,,,,,,,,0.0,,,,0.0
橫山梨,,,,,,,,,,,0.0,,,,0.0
新興梨,,,,,,,,,,,0.0,,,,0.0
大西瓜,,,,,,,,,,,28.0,,,,33.0
無子西瓜,,,,,,,,,,,0.0,,,,33.0
枇杷,,,,,,,,,,,0.0,,,,0.0
番石榴珍珠,,,,,,,,,,,40.0,,,,50.0
金煌芒果,,,,,,,,,,,42.0,,,,58.0
