食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,,67.0,58.0,66.0,50.0,,,58.0,,,60.0,50.0,33.0,56.0,66.0
胡蘿蔔,,92.0,100.0,83.0,83.0,,,100.0,,,80.0,50.0,92.0,82.0,100.0
麻竹筍,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0
馬鈴薯,,83.0,67.0,83.0,58.0,,,67.0,,,72.0,50.0,58.0,64.0,83.0
甘藍,,100.0,58.0,100.0,58.0,,,67.0,,,78.0,58.0,67.0,76.0,116.0
小白菜,,72.0,75.0,66.0,67.0,,,83.0,,,63.0,50.0,58.0,60.0,66.0
包心白菜,,67.0,58.0,83.0,50.0,,,67.0,,,60.0,42.0,33.0,58.0,66.0
菠菜,,108.0,92.0,100.0,83.0,,,108.0,,,100.0,100.0,83.0,100.0,116.0
青江白菜,,83.0,75.0,66.0,58.0,,,75.0,,,58.0,50.0,67.0,60.0,83.0
空心菜,,63.0,58.0,66.0,50.0,,,67.0,,,54.0,50.0,83.0,50.0,66.0
青蔥,,133.0,117.0,133.0,117.0,,,133.0,,,118.0,75.0,108.0,100.0,150.0
韭菜,,83.0,67.0,75.0,58.0,,,75.0,,,65.0,58.0,50.0,62.0,83.0
茄子,,100.0,100.0,100.0,83.0,,,117.0,,,100.0,66.0,83.0,88.0,83.0
蕃茄,,216.0,200.0,200.0,183.0,,,200.0,,,130.0,75.0,167.0,184.0,200.0
菜豆,,122.0,117.0,116.0,108.0,,,125.0,,,0.0,100.0,100.0,108.0,116.0
大黃瓜,,47.0,45.0,41.0,41.0,,,45.0,,,50.0,42.0,33.0,46.0,50.0
花椰菜,,167.0,108.0,166.0,100.0,,,117.0,,,130.0,0.0,83.0,124.0,166.0
絲瓜,,71.0,58.0,83.0,58.0,,,67.0,,,65.0,58.0,50.0,60.0,66.0
花胡瓜,,86.0,75.0,166.0,67.0,,,75.0,,,80.0,50.0,42.0,72.0,66.0
苦瓜,,133.0,108.0,100.0,100.0,,,117.0,,,113.0,83.0,100.0,108.0,116.0
青椒,,166.0,150.0,183.0,150.0,,,183.0,,,115.0,67.0,92.0,120.0,200.0
芹菜,,117.0,108.0,133.0,108.0,,,117.0,,,126.0,100.0,117.0,120.0,116.0
四季豆,,200.0,145.0,166.0,133.0,,,150.0,,,0.0,133.0,133.0,0.0,200.0
牛蒡,,83.0,67.0,83.0,67.0,,,83.0,,,76.0,67.0,58.0,72.0,100.0
生薑,,133.0,108.0,133.0,108.0,,,117.0,,,110.0,75.0,108.0,112.0,150.0
芋頭,,116.0,133.0,116.0,117.0,,,116.0,,,90.0,83.0,92.0,0.0,116.0
綠竹筍,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0
洋蔥,,63.0,58.0,66.0,67.0,,,58.0,,,62.0,50.0,42.0,60.0,66.0
綠蘆筍,,266.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0
筊白筍,,267.0,267.0,250.0,250.0,,,267.0,,,0.0,200.0,217.0,0.0,250.0
大芥菜,,100.0,75.0,91.0,75.0,,,75.0,,,0.0,0.0,58.0,82.0,83.0
青蒜,,200.0,183.0,200.0,183.0,,,200.0,,,200.0,0.0,133.0,184.0,250.0
蒜頭,,330.0,333.0,333.0,333.0,,,333.0,,,300.0,250.0,200.0,280.0,350.0
甘藍芽,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0
芥藍,,83.0,83.0,83.0,83.0,,,83.0,,,75.0,0.0,75.0,72.0,66.0
莧菜,,83.0,83.0,66.0,75.0,,,83.0,,,70.0,50.0,75.0,72.0,66.0
本島萵苣,,108.0,100.0,83.0,92.0,,,108.0,,,0.0,67.0,83.0,0.0,116.0
萵苣,,91.0,75.0,83.0,67.0,,,75.0,,,0.0,0.0,83.0,0.0,83.0
茼蒿,,0.0,125.0,100.0,116.0,,,125.0,,,0.0,83.0,108.0,0.0,0.0
青花苔,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,117.0,108.0,0.0,0.0
金針菜乾,,800.0,800.0,800.0,533.0,,,800.0,,,0.0,750.0,750.0,0.0,800.0
冬瓜,,50.0,58.0,50.0,58.0,,,58.0,,,43.0,42.0,50.0,48.0,66.0
扁蒲,,72.0,0.0,58.0,67.0,,,83.0,,,0.0,0.0,42.0,0.0,66.0
甜碗豆,,266.0,200.0,0.0,183.0,,,217.0,,,0.0,0.0,200.0,0.0,0.0
碗豆,,267.0,217.0,0.0,200.0,,,233.0,,,0.0,0.0,200.0,0.0,0.0
甜玉米,,100.0,100.0,83.0,83.0,,,92.0,,,83.0,75.0,100.0,80.0,100.0
香菇乾,,1666.0,1670.0,1666.0,1670.0,,,1667.0,,,0.0,1250.0,1250.0,0.0,1667.0
香菇溼,,216.0,200.0,200.0,167.0,,,200.0,,,166.0,133.0,183.0,160.0,200.0
黑色木耳,,133.0,133.0,116.0,133.0,,,116.0,,,115.0,100.0,133.0,120.0,116.0
香蕉,,73.0,67.0,66.0,67.0,,,67.0,,,67.0,0.0,98.0,76.0,66.0
鳳梨17號,,52.0,50.0,58.0,50.0,,,58.0,,,50.0,0.0,0.0,42.0,50.0
番石榴世紀,,92.0,0.0,91.0,0.0,,,0.0,,,58.0,0.0,98.0,0.0,0.0
木瓜,,75.0,117.0,100.0,100.0,,,117.0,,,75.0,0.0,115.0,100.0,83.0
小西瓜,,0.0,0.0,41.0,0.0,,,0.0,,,30.0,0.0,42.0,0.0,0.0
甜瓜,,0.0,67.0,83.0,50.0,,,75.0,,,93.0,0.0,132.0,72.0,0.0
洋香瓜,,95.0,100.0,100.0,100.0,,,117.0,,,90.0,0.0,132.0,104.0,100.0
海梨柑,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0
文旦,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0
柳橙,,56.0,58.0,46.0,50.0,,,50.0,,,42.0,0.0,48.0,50.0,58.0
椪柑,,83.0,83.0,75.0,75.0,,,83.0,,,65.0,0.0,82.0,72.0,83.0
