食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,58.0,32.0,33.0,33.0,25.0,33.0,33.0,33.0,41.0,33.0,30.0,30.0,33.0,31.0,33.0
胡蘿蔔,58.0,42.0,41.0,41.0,41.0,50.0,42.0,50.0,41.0,50.0,30.0,30.0,33.0,37.0,33.0
麻竹筍,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
馬鈴薯,83.0,50.0,50.0,50.0,41.0,58.0,50.0,58.0,58.0,58.0,50.0,50.0,58.0,51.0,58.0
甘藍,41.0,26.0,30.0,25.0,25.0,25.0,25.0,33.0,25.0,33.0,30.0,25.0,25.0,29.0,25.0
小白菜,83.0,50.0,50.0,58.0,41.0,50.0,58.0,50.0,50.0,50.0,45.0,41.0,33.0,43.0,33.0
包心白菜,58.0,43.0,41.0,33.0,33.0,41.0,33.0,41.0,41.0,50.0,35.0,30.0,25.0,35.0,25.0
菠菜,83.0,58.0,58.0,58.0,50.0,66.0,58.0,67.0,50.0,66.0,55.0,50.0,33.0,51.0,33.0
青江白菜,83.0,58.0,58.0,58.0,41.0,50.0,58.0,58.0,58.0,50.0,50.0,50.0,33.0,46.0,33.0
空心菜,83.0,50.0,58.0,66.0,50.0,58.0,67.0,67.0,83.0,66.0,45.0,50.0,58.0,55.0,58.0
青蔥,83.0,67.0,83.0,66.0,50.0,83.0,67.0,75.0,66.0,66.0,55.0,58.0,42.0,56.0,42.0
韭菜,83.0,58.0,50.0,50.0,41.0,58.0,50.0,58.0,66.0,58.0,55.0,50.0,58.0,53.0,58.0
茄子,100.0,58.0,67.0,66.0,41.0,66.0,67.0,75.0,83.0,66.0,53.0,58.0,50.0,52.0,50.0
蕃茄,83.0,78.0,58.0,66.0,41.0,83.0,67.0,75.0,66.0,66.0,42.0,55.0,33.0,49.0,33.0
菜豆,133.0,83.0,0.0,83.0,58.0,83.0,83.0,83.0,0.0,0.0,70.0,66.0,58.0,61.0,58.0
大黃瓜,66.0,42.0,41.0,41.0,33.0,41.0,42.0,41.0,58.0,33.0,40.0,38.0,42.0,47.0,42.0
花椰菜,83.0,67.0,50.0,50.0,50.0,58.0,42.0,58.0,66.0,50.0,50.0,58.0,50.0,53.0,50.0
絲瓜,83.0,42.0,41.0,41.0,41.0,50.0,58.0,41.0,41.0,50.0,50.0,41.0,50.0,43.0,50.0
花胡瓜,117.0,58.0,67.0,58.0,33.0,58.0,75.0,67.0,83.0,75.0,40.0,50.0,42.0,49.0,42.0
苦瓜,117.0,76.0,75.0,75.0,50.0,83.0,67.0,83.0,116.0,83.0,83.0,83.0,83.0,76.0,83.0
青椒,100.0,67.0,58.0,66.0,58.0,83.0,83.0,75.0,66.0,66.0,60.0,50.0,42.0,58.0,42.0
芹菜,117.0,83.0,75.0,83.0,66.0,116.0,100.0,83.0,83.0,83.0,80.0,75.0,83.0,78.0,83.0
四季豆,166.0,112.0,100.0,100.0,83.0,116.0,100.0,100.0,150.0,100.0,95.0,100.0,83.0,91.0,83.0
牛蒡,100.0,83.0,83.0,83.0,66.0,83.0,83.0,100.0,83.0,83.0,80.0,58.0,83.0,78.0,83.0
生薑,133.0,117.0,83.0,116.0,75.0,100.0,117.0,100.0,133.0,100.0,83.0,108.0,67.0,85.0,67.0
芋頭,100.0,83.0,83.0,83.0,70.0,83.0,83.0,83.0,83.0,83.0,75.0,75.0,83.0,82.0,83.0
綠竹筍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
洋蔥,66.0,50.0,41.0,50.0,33.0,41.0,50.0,41.0,50.0,50.0,45.0,33.0,42.0,43.0,42.0
綠蘆筍,0.0,0.0,0.0,0.0,0.0,0.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
