食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,66.0,50.0,41.0,58.0,41.0,41.0,58.0,50.0,50.0,50.0,45.0,38.0,50.0,45.0,50.0
胡蘿蔔,58.0,50.0,33.0,41.0,33.0,41.0,50.0,41.0,41.0,50.0,30.0,30.0,25.0,31.0,25.0
麻竹筍,100.0,96.0,108.0,83.0,117.0,100.0,83.0,117.0,83.0,83.0,58.0,75.0,67.0,0.0,67.0
馬鈴薯,66.0,58.0,50.0,58.0,41.0,50.0,58.0,50.0,58.0,58.0,50.0,42.0,58.0,53.0,58.0
甘藍,50.0,68.0,58.0,66.0,50.0,50.0,67.0,67.0,66.0,66.0,58.0,50.0,50.0,55.0,50.0
小白菜,83.0,83.0,58.0,66.0,50.0,83.0,83.0,67.0,50.0,83.0,60.0,33.0,50.0,56.0,50.0
包心白菜,83.0,66.0,67.0,66.0,58.0,50.0,83.0,67.0,83.0,75.0,56.0,58.0,58.0,50.0,58.0
菠菜,166.0,167.0,133.0,166.0,100.0,166.0,167.0,133.0,200.0,166.0,130.0,100.0,117.0,122.0,117.0
青江白菜,83.0,86.0,58.0,66.0,50.0,66.0,83.0,67.0,66.0,83.0,60.0,42.0,50.0,52.0,50.0
空心菜,83.0,58.0,41.0,50.0,35.0,50.0,58.0,41.0,66.0,50.0,42.0,37.0,33.0,42.0,33.0
青蔥,83.0,85.0,67.0,83.0,58.0,66.0,75.0,67.0,66.0,66.0,60.0,50.0,58.0,58.0,58.0
韭菜,83.0,58.0,58.0,58.0,58.0,50.0,67.0,58.0,66.0,58.0,50.0,58.0,58.0,53.0,58.0
茄子,100.0,71.0,67.0,66.0,58.0,58.0,67.0,67.0,83.0,50.0,43.0,50.0,33.0,47.0,33.0
蕃茄,100.0,67.0,75.0,75.0,67.0,50.0,83.0,83.0,83.0,83.0,50.0,42.0,58.0,52.0,58.0
菜豆,117.0,92.0,83.0,66.0,75.0,83.0,83.0,92.0,83.0,83.0,60.0,75.0,58.0,0.0,58.0
大黃瓜,66.0,50.0,41.0,50.0,41.0,41.0,50.0,41.0,50.0,50.0,44.0,42.0,50.0,45.0,50.0
花椰菜,166.0,82.0,100.0,116.0,92.0,75.0,117.0,100.0,166.0,133.0,110.0,83.0,133.0,100.0,133.0
絲瓜,100.0,43.0,41.0,50.0,41.0,41.0,50.0,41.0,50.0,50.0,42.0,37.0,42.0,43.0,42.0
花胡瓜,100.0,67.0,67.0,83.0,67.0,58.0,83.0,75.0,83.0,83.0,50.0,42.0,67.0,62.0,67.0
苦瓜,100.0,83.0,58.0,75.0,58.0,83.0,83.0,67.0,83.0,66.0,58.0,42.0,50.0,56.0,50.0
青椒,117.0,67.0,67.0,83.0,67.0,83.0,83.0,67.0,100.0,83.0,70.0,58.0,83.0,68.0,83.0
芹菜,166.0,110.0,108.0,116.0,92.0,83.0,117.0,117.0,166.0,116.0,120.0,62.0,117.0,102.0,117.0
四季豆,200.0,116.0,150.0,116.0,133.0,116.0,133.0,167.0,183.0,133.0,117.0,100.0,117.0,0.0,117.0
牛蒡,100.0,83.0,58.0,83.0,66.0,83.0,75.0,100.0,83.0,83.0,76.0,58.0,83.0,78.0,83.0
生薑,100.0,116.0,100.0,116.0,83.0,100.0,100.0,100.0,133.0,133.0,112.0,100.0,100.0,102.0,100.0
芋頭,100.0,83.0,83.0,83.0,83.0,83.0,83.0,100.0,91.0,83.0,100.0,63.0,83.0,78.0,83.0
綠竹筍,166.0,0.0,0.0,116.0,0.0,0.0,100.0,117.0,0.0,100.0,67.0,0.0,0.0,0.0,0.0
洋蔥,66.0,50.0,41.0,50.0,33.0,41.0,50.0,41.0,50.0,50.0,40.0,25.0,50.0,37.0,50.0
綠蘆筍,267.0,233.0,0.0,250.0,0.0,0.0,233.0,0.0,0.0,233.0,220.0,0.0,0.0,0.0,0.0
