食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,,41.0,41.0,33.0,41.0,33.0,25.0,41.0,41.0,33.0,50.0,26.0,42.0,35.0,42.0
胡蘿蔔,,42.0,41.0,41.0,41.0,50.0,33.0,41.0,41.0,50.0,50.0,25.0,25.0,32.0,25.0
麻竹筍,,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
馬鈴薯,,58.0,41.0,58.0,50.0,58.0,42.0,50.0,50.0,58.0,66.0,42.0,58.0,53.0,58.0
甘藍,,33.0,33.0,25.0,30.0,25.0,25.0,25.0,25.0,25.0,33.0,25.0,17.0,23.0,17.0
小白菜,,50.0,50.0,58.0,41.0,50.0,50.0,58.0,50.0,66.0,83.0,33.0,33.0,40.0,33.0
包心白菜,,41.0,41.0,33.0,33.0,41.0,33.0,41.0,41.0,41.0,66.0,30.0,25.0,31.0,25.0
菠菜,,58.0,58.0,66.0,50.0,66.0,50.0,67.0,58.0,58.0,83.0,50.0,33.0,53.0,33.0
青江白菜,,63.0,58.0,66.0,50.0,50.0,50.0,58.0,58.0,66.0,83.0,42.0,33.0,48.0,33.0
空心菜,,58.0,41.0,58.0,50.0,58.0,67.0,41.0,66.0,50.0,83.0,50.0,33.0,48.0,33.0
青蔥,,67.0,67.0,66.0,67.0,83.0,42.0,75.0,66.0,66.0,83.0,42.0,33.0,52.0,33.0
韭菜,,55.0,50.0,50.0,41.0,58.0,50.0,50.0,50.0,58.0,83.0,42.0,58.0,50.0,58.0
茄子,,66.0,67.0,66.0,50.0,66.0,58.0,58.0,83.0,66.0,100.0,46.0,50.0,55.0,50.0
蕃茄,,58.0,50.0,58.0,41.0,75.0,50.0,58.0,66.0,50.0,83.0,33.0,33.0,40.0,33.0
菜豆,,100.0,0.0,0.0,0.0,0.0,100.0,0.0,133.0,0.0,166.0,0.0,50.0,0.0,50.0
大黃瓜,,50.0,58.0,33.0,58.0,41.0,42.0,67.0,66.0,50.0,66.0,41.0,50.0,50.0,50.0
花椰菜,,67.0,67.0,41.0,58.0,58.0,50.0,67.0,83.0,66.0,83.0,58.0,50.0,55.0,50.0
絲瓜,,46.0,58.0,41.0,50.0,50.0,33.0,58.0,58.0,58.0,83.0,50.0,50.0,48.0,50.0
花胡瓜,,63.0,92.0,66.0,91.0,58.0,67.0,100.0,100.0,83.0,117.0,50.0,58.0,55.0,58.0
苦瓜,,83.0,117.0,116.0,100.0,83.0,83.0,133.0,133.0,100.0,133.0,50.0,83.0,0.0,83.0
青椒,,67.0,58.0,66.0,50.0,83.0,58.0,67.0,83.0,83.0,100.0,46.0,58.0,55.0,58.0
芹菜,,83.0,83.0,83.0,100.0,83.0,83.0,100.0,83.0,83.0,117.0,83.0,83.0,81.0,83.0
四季豆,,133.0,167.0,166.0,150.0,116.0,167.0,183.0,166.0,116.0,166.0,100.0,100.0,116.0,100.0
牛蒡,,83.0,83.0,83.0,66.0,83.0,67.0,100.0,83.0,83.0,100.0,58.0,83.0,80.0,83.0
生薑,,100.0,83.0,116.0,83.0,100.0,100.0,100.0,133.0,100.0,133.0,83.0,100.0,98.0,100.0
芋頭,,83.0,83.0,83.0,83.0,83.0,75.0,83.0,83.0,75.0,100.0,67.0,83.0,80.0,83.0
綠竹筍,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
洋蔥,,50.0,41.0,50.0,33.0,41.0,33.0,41.0,41.0,50.0,58.0,30.0,33.0,39.0,33.0
綠蘆筍,,0.0,0.0,0.0,0.0,0.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
筊白筍,,200.0,0.0,200.0,166.0,200.0,250.0,217.0,216.0,216.0,0.0,0.0,0.0,0.0,0.0
大芥菜,,63.0,58.0,58.0,50.0,66.0,67.0,58.0,58.0,50.0,100.0,0.0,67.0,53.0,67.0
青蒜,,116.0,133.0,116.0,117.0,166.0,100.0,133.0,100.0,100.0,133.0,83.0,83.0,90.0,83.0
蒜頭,,200.0,183.0,200.0,167.0,200.0,167.0,183.0,233.0,216.0,200.0,100.0,200.0,182.0,200.0
甘藍芽,,100.0,100.0,166.0,100.0,133.0,117.0,133.0,133.0,100.0,133.0,0.0,117.0,0.0,117.0
芥藍,,76.0,67.0,66.0,58.0,66.0,67.0,67.0,66.0,66.0,117.0,50.0,33.0,56.0,33.0
莧菜,,58.0,58.0,58.0,58.0,66.0,50.0,67.0,66.0,66.0,100.0,50.0,58.0,56.0,58.0
本島萵苣,,66.0,67.0,66.0,67.0,66.0,67.0,75.0,66.0,66.0,83.0,42.0,67.0,0.0,67.0
萵苣,,72.0,58.0,75.0,50.0,83.0,67.0,67.0,66.0,66.0,83.0,42.0,50.0,0.0,50.0
茼蒿,,67.0,83.0,66.0,75.0,83.0,67.0,91.0,83.0,83.0,0.0,0.0,58.0,72.0,58.0
青花苔,,58.0,58.0,50.0,50.0,83.0,58.0,58.0,83.0,66.0,100.0,58.0,67.0,56.0,67.0
金針菜乾,,533.0,533.0,533.0,533.0,533.0,580.0,533.0,533.0,533.0,533.0,750.0,750.0,0.0,750.0
冬瓜,,35.0,33.0,33.0,41.0,33.0,33.0,33.0,41.0,41.0,58.0,40.0,25.0,31.0,25.0
扁蒲,,42.0,0.0,33.0,41.0,50.0,33.0,58.0,41.0,41.0,66.0,0.0,50.0,0.0,50.0
