食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,66.0,33.0,33.0,33.0,30.0,41.0,33.0,,50.0,33.0,25.0,33.0,50.0,42.0,50.0
胡蘿蔔,83.0,50.0,47.0,50.0,50.0,50.0,50.0,,50.0,50.0,33.0,25.0,30.0,36.0,50.0
麻竹筍,133.0,0.0,0.0,0.0,83.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
馬鈴薯,83.0,58.0,58.0,58.0,50.0,58.0,58.0,,58.0,58.0,48.0,33.0,58.0,52.0,58.0
甘藍,50.0,50.0,37.0,50.0,33.0,41.0,50.0,,50.0,41.0,33.0,33.0,33.0,40.0,50.0
小白菜,100.0,66.0,75.0,83.0,67.0,75.0,83.0,,83.0,83.0,40.0,42.0,42.0,72.0,66.0
包心白菜,75.0,58.0,58.0,58.0,50.0,66.0,58.0,,75.0,66.0,40.0,33.0,38.0,56.0,58.0
菠菜,100.0,72.0,83.0,83.0,75.0,10.0,83.0,,83.0,83.0,60.0,50.0,50.0,72.0,83.0
青江白菜,100.0,67.0,75.0,83.0,67.0,83.0,83.0,,83.0,83.0,45.0,42.0,50.0,58.0,83.0
空心菜,83.0,58.0,58.0,66.0,50.0,58.0,67.0,,83.0,75.0,40.0,33.0,58.0,52.0,58.0
青蔥,100.0,95.0,83.0,83.0,75.0,83.0,92.0,,83.0,83.0,70.0,67.0,42.0,68.0,83.0
韭菜,100.0,58.0,58.0,58.0,58.0,58.0,58.0,,58.0,66.0,55.0,42.0,58.0,60.0,66.0
茄子,133.0,66.0,75.0,66.0,67.0,83.0,67.0,,75.0,75.0,50.0,42.0,58.0,52.0,83.0
蕃茄,100.0,91.0,58.0,75.0,50.0,83.0,75.0,,100.0,66.0,33.0,58.0,50.0,64.0,83.0
菜豆,133.0,83.0,91.0,83.0,91.0,10.0,83.0,,133.0,83.0,50.0,67.0,75.0,72.0,83.0
大黃瓜,83.0,52.0,58.0,66.0,58.0,58.0,67.0,,66.0,66.0,42.0,33.0,58.0,50.0,66.0
花椰菜,117.0,75.0,75.0,66.0,67.0,66.0,67.0,,83.0,66.0,58.0,58.0,67.0,72.0,83.0
絲瓜,83.0,50.0,58.0,58.0,58.0,58.0,58.0,,66.0,58.0,45.0,42.0,58.0,50.0,50.0
花胡瓜,117.0,67.0,83.0,100.0,67.0,83.0,100.0,,117.0,100.0,60.0,50.0,75.0,66.0,66.0
