食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,50.0,43.0,41.0,33.0,41.0,33.0,25.0,41.0,41.0,33.0,33.0,28.0,33.0,36.0,33.0
胡蘿蔔,58.0,46.0,41.0,41.0,41.0,50.0,33.0,41.0,41.0,50.0,33.0,25.0,33.0,33.0,33.0
麻竹筍,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0
馬鈴薯,66.0,58.0,41.0,50.0,50.0,58.0,42.0,50.0,58.0,58.0,60.0,42.0,58.0,53.0,58.0
甘藍,33.0,30.0,33.0,25.0,30.0,25.0,25.0,25.0,25.0,25.0,20.0,25.0,17.0,23.0,17.0
小白菜,83.0,50.0,50.0,66.0,50.0,50.0,50.0,58.0,66.0,66.0,43.0,46.0,50.0,47.0,50.0
包心白菜,66.0,41.0,41.0,41.0,33.0,41.0,33.0,41.0,50.0,41.0,35.0,33.0,25.0,35.0,25.0
菠菜,83.0,58.0,67.0,58.0,58.0,66.0,50.0,83.0,66.0,58.0,48.0,50.0,50.0,56.0,50.0
青江白菜,83.0,63.0,58.0,58.0,50.0,50.0,50.0,67.0,66.0,66.0,50.0,42.0,50.0,53.0,50.0
空心菜,83.0,58.0,41.0,50.0,50.0,58.0,67.0,41.0,66.0,50.0,45.0,50.0,50.0,51.0,50.0
青蔥,66.0,67.0,67.0,66.0,67.0,66.0,42.0,75.0,41.0,66.0,56.0,50.0,33.0,48.0,33.0
韭菜,83.0,50.0,50.0,50.0,41.0,58.0,50.0,50.0,66.0,58.0,54.0,42.0,58.0,50.0,58.0
茄子,117.0,66.0,75.0,66.0,58.0,66.0,58.0,58.0,66.0,66.0,42.0,50.0,50.0,55.0,50.0
蕃茄,83.0,58.0,50.0,50.0,41.0,75.0,50.0,58.0,75.0,58.0,33.0,41.0,33.0,40.0,33.0
菜豆,166.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,133.0,0.0,0.0,75.0,67.0,0.0,67.0
大黃瓜,58.0,50.0,58.0,41.0,58.0,41.0,42.0,67.0,66.0,50.0,56.0,41.0,58.0,55.0,58.0
花椰菜,100.0,67.0,75.0,66.0,67.0,58.0,50.0,75.0,83.0,66.0,57.0,66.0,83.0,68.0,83.0
絲瓜,83.0,46.0,50.0,50.0,46.0,50.0,33.0,50.0,66.0,58.0,47.0,42.0,50.0,48.0,50.0
花胡瓜,117.0,63.0,83.0,66.0,83.0,58.0,67.0,100.0,100.0,83.0,50.0,50.0,67.0,76.0,67.0
苦瓜,166.0,83.0,100.0,133.0,92.0,83.0,83.0,117.0,133.0,100.0,125.0,75.0,83.0,0.0,83.0
