食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,,,,,,,,,,,38.0,,50.0,,
胡蘿蔔,,,,,,,,,,,30.0,,25.0,,
麻竹筍,,,,,,,,,,,0.0,,0.0,,
馬鈴薯,,,,,,,,,,,51.0,,50.0,,
甘藍,,,,,,,,,,,30.0,,33.0,,
小白菜,,,,,,,,,,,51.0,,50.0,,
包心白菜,,,,,,,,,,,50.0,,42.0,,
菠菜,,,,,,,,,,,58.0,,67.0,,
青江白菜,,,,,,,,,,,48.0,,50.0,,
空心菜,,,,,,,,,,,43.0,,42.0,,
青蔥,,,,,,,,,,,52.0,,50.0,,
韭菜,,,,,,,,,,,48.0,,58.0,,
茄子,,,,,,,,,,,50.0,,42.0,,
蕃茄,,,,,,,,,,,45.0,,50.0,,
菜豆,,,,,,,,,,,0.0,,67.0,,
大黃瓜,,,,,,,,,,,40.0,,50.0,,
花椰菜,,,,,,,,,,,68.0,,83.0,,
絲瓜,,,,,,,,,,,40.0,,50.0,,
花胡瓜,,,,,,,,,,,50.0,,67.0,,
苦瓜,,,,,,,,,,,55.0,,67.0,,
青椒,,,,,,,,,,,50.0,,58.0,,
芹菜,,,,,,,,,,,100.0,,100.0,,
四季豆,,,,,,,,,,,100.0,,117.0,,
牛蒡,,,,,,,,,,,76.0,,83.0,,
生薑,,,,,,,,,,,108.0,,83.0,,
芋頭,,,,,,,,,,,82.0,,83.0,,
綠竹筍,,,,,,,,,,,0.0,,0.0,,
洋蔥,,,,,,,,,,,40.0,,33.0,,
綠蘆筍,,,,,,,,,,,0.0,,0.0,,
筊白筍,,,,,,,,,,,150.0,,0.0,,
大芥菜,,,,,,,,,,,55.0,,50.0,,
青蒜,,,,,,,,,,,150.0,,250.0,,
蒜頭,,,,,,,,,,,136.0,,158.0,,
甘藍芽,,,,,,,,,,,0.0,,100.0,,
芥藍,,,,,,,,,,,53.0,,58.0,,
莧菜,,,,,,,,,,,53.0,,50.0,,
本島萵苣,,,,,,,,,,,0.0,,42.0,,
萵苣,,,,,,,,,,,0.0,,58.0,,
茼蒿,,,,,,,,,,,0.0,,0.0,,
青花苔,,,,,,,,,,,70.0,,67.0,,
金針菜乾,,,,,,,,,,,0.0,,750.0,,
冬瓜,,,,,,,,,,,33.0,,33.0,,
扁蒲,,,,,,,,,,,0.0,,42.0,,
甜碗豆,,,,,,,,,,,0.0,,117.0,,
碗豆,,,,,,,,,,,0.0,,117.0,,
甜玉米,,,,,,,,,,,47.0,,58.0,,
香菇乾,,,,,,,,,,,0.0,,1,667.0,,
香菇溼,,,,,,,,,,,150.0,,167.0,,
黑色木耳,,,,,,,,,,,112.0,,150.0,,
香蕉,,,,,,,,,,,67.0,,65.0,,
鳳梨17號,,,,,,,,,,,33.0,,42.0,,
番石榴世紀,,,,,,,,,,,42.0,,65.0,,
木瓜,,,,,,,,,,,65.0,,65.0,,
小西瓜,,,,,,,,,,,25.0,,25.0,,
甜瓜,,,,,,,,,,,83.0,,82.0,,
洋香瓜,,,,,,,,,,,92.0,,82.0,,
海梨柑,,,,,,,,,,,0.0,,0.0,,
文旦,,,,,,,,,,,0.0,,0.0,,
柳橙,,,,,,,,,,,42.0,,58.0,,
椪柑,,,,,,,,,,,0.0,,0.0,,
楊桃,,,,,,,,,,,70.0,,58.0,,
蓮霧,,,,,,,,,,,100.0,,158.0,,
鶯歌桃,,,,,,,,,,,0.0,,75.0,,
紅柿子,,,,,,,,,,,0.0,,0.0,,
巨峰葡萄,,,,,,,,,,,133.0,,158.0,,
黑葉荔枝,,,,,,,,,,,0.0,,165.0,,
在來芒果,,,,,,,,,,,0.0,,145.0,,
新世紀梨,,,,,,,,,,,140.0,,0.0,,
棗子,,,,,,,,,,,0.0,,0.0,,
紅肉李,,,,,,,,,,,0.0,,0.0,,
玉李,,,,,,,,,,,0.0,,115.0,,
荔枝玉荷,,,,,,,,,,,0.0,,317.0,,
鳳梨開英,,,,,,,,,,,0.0,,0.0,,
桶柑,,,,,,,,,,,0.0,,0.0,,
檸檬,,,,,,,,,,,75.0,,82.0,,
茂谷柑,,,,,,,,,,,100.0,,115.0,,
白柚,,,,,,,,,,,0.0,,0.0,,
甜桃,,,,,,,,,,,0.0,,150.0,,
水蜜桃,,,,,,,,,,,0.0,,200.0,,
牛心柿,,,,,,,,,,,0.0,,0.0,,
甜柿,,,,,,,,,,,0.0,,0.0,,
橫山梨,,,,,,,,,,,0.0,,0.0,,
新興梨,,,,,,,,,,,116.0,,0.0,,
大西瓜,,,,,,,,,,,33.0,,33.0,,
無子西瓜,,,,,,,,,,,0.0,,42.0,,
枇杷,,,,,,,,,,,150.0,,183.0,,
番石榴珍珠,,,,,,,,,,,42.0,,65.0,,
金煌芒果,,,,,,,,,,,0.0,,148.0,,
愛文芒果,,,,,,,,,,,0.0,,200.0,,
釋迦,,,,,,,,,,,125.0,,148.0,,
龍眼,,,,,,,,,,,0.0,,0.0,,
虱目魚,,,,,,,,,,,150.0,,167.0,,
吳郭魚,,,,,,,,,,,150.0,,100.0,,
鰱魚,,,,,,,,,,,0.0,,0.0,,
赤宗,,,,,,,,,,,0.0,,717.0,,
加臘,,,,,,,,,,,0.0,,667.0,,
盤仔魚,,,,,,,,,,,400.0,,533.0,,
白鯧,,,,,,,,,,,0.0,,1,333.0,,
旗魚,,,,,,,,,,,280.0,,333.0,,
鮪魚,,,,,,,,,,,350.0,,333.0,,
肉魚,,,,,,,,,,,400.0,,633.0,,
紅目鰱,,,,,,,,,,,460.0,,500.0,,
烏賊,,,,,,,,,,,260.0,,300.0,,
白帶魚,,,,,,,,,,,320.0,,533.0,,
鯖魚,,,,,,,,,,,235.0,,333.0,,
白口,,,,,,,,,,,0.0,,467.0,,
海鰻,,,,,,,,,,,0.0,,283.0,,
金線魚,,,,,,,,,,,320.0,,550.0,,
黃花魚,,,,,,,,,,,270.0,,300.0,,
黑鯧,,,,,,,,,,,355.0,,533.0,,
草蝦,,,,,,,,,,,0.0,,0.0,,
厚殼蝦,,,,,,,,,,,0.0,,333.0,,
里肌肉,,,,,,,,,,,167.0,,200.0,,
後腿肉,,,,,,,,,,,150.0,,200.0,,
五花肉,,,,,,,,,,,200.0,,200.0,,
牛腱,,,,,,,,,,,0.0,,317.0,,
腿肉,,,,,,,,,,,0.0,,367.0,,
腩肉,,,,,,,,,,,0.0,,317.0,,
肉雞,,,,,,,,,,,0.0,,0.0,,
土雞,,,,,,,,,,,200.0,,200.0,,
仿雞,,,,,,,,,,,150.0,,150.0,,
鴨子,,,,,,,,,,,133.0,,142.0,,
雞,,,,,,,,,,,55.0,,58.0,,
鴨,,,,,,,,,,,75.0,,75.0,,
