食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,66.0,33.0,33.0,41.0,33.0,33.0,30.0,33.0,33.0,33.0,,33.0,33.0,30.0,41.0
胡蘿蔔,83.0,52.0,50.0,50.0,53.0,58.0,50.0,55.0,58.0,58.0,,42.0,42.0,46.0,50.0
麻竹筍,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
馬鈴薯,83.0,56.0,55.0,58.0,53.0,58.0,58.0,55.0,55.0,58.0,,38.0,42.0,52.0,50.0
甘藍,83.0,33.0,33.0,33.0,33.0,83.0,33.0,41.0,33.0,33.0,,42.0,33.0,30.0,50.0
小白菜,133.0,72.0,92.0,100.0,83.0,83.0,75.0,100.0,92.0,83.0,,50.0,75.0,56.0,83.0
包心白菜,66.0,50.0,58.0,50.0,50.0,50.0,42.0,58.0,66.0,66.0,,0.0,50.0,42.0,66.0
菠菜,133.0,67.0,92.0,83.0,83.0,66.0,117.0,100.0,100.0,100.0,,67.0,50.0,62.0,100.0
青江白菜,150.0,63.0,92.0,100.0,83.0,83.0,75.0,100.0,92.0,83.0,,50.0,83.0,56.0,83.0
空心菜,133.0,50.0,67.0,58.0,50.0,66.0,58.0,67.0,67.0,66.0,,0.0,58.0,46.0,50.0
青蔥,166.0,108.0,108.0,116.0,100.0,133.0,133.0,100.0,133.0,133.0,,75.0,133.0,94.0,133.0
韭菜,100.0,58.0,58.0,66.0,58.0,83.0,67.0,67.0,66.0,66.0,,42.0,58.0,56.0,66.0
茄子,133.0,66.0,75.0,83.0,67.0,83.0,67.0,75.0,83.0,83.0,,42.0,58.0,58.0,83.0
蕃茄,133.0,68.0,58.0,75.0,50.0,150.0,75.0,58.0,83.0,83.0,,50.0,50.0,56.0,83.0
菜豆,166.0,75.0,75.0,83.0,67.0,116.0,75.0,75.0,83.0,83.0,,58.0,83.0,76.0,83.0
