食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,100.0,83.0,67.0,75.0,67.0,50.0,58.0,75.0,100.0,83.0,60.0,50.0,58.0,64.0,66.0
胡蘿蔔,83.0,63.0,58.0,58.0,50.0,58.0,50.0,58.0,83.0,58.0,50.0,42.0,50.0,54.0,58.0
麻竹筍,133.0,116.0,133.0,100.0,83.0,0.0,183.0,150.0,133.0,116.0,67.0,58.0,58.0,84.0,0.0
馬鈴薯,83.0,58.0,58.0,58.0,50.0,58.0,58.0,58.0,83.0,58.0,50.0,42.0,50.0,52.0,58.0
甘藍,66.0,67.0,67.0,66.0,55.0,83.0,58.0,67.0,66.0,83.0,58.0,42.0,58.0,60.0,58.0
小白菜,108.0,86.0,67.0,83.0,60.0,83.0,100.0,75.0,108.0,100.0,62.0,50.0,58.0,62.0,83.0
包心白菜,100.0,75.0,67.0,83.0,58.0,83.0,58.0,67.0,100.0,83.0,60.0,0.0,67.0,64.0,83.0
菠菜,267.0,167.0,183.0,166.0,167.0,83.0,167.0,200.0,267.0,200.0,166.0,83.0,150.0,176.0,133.0
青江白菜,100.0,100.0,67.0,83.0,60.0,66.0,100.0,75.0,100.0,100.0,60.0,50.0,50.0,66.0,83.0
空心菜,83.0,52.0,58.0,50.0,50.0,66.0,67.0,58.0,83.0,50.0,50.0,0.0,33.0,52.0,58.0
青蔥,100.0,100.0,117.0,116.0,100.0,100.0,117.0,117.0,100.0,100.0,90.0,67.0,67.0,100.0,100.0
韭菜,100.0,58.0,58.0,58.0,50.0,66.0,58.0,58.0,100.0,58.0,52.0,50.0,58.0,56.0,83.0
茄子,133.0,83.0,75.0,75.0,67.0,83.0,75.0,83.0,133.0,83.0,60.0,58.0,42.0,68.0,83.0
蕃茄,133.0,100.0,100.0,116.0,75.0,83.0,83.0,100.0,133.0,116.0,80.0,75.0,100.0,82.0,100.0
