食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,,33.0,33.0,33.0,33.0,33.0,33.0,33.0,,33.0,36.0,33.0,25.0,30.0,41.0
胡蘿蔔,,58.0,55.0,58.0,53.0,58.0,58.0,58.0,,58.0,40.0,33.0,42.0,46.0,50.0
麻竹筍,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
馬鈴薯,,58.0,55.0,58.0,53.0,58.0,58.0,58.0,,58.0,46.0,33.0,42.0,46.0,50.0
甘藍,,33.0,30.0,33.0,30.0,83.0,30.0,33.0,,33.0,33.0,33.0,17.0,30.0,50.0
小白菜,,58.0,58.0,66.0,50.0,83.0,58.0,67.0,,66.0,42.0,33.0,42.0,46.0,66.0
包心白菜,,50.0,41.0,50.0,41.0,50.0,50.0,45.0,,50.0,46.0,0.0,42.0,44.0,66.0
菠菜,,71.0,67.0,66.0,58.0,66.0,67.0,67.0,,66.0,65.0,67.0,50.0,60.0,66.0
青江白菜,,63.0,58.0,66.0,50.0,83.0,58.0,67.0,,66.0,48.0,42.0,50.0,46.0,58.0
空心菜,,41.0,41.0,41.0,41.0,66.0,42.0,41.0,,58.0,44.0,42.0,33.0,40.0,50.0
青蔥,,83.0,83.0,100.0,75.0,133.0,58.0,83.0,,116.0,80.0,67.0,117.0,86.0,83.0
韭菜,,58.0,58.0,66.0,58.0,83.0,67.0,58.0,,58.0,54.0,42.0,67.0,60.0,66.0
茄子,,66.0,67.0,66.0,58.0,83.0,67.0,67.0,,66.0,54.0,42.0,33.0,50.0,66.0
蕃茄,,75.0,67.0,75.0,67.0,150.0,75.0,75.0,,66.0,50.0,50.0,50.0,64.0,66.0
菜豆,,85.0,75.0,83.0,58.0,116.0,75.0,75.0,,66.0,70.0,58.0,75.0,72.0,66.0
大黃瓜,,42.0,41.0,41.0,35.0,75.0,42.0,41.0,,41.0,44.0,42.0,42.0,40.0,41.0
花椰菜,,67.0,50.0,50.0,45.0,116.0,50.0,58.0,,50.0,80.0,58.0,58.0,60.0,66.0
絲瓜,,41.0,45.0,50.0,45.0,58.0,50.0,50.0,,50.0,48.0,42.0,33.0,44.0,50.0
花胡瓜,,63.0,58.0,66.0,58.0,66.0,67.0,67.0,,66.0,60.0,42.0,50.0,52.0,66.0
苦瓜,,67.0,58.0,66.0,58.0,116.0,67.0,67.0,,58.0,58.0,42.0,50.0,56.0,58.0
青椒,,80.0,67.0,83.0,58.0,233.0,83.0,75.0,,83.0,72.0,50.0,67.0,68.0,83.0
芹菜,,110.0,92.0,100.0,83.0,166.0,100.0,100.0,,100.0,90.0,75.0,83.0,86.0,83.0
四季豆,,100.0,117.0,100.0,100.0,216.0,133.0,133.0,,133.0,95.0,67.0,117.0,90.0,116.0
牛蒡,,83.0,100.0,83.0,83.0,83.0,83.0,83.0,,83.0,78.0,50.0,83.0,78.0,83.0
生薑,,117.0,83.0,133.0,116.0,133.0,133.0,133.0,,133.0,95.0,75.0,100.0,100.0,116.0
芋頭,,83.0,83.0,83.0,75.0,100.0,83.0,91.0,,91.0,78.0,75.0,83.0,80.0,83.0
綠竹筍,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
洋蔥,,58.0,50.0,58.0,50.0,66.0,58.0,58.0,,58.0,40.0,33.0,42.0,44.0,58.0
綠蘆筍,,0.0,0.0,0.0,0.0,0.0,250.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
筊白筍,,217.0,217.0,233.0,217.0,233.0,233.0,250.0,,233.0,0.0,0.0,0.0,0.0,233.0
大芥菜,,66.0,58.0,50.0,50.0,83.0,58.0,67.0,,58.0,50.0,0.0,42.0,48.0,66.0
青蒜,,117.0,150.0,133.0,167.0,300.0,133.0,183.0,,200.0,160.0,0.0,150.0,150.0,183.0
蒜頭,,150.0,167.0,200.0,167.0,216.0,183.0,183.0,,200.0,110.0,83.0,167.0,160.0,200.0
甘藍芽,,0.0,100.0,166.0,83.0,0.0,117.0,100.0,,100.0,0.0,0.0,0.0,0.0,0.0
芥藍,,67.0,67.0,66.0,58.0,83.0,67.0,67.0,,66.0,58.0,0.0,42.0,52.0,66.0
莧菜,,58.0,75.0,58.0,67.0,100.0,67.0,75.0,,66.0,48.0,42.0,0.0,50.0,83.0
本島萵苣,,75.0,75.0,66.0,67.0,0.0,83.0,83.0,,83.0,0.0,50.0,42.0,0.0,100.0
萵苣,,72.0,58.0,75.0,50.0,116.0,58.0,58.0,,66.0,0.0,0.0,0.0,0.0,0.0
茼蒿,,83.0,92.0,133.0,83.0,0.0,100.0,117.0,,100.0,0.0,42.0,67.0,80.0,0.0
青花苔,,67.0,50.0,58.0,45.0,0.0,50.0,50.0,,50.0,0.0,75.0,42.0,0.0,0.0
金針菜乾,,750.0,533.0,666.0,533.0,533.0,583.0,800.0,,800.0,0.0,750.0,750.0,0.0,800.0
冬瓜,,50.0,41.0,41.0,50.0,58.0,42.0,50.0,,41.0,46.0,25.0,42.0,42.0,50.0
扁蒲,,50.0,50.0,41.0,50.0,0.0,50.0,66.0,,41.0,0.0,0.0,0.0,0.0,50.0
甜碗豆,,150.0,150.0,150.0,133.0,300.0,133.0,0.0,,133.0,166.0,0.0,0.0,0.0,0.0
碗豆,,150.0,150.0,166.0,150.0,133.0,133.0,0.0,,133.0,166.0,0.0,0.0,0.0,0.0
甜玉米,,72.0,75.0,75.0,83.0,100.0,67.0,58.0,,50.0,50.0,42.0,58.0,60.0,66.0
香菇乾,,1666.0,1670.0,1666.0,1500.0,1660.0,1833.0,1667.0,,1667.0,0.0,1250.0,1250.0,0.0,1667.0
香菇溼,,183.0,150.0,200.0,167.0,200.0,183.0,200.0,,200.0,140.0,108.0,183.0,168.0,183.0
黑色木耳,,133.0,125.0,116.0,117.0,116.0,133.0,133.0,,116.0,100.0,83.0,117.0,108.0,116.0
香蕉,,83.0,83.0,75.0,75.0,66.0,83.0,83.0,,83.0,67.0,0.0,82.0,0.0,83.0
鳳梨17號,,41.0,41.0,50.0,41.0,41.0,42.0,41.0,,41.0,50.0,0.0,48.0,40.0,41.0
番石榴世紀,,72.0,0.0,66.0,0.0,0.0,83.0,0.0,,0.0,33.0,0.0,98.0,0.0,0.0
木瓜,,83.0,58.0,66.0,50.0,75.0,67.0,58.0,,66.0,67.0,0.0,65.0,68.0,83.0
小西瓜,,41.0,33.0,41.0,30.0,41.0,33.0,35.0,,33.0,25.0,0.0,25.0,28.0,41.0
甜瓜,,92.0,0.0,0.0,0.0,75.0,75.0,0.0,,100.0,76.0,0.0,82.0,80.0,83.0
洋香瓜,,83.0,92.0,83.0,83.0,83.0,92.0,92.0,,83.0,85.0,0.0,82.0,0.0,83.0
海梨柑,,0.0,0.0,66.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,65.0,0.0,0.0
文旦,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
柳橙,,52.0,41.0,50.0,33.0,50.0,42.0,0.0,,50.0,33.0,0.0,42.0,40.0,50.0
椪柑,,67.0,67.0,75.0,58.0,0.0,67.0,67.0,,66.0,65.0,0.0,65.0,66.0,66.0
楊桃,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,58.0,0.0,0.0
蓮霧,,0.0,133.0,116.0,100.0,0.0,117.0,150.0,,116.0,166.0,0.0,148.0,120.0,150.0
鶯歌桃,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
紅柿子,,0.0,0.0,0.0,0.0,66.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,83.0
巨峰葡萄,,167.0,167.0,166.0,145.0,166.0,167.0,167.0,,166.0,136.0,0.0,148.0,152.0,150.0
