食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,,73.0,58.0,75.0,58.0,66.0,67.0,67.0,83.0,66.0,65.0,,83.0,69.0,66.0
胡蘿蔔,,53.0,58.0,58.0,50.0,50.0,50.0,58.0,66.0,58.0,50.0,,58.0,55.0,55.0
麻竹筍,,83.0,100.0,75.0,66.0,83.0,83.0,117.0,75.0,75.0,0.0,,0.0,0.0,0.0
馬鈴薯,,58.0,58.0,58.0,50.0,58.0,50.0,67.0,66.0,58.0,52.0,,67.0,56.0,58.0
甘藍,,100.0,100.0,91.0,66.0,83.0,67.0,117.0,100.0,100.0,67.0,,67.0,76.0,83.0
小白菜,,50.0,67.0,66.0,50.0,83.0,67.0,67.0,66.0,66.0,53.0,,50.0,53.0,58.0
包心白菜,,67.0,58.0,66.0,58.0,66.0,50.0,67.0,66.0,66.0,68.0,,58.0,52.0,66.0
菠菜,,133.0,117.0,116.0,100.0,116.0,100.0,133.0,133.0,133.0,120.0,,117.0,126.0,133.0
青江白菜,,58.0,67.0,66.0,58.0,83.0,67.0,75.0,66.0,66.0,57.0,,50.0,55.0,58.0
空心菜,,50.0,50.0,50.0,58.0,66.0,50.0,50.0,50.0,58.0,50.0,,50.0,48.0,58.0
青蔥,,150.0,133.0,133.0,100.0,116.0,133.0,150.0,166.0,100.0,120.0,,83.0,130.0,116.0
韭菜,,66.0,67.0,58.0,50.0,66.0,58.0,75.0,83.0,66.0,58.0,,58.0,61.0,66.0
茄子,,83.0,83.0,91.0,66.0,100.0,67.0,83.0,100.0,83.0,45.0,,58.0,56.0,83.0
蕃茄,,133.0,133.0,100.0,83.0,116.0,150.0,133.0,133.0,100.0,80.0,,83.0,82.0,100.0
菜豆,,100.0,100.0,100.0,83.0,83.0,100.0,100.0,116.0,100.0,84.0,,83.0,88.0,88.0
大黃瓜,,58.0,41.0,41.0,41.0,66.0,33.0,41.0,58.0,41.0,55.0,,67.0,56.0,41.0
花椰菜,,117.0,117.0,116.0,116.0,133.0,117.0,133.0,133.0,133.0,115.0,,100.0,108.0,133.0
絲瓜,,50.0,50.0,41.0,41.0,66.0,42.0,58.0,66.0,50.0,50.0,,50.0,53.0,50.0
花胡瓜,,66.0,67.0,83.0,58.0,83.0,50.0,83.0,83.0,66.0,70.0,,83.0,66.0,0.0
苦瓜,,133.0,91.0,83.0,83.0,100.0,67.0,100.0,83.0,83.0,85.0,,83.0,83.0,83.0
青椒,,108.0,117.0,116.0,116.0,116.0,117.0,133.0,133.0,116.0,128.0,,150.0,90.0,128.0
芹菜,,166.0,133.0,166.0,133.0,166.0,133.0,150.0,200.0,166.0,140.0,,150.0,165.0,150.0
四季豆,,167.0,150.0,166.0,133.0,166.0,167.0,183.0,200.0,133.0,135.0,,167.0,152.0,150.0
牛蒡,,83.0,83.0,83.0,75.0,83.0,75.0,83.0,83.0,83.0,70.0,,83.0,78.0,83.0
生薑,,108.0,100.0,116.0,83.0,100.0,83.0,100.0,133.0,116.0,90.0,,83.0,92.0,100.0
芋頭,,83.0,83.0,83.0,75.0,83.0,83.0,100.0,100.0,83.0,75.0,,75.0,76.0,83.0
綠竹筍,,0.0,0.0,116.0,100.0,117.0,133.0,0.0,0.0,116.0,100.0,,0.0,0.0,0.0
洋蔥,,42.0,41.0,58.0,41.0,41.0,33.0,50.0,58.0,58.0,50.0,,58.0,48.0,48.0
綠蘆筍,,416.0,0.0,266.0,233.0,0.0,333.0,0.0,250.0,300.0,0.0,,0.0,0.0,0.0
筊白筍,,200.0,183.0,183.0,150.0,200.0,250.0,200.0,233.0,200.0,175.0,,167.0,138.0,200.0
大芥菜,,83.0,67.0,83.0,75.0,83.0,83.0,67.0,91.0,0.0,60.0,,75.0,0.0,0.0
青蒜,,333.0,300.0,216.0,183.0,216.0,250.0,333.0,250.0,283.0,190.0,,200.0,178.0,250.0
蒜頭,,200.0,200.0,200.0,166.0,200.0,167.0,200.0,200.0,200.0,180.0,,150.0,165.0,167.0
甘藍芽,,133.0,167.0,166.0,150.0,150.0,167.0,200.0,167.0,183.0,0.0,,150.0,0.0,0.0
芥藍,,58.0,75.0,83.0,75.0,83.0,83.0,75.0,83.0,83.0,75.0,,58.0,68.0,83.0
莧菜,,66.0,67.0,58.0,50.0,66.0,58.0,67.0,58.0,58.0,50.0,,67.0,62.0,58.0
本島萵苣,,100.0,75.0,75.0,75.0,116.0,67.0,83.0,83.0,66.0,80.0,,83.0,0.0,0.0
萵苣,,116.0,67.0,83.0,75.0,83.0,67.0,67.0,83.0,66.0,80.0,,83.0,0.0,0.0
茼蒿,,150.0,0.0,0.0,0.0,0.0,167.0,0.0,0.0,0.0,0.0,,100.0,0.0,0.0
青花苔,,116.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
金針菜乾,,533.0,533.0,533.0,533.0,533.0,580.0,533.0,533.0,533.0,500.0,,667.0,0.0,533.0
冬瓜,,33.0,41.0,33.0,33.0,33.0,33.0,50.0,33.0,41.0,30.0,,33.0,38.0,38.0
扁蒲,,58.0,58.0,58.0,41.0,50.0,42.0,75.0,58.0,50.0,40.0,,58.0,0.0,50.0
甜碗豆,,216.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
碗豆,,216.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
甜玉米,,83.0,58.0,66.0,58.0,66.0,83.0,58.0,100.0,83.0,55.0,,58.0,53.0,83.0
香菇乾,,1250.0,1170.0,1000.0,1000.0,1000.0,833.0,1330.0,1000.0,1000.0,833.0,,1250.0,0.0,1166.0
香菇溼,,166.0,167.0,166.0,166.0,166.0,167.0,183.0,200.0,166.0,165.0,,167.0,158.0,166.0
黑色木耳,,108.0,100.0,116.0,100.0,100.0,100.0,117.0,133.0,116.0,100.0,,100.0,100.0,100.0
香蕉,,53.0,50.0,50.0,41.0,50.0,50.0,50.0,50.0,50.0,50.0,,58.0,52.0,50.0
鳳梨17號,,47.0,50.0,50.0,33.0,50.0,42.0,41.0,41.0,41.0,42.0,,42.0,45.0,41.0
番石榴世紀,,58.0,0.0,58.0,50.0,50.0,50.0,0.0,0.0,58.0,66.0,,58.0,0.0,0.0
木瓜,,67.0,75.0,66.0,66.0,66.0,75.0,83.0,83.0,83.0,58.0,,42.0,61.0,83.0
小西瓜,,33.0,33.0,41.0,30.0,33.0,33.0,41.0,41.0,41.0,33.0,,42.0,38.0,41.0
甜瓜,,83.0,75.0,83.0,66.0,75.0,67.0,83.0,83.0,83.0,75.0,,98.0,78.0,0.0
洋香瓜,,83.0,83.0,83.0,66.0,75.0,100.0,83.0,83.0,83.0,70.0,,98.0,68.0,0.0
