食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,,33.0,41.0,41.0,33.0,33.0,33.0,45.0,,33.0,33.0,33.0,33.0,38.0,41.0
胡蘿蔔,,56.0,50.0,58.0,53.0,58.0,58.0,55.0,,58.0,44.0,42.0,42.0,50.0,50.0
麻竹筍,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
馬鈴薯,,58.0,55.0,58.0,53.0,58.0,58.0,55.0,,58.0,48.0,38.0,42.0,50.0,50.0
甘藍,,58.0,50.0,50.0,41.0,83.0,42.0,58.0,,41.0,35.0,42.0,33.0,48.0,50.0
小白菜,,92.0,108.0,116.0,100.0,83.0,117.0,108.0,,100.0,55.0,58.0,75.0,90.0,83.0
包心白菜,,67.0,75.0,66.0,67.0,50.0,67.0,75.0,,66.0,54.0,0.0,58.0,70.0,66.0
菠菜,,100.0,117.0,100.0,100.0,66.0,100.0,117.0,,116.0,66.0,75.0,100.0,104.0,100.0
青江白菜,,86.0,108.0,100.0,100.0,83.0,117.0,117.0,,100.0,50.0,50.0,75.0,86.0,83.0
空心菜,,66.0,0.0,66.0,100.0,66.0,0.0,108.0,,66.0,48.0,0.0,0.0,64.0,50.0
青蔥,,133.0,150.0,133.0,150.0,133.0,133.0,167.0,,133.0,90.0,75.0,133.0,116.0,133.0
韭菜,,63.0,67.0,66.0,67.0,83.0,50.0,75.0,,66.0,56.0,42.0,58.0,64.0,66.0
茄子,,80.0,83.0,83.0,75.0,83.0,67.0,83.0,,100.0,54.0,42.0,67.0,74.0,83.0
蕃茄,,95.0,67.0,83.0,67.0,150.0,75.0,83.0,,83.0,50.0,58.0,75.0,80.0,83.0
菜豆,,75.0,0.0,100.0,0.0,116.0,75.0,0.0,,83.0,0.0,58.0,0.0,0.0,83.0
大黃瓜,,63.0,92.0,75.0,83.0,75.0,67.0,100.0,,66.0,50.0,42.0,83.0,78.0,58.0
花椰菜,,83.0,92.0,83.0,75.0,116.0,83.0,92.0,,66.0,55.0,42.0,92.0,80.0,66.0
絲瓜,,52.0,0.0,83.0,117.0,58.0,58.0,125.0,,50.0,50.0,50.0,100.0,0.0,50.0
花胡瓜,,100.0,150.0,116.0,133.0,66.0,100.0,150.0,,133.0,70.0,58.0,133.0,0.0,100.0
苦瓜,,72.0,133.0,116.0,117.0,116.0,100.0,167.0,,116.0,64.0,55.0,83.0,92.0,100.0
青椒,,82.0,92.0,83.0,83.0,233.0,75.0,100.0,,83.0,75.0,58.0,83.0,84.0,83.0
芹菜,,108.0,133.0,116.0,125.0,166.0,100.0,133.0,,116.0,96.0,75.0,117.0,100.0,100.0
四季豆,,133.0,233.0,200.0,200.0,216.0,150.0,217.0,,200.0,0.0,75.0,0.0,0.0,166.0
牛蒡,,83.0,67.0,91.0,83.0,83.0,83.0,67.0,,83.0,78.0,50.0,83.0,80.0,83.0
生薑,,133.0,133.0,133.0,133.0,133.0,133.0,150.0,,133.0,110.0,83.0,133.0,124.0,116.0
芋頭,,92.0,83.0,91.0,75.0,100.0,83.0,91.0,,91.0,82.0,75.0,83.0,0.0,83.0
綠竹筍,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
洋蔥,,58.0,50.0,50.0,50.0,66.0,58.0,58.0,,58.0,42.0,30.0,42.0,54.0,58.0
綠蘆筍,,0.0,0.0,0.0,0.0,0.0,233.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
筊白筍,,217.0,217.0,266.0,217.0,233.0,217.0,250.0,,233.0,0.0,0.0,0.0,0.0,233.0
大芥菜,,66.0,100.0,66.0,92.0,83.0,83.0,108.0,,66.0,60.0,0.0,67.0,76.0,66.0
青蒜,,167.0,200.0,166.0,183.0,300.0,200.0,200.0,,166.0,150.0,0.0,150.0,162.0,200.0
蒜頭,,200.0,167.0,200.0,167.0,216.0,183.0,183.0,,200.0,150.0,166.0,200.0,172.0,200.0
甘藍芽,,0.0,167.0,183.0,117.0,0.0,133.0,167.0,,0.0,0.0,0.0,0.0,0.0,0.0
芥藍,,83.0,108.0,116.0,100.0,83.0,83.0,108.0,,100.0,70.0,0.0,83.0,84.0,83.0
莧菜,,75.0,108.0,83.0,100.0,100.0,100.0,117.0,,83.0,68.0,42.0,75.0,78.0,83.0
本島萵苣,,83.0,117.0,100.0,100.0,0.0,83.0,117.0,,100.0,0.0,50.0,67.0,0.0,100.0
萵苣,,85.0,108.0,100.0,92.0,116.0,75.0,117.0,,116.0,0.0,0.0,0.0,0.0,0.0
茼蒿,,116.0,167.0,166.0,150.0,0.0,133.0,167.0,,166.0,100.0,0.0,133.0,120.0,150.0
青花苔,,67.0,117.0,83.0,100.0,0.0,67.0,117.0,,66.0,0.0,50.0,0.0,0.0,0.0
金針菜乾,,750.0,533.0,666.0,533.0,533.0,583.0,800.0,,800.0,0.0,750.0,750.0,0.0,800.0
冬瓜,,50.0,41.0,50.0,50.0,58.0,42.0,50.0,,41.0,40.0,25.0,47.0,44.0,50.0
扁蒲,,50.0,50.0,66.0,50.0,0.0,50.0,66.0,,50.0,0.0,0.0,0.0,0.0,50.0
甜碗豆,,166.0,183.0,166.0,167.0,300.0,167.0,183.0,,166.0,160.0,0.0,0.0,0.0,150.0
碗豆,,167.0,183.0,200.0,167.0,133.0,167.0,183.0,,166.0,160.0,0.0,0.0,0.0,166.0
甜玉米,,72.0,75.0,75.0,83.0,100.0,75.0,58.0,,50.0,55.0,50.0,75.0,60.0,66.0
香菇乾,,1,666.0,1,670.0,1,666.0,1,500.0,1,660.0,1,833.0,1,667.0,,1,667.0,0.0,1,250.0,1,333.0,0.0,1,667.0
香菇溼,,183.0,150.0,200.0,167.0,200.0,183.0,200.0,,200.0,160.0,108.0,200.0,176.0,183.0
黑色木耳,,133.0,125.0,116.0,117.0,116.0,133.0,133.0,,116.0,112.0,125.0,117.0,116.0,116.0
香蕉,,83.0,83.0,83.0,83.0,66.0,72.0,92.0,,83.0,67.0,0.0,82.0,0.0,83.0
鳳梨17號,,41.0,41.0,41.0,41.0,41.0,50.0,41.0,,41.0,50.0,0.0,48.0,42.0,41.0
番石榴世紀,,67.0,0.0,83.0,0.0,0.0,75.0,0.0,,83.0,30.0,0.0,65.0,0.0,0.0
木瓜,,67.0,67.0,75.0,58.0,75.0,58.0,58.0,,66.0,67.0,0.0,65.0,60.0,83.0
小西瓜,,41.0,35.0,41.0,33.0,41.0,0.0,35.0,,33.0,25.0,0.0,42.0,0.0,41.0
甜瓜,,83.0,0.0,0.0,0.0,75.0,0.0,0.0,,100.0,80.0,0.0,115.0,0.0,83.0
洋香瓜,,83.0,92.0,83.0,83.0,83.0,100.0,92.0,,83.0,85.0,0.0,98.0,88.0,83.0
海梨柑,,0.0,67.0,66.0,67.0,0.0,58.0,75.0,,0.0,0.0,0.0,82.0,64.0,0.0
文旦,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
柳橙,,43.0,41.0,41.0,33.0,50.0,42.0,0.0,,50.0,33.0,0.0,48.0,42.0,50.0
椪柑,,67.0,75.0,83.0,67.0,0.0,83.0,75.0,,66.0,65.0,0.0,82.0,72.0,66.0
楊桃,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,65.0,0.0,0.0
蓮霧,,0.0,150.0,116.0,100.0,0.0,133.0,150.0,,116.0,166.0,0.0,158.0,120.0,150.0
鶯歌桃,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
紅柿子,,0.0,0.0,0.0,0.0,66.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,83.0
巨峰葡萄,,167.0,167.0,166.0,145.0,166.0,142.0,167.0,,166.0,136.0,0.0,148.0,148.0,150.0
黑葉荔枝,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
在來芒果,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
新世紀梨,,0.0,0.0,0.0,0.0,150.0,167.0,0.0,,0.0,130.0,0.0,115.0,0.0,0.0
棗子,,133.0,167.0,0.0,100.0,0.0,83.0,167.0,,100.0,0.0,0.0,132.0,110.0,100.0
紅肉李,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
玉李,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
荔枝玉荷,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
鳳梨開英,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
桶柑,,0.0,75.0,58.0,67.0,0.0,0.0,75.0,,58.0,0.0,0.0,82.0,0.0,0.0
檸檬,,50.0,50.0,58.0,45.0,41.0,67.0,50.0,,50.0,48.0,0.0,65.0,0.0,0.0
