食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,83.0,58.0,58.0,75.0,54.0,,58.0,66.0,75.0,58.0,52.0,50.0,55.0,54.0,58.0
胡蘿蔔,66.0,50.0,41.0,58.0,41.0,,42.0,50.0,58.0,50.0,39.0,42.0,37.0,40.0,50.0
麻竹筍,116.0,100.0,117.0,100.0,100.0,,100.0,0.0,100.0,100.0,25.0,0.0,0.0,0.0,100.0
馬鈴薯,83.0,58.0,50.0,66.0,50.0,,42.0,50.0,66.0,58.0,48.0,33.0,47.0,50.0,58.0
甘藍,83.0,100.0,92.0,100.0,83.0,,58.0,0.0,100.0,100.0,83.0,75.0,83.0,80.0,100.0
小白菜,133.0,91.0,100.0,100.0,92.0,,83.0,83.0,116.0,100.0,72.0,58.0,92.0,80.0,100.0
包心白菜,133.0,83.0,92.0,100.0,83.0,,83.0,83.0,116.0,100.0,82.0,0.0,92.0,80.0,100.0
菠菜,233.0,183.0,183.0,200.0,167.0,,133.0,200.0,216.0,166.0,140.0,125.0,167.0,184.0,166.0
青江白菜,133.0,93.0,92.0,100.0,92.0,,83.0,100.0,116.0,100.0,62.0,42.0,83.0,88.0,100.0
空心菜,116.0,58.0,67.0,58.0,67.0,,67.0,0.0,100.0,66.0,42.0,42.0,42.0,48.0,58.0
青蔥,250.0,116.0,183.0,166.0,167.0,,150.0,166.0,213.0,166.0,60.0,100.0,50.0,144.0,133.0
韭菜,116.0,83.0,92.0,83.0,83.0,,58.0,83.0,100.0,66.0,56.0,50.0,58.0,64.0,83.0
茄子,166.0,86.0,100.0,100.0,92.0,,83.0,100.0,133.0,100.0,65.0,42.0,75.0,76.0,66.0
蕃茄,183.0,116.0,150.0,166.0,142.0,,117.0,133.0,166.0,150.0,88.0,75.0,142.0,128.0,150.0
菜豆,133.0,116.0,100.0,100.0,83.0,,92.0,0.0,125.0,100.0,78.0,0.0,75.0,86.0,100.0
大黃瓜,83.0,58.0,58.0,58.0,50.0,,50.0,66.0,58.0,58.0,55.0,42.0,58.0,50.0,58.0
花椰菜,166.0,133.0,133.0,133.0,133.0,,117.0,133.0,150.0,0.0,100.0,75.0,117.0,112.0,0.0
絲瓜,83.0,58.0,58.0,50.0,50.0,,42.0,58.0,66.0,50.0,48.0,42.0,50.0,40.0,58.0
花胡瓜,133.0,80.0,83.0,83.0,83.0,,83.0,0.0,125.0,100.0,64.0,58.0,83.0,80.0,100.0
苦瓜,133.0,92.0,100.0,100.0,92.0,,83.0,100.0,125.0,100.0,100.0,58.0,83.0,80.0,100.0
青椒,166.0,106.0,117.0,133.0,117.0,,100.0,100.0,141.0,116.0,86.0,67.0,92.0,104.0,116.0
芹菜,267.0,116.0,133.0,150.0,117.0,,133.0,133.0,166.0,116.0,115.0,100.0,117.0,160.0,116.0
四季豆,233.0,133.0,200.0,200.0,183.0,,167.0,200.0,216.0,200.0,0.0,100.0,167.0,176.0,200.0
牛蒡,100.0,83.0,67.0,83.0,83.0,,75.0,83.0,91.0,83.0,80.0,50.0,83.0,80.0,83.0
生薑,133.0,117.0,133.0,116.0,116.0,,100.0,100.0,125.0,133.0,100.0,83.0,100.0,100.0,116.0
芋頭,108.0,83.0,83.0,83.0,83.0,,75.0,91.0,100.0,83.0,80.0,75.0,83.0,80.0,83.0
綠竹筍,200.0,0.0,0.0,0.0,0.0,,117.0,133.0,0.0,150.0,75.0,0.0,0.0,0.0,0.0
洋蔥,66.0,50.0,50.0,58.0,50.0,,42.0,58.0,58.0,58.0,46.0,33.0,50.0,42.0,58.0
綠蘆筍,267.0,266.0,0.0,0.0,0.0,,267.0,0.0,250.0,300.0,0.0,0.0,0.0,0.0,300.0
筊白筍,267.0,250.0,233.0,266.0,217.0,,217.0,233.0,250.0,266.0,0.0,0.0,0.0,0.0,216.0
大芥菜,133.0,75.0,100.0,0.0,92.0,,67.0,0.0,116.0,100.0,0.0,0.0,0.0,0.0,100.0
青蒜,267.0,250.0,267.0,250.0,250.0,,200.0,266.0,250.0,266.0,180.0,0.0,200.0,208.0,233.0
蒜頭,200.0,150.0,150.0,200.0,150.0,,183.0,166.0,200.0,200.0,160.0,117.0,183.0,160.0,183.0
甘藍芽,233.0,158.0,200.0,200.0,183.0,,167.0,0.0,216.0,0.0,0.0,0.0,0.0,0.0,133.0
芥藍,133.0,92.0,100.0,116.0,92.0,,100.0,0.0,125.0,100.0,60.0,58.0,0.0,0.0,83.0
莧菜,133.0,71.0,100.0,83.0,92.0,,83.0,0.0,100.0,66.0,63.0,58.0,67.0,66.0,83.0
