食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,,83.0,67.0,83.0,67.0,50.0,58.0,75.0,,83.0,,50.0,67.0,62.0,83.0
胡蘿蔔,,66.0,58.0,58.0,50.0,58.0,58.0,58.0,,58.0,,42.0,50.0,58.0,83.0
麻竹筍,,116.0,145.0,116.0,117.0,0.0,183.0,150.0,,100.0,,75.0,0.0,88.0,133.0
馬鈴薯,,58.0,58.0,58.0,50.0,58.0,58.0,58.0,,58.0,,42.0,58.0,56.0,83.0
甘藍,,72.0,83.0,83.0,67.0,83.0,58.0,83.0,,83.0,,58.0,58.0,72.0,66.0
小白菜,,100.0,100.0,100.0,92.0,83.0,100.0,108.0,,116.0,,58.0,83.0,76.0,100.0
包心白菜,,83.0,92.0,83.0,83.0,83.0,83.0,100.0,,100.0,,58.0,67.0,80.0,100.0
菠菜,,233.0,250.0,216.0,217.0,83.0,217.0,250.0,,216.0,,150.0,200.0,212.0,233.0
青江白菜,,100.0,100.0,100.0,92.0,66.0,100.0,108.0,,116.0,,58.0,83.0,80.0,100.0
空心菜,,63.0,67.0,50.0,67.0,66.0,67.0,67.0,,66.0,,0.0,75.0,60.0,83.0
青蔥,,110.0,117.0,116.0,83.0,100.0,67.0,100.0,,100.0,,50.0,100.0,100.0,100.0
韭菜,,58.0,58.0,66.0,58.0,66.0,67.0,67.0,,58.0,,50.0,58.0,60.0,100.0
茄子,,83.0,83.0,83.0,75.0,83.0,83.0,83.0,,83.0,,50.0,83.0,72.0,100.0
蕃茄,,100.0,117.0,116.0,83.0,83.0,100.0,117.0,,116.0,,75.0,100.0,84.0,150.0
菜豆,,108.0,100.0,83.0,92.0,0.0,100.0,117.0,,100.0,,58.0,100.0,92.0,150.0
大黃瓜,,62.0,50.0,58.0,55.0,75.0,67.0,50.0,,58.0,,42.0,75.0,58.0,66.0
花椰菜,,167.0,0.0,166.0,167.0,83.0,167.0,200.0,,0.0,,108.0,100.0,144.0,200.0
絲瓜,,66.0,0.0,50.0,55.0,58.0,50.0,0.0,,58.0,,50.0,58.0,56.0,83.0
花胡瓜,,108.0,133.0,116.0,117.0,116.0,100.0,150.0,,166.0,,50.0,133.0,92.0,150.0
苦瓜,,86.0,92.0,83.0,83.0,116.0,100.0,100.0,,100.0,,67.0,83.0,80.0,133.0
青椒,,100.0,117.0,116.0,100.0,116.0,100.0,133.0,,133.0,,75.0,100.0,92.0,166.0
芹菜,,133.0,117.0,133.0,100.0,116.0,133.0,133.0,,133.0,,83.0,100.0,112.0,200.0
四季豆,,150.0,183.0,166.0,167.0,166.0,167.0,200.0,,166.0,,105.0,115.0,0.0,250.0
牛蒡,,83.0,67.0,83.0,67.0,83.0,83.0,67.0,,83.0,,50.0,83.0,74.0,100.0
生薑,,133.0,117.0,133.0,133.0,133.0,117.0,133.0,,133.0,,75.0,133.0,116.0,150.0
芋頭,,116.0,117.0,116.0,108.0,100.0,105.0,108.0,,116.0,,75.0,108.0,96.0,133.0
綠竹筍,,0.0,0.0,0.0,0.0,0.0,250.0,0.0,,166.0,,0.0,0.0,0.0,263.0
洋蔥,,58.0,58.0,58.0,55.0,66.0,50.0,58.0,,58.0,,33.0,42.0,48.0,83.0
綠蘆筍,,0.0,0.0,0.0,0.0,0.0,250.0,0.0,,300.0,,0.0,0.0,0.0,350.0
筊白筍,,250.0,200.0,250.0,200.0,233.0,217.0,217.0,,250.0,,117.0,200.0,0.0,250.0
大芥菜,,85.0,100.0,0.0,100.0,83.0,83.0,108.0,,0.0,,0.0,83.0,0.0,0.0
青蒜,,217.0,333.0,266.0,283.0,200.0,217.0,333.0,,266.0,,0.0,200.0,224.0,200.0
蒜頭,,333.0,300.0,300.0,283.0,166.0,250.0,317.0,,333.0,,200.0,200.0,240.0,300.0
甘藍芽,,216.0,0.0,0.0,133.0,0.0,133.0,200.0,,0.0,,0.0,0.0,0.0,0.0
芥藍,,91.0,100.0,100.0,100.0,83.0,83.0,108.0,,100.0,,0.0,83.0,80.0,166.0
莧菜,,83.0,100.0,83.0,100.0,66.0,100.0,108.0,,75.0,,50.0,83.0,68.0,133.0
本島萵苣,,100.0,117.0,100.0,100.0,0.0,100.0,117.0,,116.0,,75.0,83.0,0.0,116.0
萵苣,,96.0,100.0,100.0,92.0,83.0,117.0,108.0,,116.0,,0.0,0.0,0.0,133.0
茼蒿,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
青花苔,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,100.0,125.0,0.0,133.0
金針菜乾,,800.0,533.0,800.0,533.0,533.0,583.0,800.0,,800.0,,750.0,750.0,0.0,800.0
冬瓜,,50.0,55.0,58.0,50.0,58.0,50.0,50.0,,50.0,,30.0,50.0,48.0,66.0
扁蒲,,52.0,0.0,50.0,50.0,0.0,50.0,0.0,,58.0,,0.0,50.0,0.0,0.0
甜碗豆,,166.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,200.0
碗豆,,167.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,200.0
甜玉米,,83.0,100.0,83.0,100.0,100.0,83.0,117.0,,75.0,,50.0,83.0,80.0,83.0
香菇乾,,1,666.0,1,330.0,1,666.0,1,670.0,1,660.0,1,833.0,1,667.0,,1,667.0,,1,250.0,1,250.0,0.0,1,667.0
香菇溼,,200.0,167.0,200.0,167.0,200.0,200.0,200.0,,200.0,,125.0,200.0,162.0,200.0
黑色木耳,,116.0,117.0,116.0,133.0,116.0,133.0,133.0,,116.0,,108.0,133.0,126.0,116.0
香蕉,,52.0,50.0,50.0,50.0,50.0,42.0,50.0,,41.0,,0.0,48.0,46.0,58.0
鳳梨17號,,41.0,41.0,50.0,41.0,41.0,50.0,41.0,,50.0,,0.0,42.0,40.0,41.0
番石榴世紀,,58.0,0.0,58.0,0.0,0.0,0.0,0.0,,0.0,,0.0,48.0,0.0,66.0
木瓜,,67.0,58.0,66.0,50.0,66.0,58.0,67.0,,58.0,,0.0,65.0,60.0,66.0
小西瓜,,42.0,25.0,30.0,25.0,30.0,38.0,27.0,,27.0,,0.0,32.0,34.0,33.0
甜瓜,,0.0,58.0,75.0,50.0,0.0,83.0,67.0,,0.0,,0.0,82.0,0.0,0.0
洋香瓜,,95.0,92.0,100.0,92.0,83.0,100.0,100.0,,91.0,,0.0,82.0,86.0,100.0
海梨柑,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
文旦,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
柳橙,,0.0,33.0,0.0,33.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
椪柑,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
楊桃,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
蓮霧,,0.0,0.0,0.0,0.0,116.0,100.0,0.0,,0.0,,0.0,158.0,0.0,0.0
鶯歌桃,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,115.0,0.0,0.0
紅柿子,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
巨峰葡萄,,166.0,150.0,166.0,150.0,166.0,167.0,167.0,,166.0,,0.0,158.0,152.0,150.0
黑葉荔枝,,83.0,117.0,0.0,100.0,0.0,133.0,117.0,,116.0,,0.0,0.0,0.0,0.0
在來芒果,,0.0,0.0,133.0,0.0,0.0,0.0,0.0,,0.0,,0.0,200.0,112.0,0.0
新世紀梨,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,158.0,0.0,0.0
棗子,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
紅肉李,,85.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
玉李,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,115.0,0.0,0.0
荔枝玉荷,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,190.0
鳳梨開英,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
桶柑,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
檸檬,,67.0,67.0,58.0,67.0,50.0,42.0,75.0,,66.0,,0.0,65.0,0.0,83.0
茂谷柑,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
白柚,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
甜桃,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,200.0,0.0,0.0
水蜜桃,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,400.0,0.0,0.0
牛心柿,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
甜柿,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
橫山梨,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,132.0,0.0,0.0
新興梨,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,158.0,0.0,0.0
大西瓜,,43.0,33.0,41.0,30.0,41.0,42.0,33.0,,41.0,,0.0,45.0,46.0,50.0
無子西瓜,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,42.0,0.0,0.0
枇杷,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
番石榴珍珠,,58.0,50.0,75.0,50.0,0.0,50.0,58.0,,58.0,,0.0,48.0,60.0,66.0
金煌芒果,,116.0,92.0,91.0,83.0,100.0,100.0,100.0,,116.0,,0.0,132.0,116.0,116.0
愛文芒果,,150.0,133.0,150.0,133.0,150.0,150.0,150.0,,150.0,,0.0,183.0,160.0,200.0
釋迦,,117.0,117.0,0.0,117.0,0.0,0.0,133.0,,0.0,,0.0,0.0,0.0,0.0
龍眼,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
虱目魚,,150.0,150.0,150.0,133.0,150.0,160.0,167.0,,166.0,,150.0,150.0,148.0,133.0
吳郭魚,,133.0,133.0,150.0,133.0,133.0,133.0,150.0,,150.0,,133.0,133.0,144.0,133.0
鰱魚,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
赤宗,,533.0,500.0,500.0,366.0,533.0,933.0,670.0,,500.0,,500.0,717.0,428.0,500.0
加臘,,333.0,400.0,0.0,266.0,533.0,0.0,400.0,,300.0,,400.0,717.0,436.0,0.0
盤仔魚,,366.0,350.0,400.0,300.0,433.0,700.0,400.0,,366.0,,500.0,500.0,0.0,350.0
白鯧,,600.0,0.0,0.0,450.0,0.0,667.0,1,000.0,,0.0,,0.0,0.0,0.0,500.0
旗魚,,300.0,333.0,266.0,250.0,266.0,400.0,333.0,,366.0,,267.0,300.0,332.0,0.0
鮪魚,,333.0,400.0,400.0,300.0,333.0,533.0,427.0,,333.0,,350.0,333.0,348.0,0.0
肉魚,,400.0,400.0,450.0,300.0,333.0,533.0,333.0,,333.0,,500.0,667.0,408.0,450.0
紅目鰱,,500.0,580.0,0.0,366.0,500.0,660.0,670.0,,0.0,,0.0,750.0,0.0,460.0
烏賊,,267.0,200.0,266.0,200.0,266.0,420.0,200.0,,283.0,,400.0,300.0,268.0,266.0
白帶魚,,420.0,0.0,350.0,250.0,300.0,500.0,250.0,,333.0,,417.0,583.0,358.0,300.0
鯖魚,,216.0,0.0,0.0,200.0,200.0,250.0,0.0,,233.0,,267.0,300.0,0.0,250.0
白口,,300.0,200.0,300.0,250.0,266.0,333.0,200.0,,266.0,,267.0,533.0,0.0,300.0
海鰻,,0.0,0.0,0.0,0.0,0.0,500.0,0.0,,0.0,,533.0,283.0,0.0,0.0
金線魚,,316.0,333.0,400.0,300.0,333.0,420.0,283.0,,0.0,,400.0,550.0,0.0,400.0
黃花魚,,267.0,0.0,0.0,250.0,266.0,333.0,0.0,,300.0,,300.0,333.0,0.0,0.0
黑鯧,,333.0,0.0,300.0,266.0,333.0,333.0,333.0,,300.0,,0.0,550.0,0.0,333.0
草蝦,,0.0,0.0,0.0,0.0,0.0,580.0,670.0,,0.0,,0.0,0.0,0.0,0.0
厚殼蝦,,300.0,200.0,266.0,183.0,0.0,420.0,183.0,,266.0,,0.0,400.0,0.0,250.0
里肌肉,,217.0,0.0,200.0,0.0,225.0,233.0,0.0,,0.0,,0.0,0.0,0.0,217.0
後腿肉,,200.0,0.0,200.0,0.0,183.0,217.0,0.0,,0.0,,0.0,0.0,0.0,200.0
五花肉,,216.0,0.0,216.0,0.0,200.0,233.0,0.0,,0.0,,0.0,0.0,0.0,217.0
牛腱,,300.0,0.0,0.0,0.0,283.0,317.0,0.0,,0.0,,300.0,300.0,0.0,333.0
腿肉,,320.0,0.0,0.0,0.0,300.0,333.0,0.0,,0.0,,300.0,367.0,0.0,300.0
腩肉,,300.0,0.0,0.0,0.0,266.0,275.0,0.0,,0.0,,300.0,333.0,0.0,300.0
肉雞,,0.0,133.0,0.0,133.0,0.0,0.0,133.0,,0.0,,125.0,0.0,0.0,0.0
土雞,,250.0,250.0,250.0,233.0,250.0,267.0,250.0,,250.0,,0.0,250.0,240.0,0.0
仿雞,,200.0,0.0,200.0,200.0,200.0,250.0,200.0,,200.0,,0.0,200.0,0.0,0.0
鴨子,,183.0,183.0,183.0,183.0,183.0,183.0,183.0,,183.0,,166.0,183.0,176.0,0.0
雞,,55.0,58.0,56.0,56.0,55.0,58.0,58.0,,58.0,,55.0,55.0,53.0,58.0
鴨,,83.0,83.0,83.0,83.0,83.0,83.0,83.0,,83.0,,83.0,83.0,0.0,0.0
