食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,66.0,33.0,33.0,41.0,33.0,41.0,42.0,58.0,41.0,33.0,,25.0,33.0,38.0,41.0
胡蘿蔔,66.0,36.0,41.0,41.0,35.0,50.0,42.0,58.0,41.0,41.0,,25.0,25.0,32.0,41.0
麻竹筍,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
馬鈴薯,83.0,58.0,58.0,58.0,50.0,58.0,50.0,58.0,50.0,58.0,,33.0,50.0,48.0,58.0
甘藍,41.0,33.0,25.0,41.0,20.0,41.0,33.0,33.0,33.0,41.0,,25.0,25.0,32.0,33.0
小白菜,83.0,66.0,50.0,66.0,41.0,75.0,50.0,58.0,50.0,66.0,,38.0,33.0,42.0,58.0
包心白菜,58.0,38.0,41.0,41.0,33.0,66.0,42.0,50.0,41.0,33.0,,33.0,33.0,40.0,50.0
菠菜,83.0,63.0,58.0,66.0,50.0,83.0,50.0,58.0,66.0,50.0,,50.0,42.0,52.0,58.0
青江白菜,83.0,66.0,50.0,66.0,41.0,83.0,50.0,58.0,58.0,66.0,,38.0,33.0,48.0,58.0
空心菜,66.0,58.0,58.0,66.0,50.0,50.0,50.0,58.0,83.0,58.0,,33.0,42.0,38.0,58.0
青蔥,83.0,78.0,67.0,83.0,66.0,83.0,67.0,75.0,66.0,66.0,,58.0,50.0,58.0,66.0
韭菜,83.0,58.0,50.0,58.0,58.0,58.0,50.0,58.0,66.0,58.0,,42.0,58.0,56.0,58.0
茄子,133.0,66.0,75.0,58.0,66.0,83.0,67.0,75.0,83.0,66.0,,42.0,50.0,52.0,66.0
蕃茄,83.0,63.0,50.0,66.0,50.0,83.0,50.0,50.0,66.0,50.0,,58.0,33.0,48.0,66.0
菜豆,116.0,83.0,0.0,0.0,0.0,100.0,117.0,83.0,116.0,0.0,,58.0,50.0,66.0,66.0
大黃瓜,75.0,42.0,45.0,50.0,35.0,58.0,42.0,41.0,83.0,50.0,,33.0,50.0,48.0,50.0
花椰菜,83.0,66.0,50.0,58.0,41.0,66.0,50.0,50.0,66.0,50.0,,58.0,42.0,60.0,50.0
絲瓜,83.0,41.0,45.0,50.0,41.0,50.0,42.0,41.0,50.0,50.0,,42.0,42.0,48.0,41.0
花胡瓜,100.0,58.0,67.0,83.0,58.0,50.0,50.0,83.0,83.0,66.0,,42.0,50.0,0.0,58.0
苦瓜,166.0,72.0,108.0,83.0,100.0,83.0,83.0,133.0,133.0,100.0,,50.0,100.0,82.0,83.0
青椒,108.0,68.0,67.0,83.0,58.0,100.0,67.0,83.0,83.0,83.0,,50.0,50.0,62.0,83.0
芹菜,116.0,83.0,75.0,91.0,83.0,100.0,100.0,75.0,83.0,83.0,,67.0,83.0,88.0,83.0
四季豆,183.0,117.0,117.0,150.0,108.0,166.0,117.0,150.0,166.0,133.0,,92.0,83.0,0.0,133.0
牛蒡,100.0,83.0,58.0,83.0,83.0,83.0,67.0,100.0,66.0,83.0,,50.0,83.0,76.0,66.0
生薑,166.0,100.0,108.0,116.0,116.0,100.0,117.0,166.0,166.0,116.0,,83.0,100.0,100.0,116.0
芋頭,100.0,83.0,75.0,83.0,83.0,100.0,75.0,92.0,83.0,83.0,,67.0,83.0,0.0,83.0
綠竹筍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
洋蔥,66.0,50.0,33.0,50.0,50.0,41.0,33.0,50.0,41.0,50.0,,25.0,33.0,36.0,50.0
綠蘆筍,267.0,0.0,0.0,0.0,0.0,0.0,333.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
筊白筍,233.0,233.0,200.0,200.0,200.0,0.0,233.0,250.0,233.0,216.0,,0.0,0.0,0.0,216.0
大芥菜,83.0,67.0,50.0,66.0,50.0,66.0,50.0,58.0,58.0,50.0,,0.0,33.0,45.0,58.0
青蒜,150.0,100.0,100.0,100.0,100.0,166.0,100.0,100.0,133.0,100.0,,75.0,83.0,90.0,100.0
蒜頭,200.0,133.0,133.0,166.0,166.0,166.0,167.0,166.0,200.0,166.0,,92.0,167.0,160.0,166.0
甘藍芽,166.0,91.0,100.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,,0.0,0.0,0.0,133.0
芥藍,116.0,75.0,58.0,66.0,50.0,83.0,58.0,67.0,66.0,66.0,,42.0,33.0,48.0,66.0
莧菜,100.0,66.0,58.0,58.0,50.0,75.0,58.0,67.0,66.0,66.0,,33.0,50.0,0.0,66.0
本島萵苣,83.0,67.0,58.0,66.0,50.0,83.0,67.0,67.0,66.0,66.0,,42.0,33.0,0.0,66.0
萵苣,83.0,66.0,50.0,75.0,41.0,83.0,50.0,58.0,66.0,66.0,,0.0,50.0,60.0,66.0
茼蒿,83.0,83.0,58.0,66.0,58.0,83.0,58.0,58.0,66.0,58.0,,50.0,33.0,0.0,58.0
青花苔,100.0,67.0,58.0,50.0,50.0,83.0,58.0,58.0,83.0,50.0,,58.0,42.0,0.0,50.0
金針菜乾,833.0,533.0,533.0,533.0,800.0,533.0,583.0,533.0,533.0,800.0,,750.0,750.0,0.0,750.0
冬瓜,50.0,33.0,33.0,33.0,33.0,41.0,33.0,41.0,41.0,41.0,,25.0,33.0,32.0,41.0
扁蒲,66.0,50.0,0.0,41.0,50.0,50.0,0.0,58.0,0.0,50.0,,33.0,0.0,0.0,50.0
甜碗豆,200.0,100.0,117.0,100.0,100.0,133.0,100.0,150.0,133.0,100.0,,0.0,100.0,0.0,100.0
碗豆,200.0,100.0,133.0,116.0,116.0,133.0,100.0,150.0,166.0,116.0,,0.0,83.0,0.0,133.0
甜玉米,83.0,55.0,58.0,58.0,66.0,58.0,58.0,83.0,66.0,66.0,,42.0,50.0,45.0,66.0
香菇乾,1,800.0,1,667.0,1,670.0,1,666.0,1,667.0,1,660.0,1,333.0,1,666.0,1,600.0,1,667.0,,1,250.0,1,333.0,0.0,1,166.0
香菇溼,216.0,200.0,167.0,200.0,200.0,166.0,200.0,167.0,200.0,200.0,,108.0,167.0,130.0,200.0
黑色木耳,166.0,116.0,117.0,116.0,116.0,116.0,117.0,133.0,133.0,116.0,,92.0,117.0,100.0,133.0
香蕉,58.0,50.0,58.0,50.0,50.0,50.0,50.0,58.0,50.0,50.0,,0.0,65.0,52.0,50.0
鳳梨17號,41.0,41.0,41.0,41.0,33.0,41.0,50.0,41.0,41.0,41.0,,0.0,42.0,38.0,41.0
番石榴世紀,75.0,0.0,0.0,66.0,0.0,0.0,67.0,0.0,0.0,0.0,,0.0,42.0,0.0,0.0
木瓜,50.0,63.0,50.0,66.0,45.0,83.0,45.0,50.0,67.0,66.0,,0.0,42.0,0.0,66.0
小西瓜,0.0,30.0,30.0,0.0,30.0,0.0,42.0,0.0,0.0,0.0,,0.0,32.0,0.0,0.0
甜瓜,0.0,76.0,75.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,,0.0,115.0,0.0,0.0
洋香瓜,150.0,83.0,83.0,83.0,83.0,83.0,133.0,83.0,83.0,83.0,,0.0,132.0,90.0,0.0
海梨柑,0.0,52.0,58.0,58.0,58.0,58.0,50.0,67.0,58.0,66.0,,0.0,58.0,0.0,66.0
文旦,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
柳橙,50.0,43.0,41.0,50.0,33.0,41.0,33.0,0.0,50.0,50.0,,0.0,42.0,38.0,41.0
椪柑,92.0,66.0,75.0,75.0,67.0,58.0,67.0,67.0,67.0,83.0,,0.0,82.0,62.0,66.0
楊桃,58.0,58.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,,0.0,42.0,0.0,0.0
蓮霧,166.0,100.0,150.0,83.0,117.0,116.0,83.0,167.0,0.0,100.0,,0.0,98.0,0.0,100.0
鶯歌桃,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
紅柿子,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
巨峰葡萄,150.0,133.0,133.0,150.0,133.0,150.0,117.0,150.0,150.0,150.0,,0.0,132.0,136.0,133.0
黑葉荔枝,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
在來芒果,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
新世紀梨,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,115.0,0.0,0.0
