食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,,33.0,33.0,33.0,33.0,41.0,33.0,,41.0,33.0,36.0,25.0,42.0,40.0,
胡蘿蔔,,35.0,41.0,41.0,35.0,50.0,33.0,,41.0,50.0,33.0,20.0,25.0,30.0,
麻竹筍,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
馬鈴薯,,58.0,50.0,58.0,41.0,58.0,42.0,,50.0,58.0,48.0,33.0,42.0,46.0,
甘藍,,33.0,33.0,33.0,25.0,41.0,25.0,,41.0,33.0,36.0,25.0,25.0,32.0,
小白菜,,52.0,58.0,66.0,50.0,75.0,42.0,,66.0,66.0,45.0,33.0,42.0,44.0,
包心白菜,,36.0,58.0,41.0,41.0,41.0,25.0,,50.0,41.0,40.0,33.0,33.0,40.0,
菠菜,,58.0,58.0,66.0,50.0,66.0,50.0,,83.0,66.0,50.0,50.0,33.0,50.0,
青江白菜,,66.0,58.0,66.0,50.0,66.0,33.0,,66.0,66.0,50.0,33.0,42.0,42.0,
空心菜,,58.0,50.0,58.0,41.0,50.0,50.0,,58.0,58.0,42.0,33.0,33.0,40.0,
青蔥,,78.0,67.0,83.0,66.0,66.0,58.0,,66.0,66.0,60.0,50.0,42.0,52.0,
韭菜,,58.0,50.0,58.0,50.0,58.0,50.0,,83.0,58.0,55.0,42.0,58.0,52.0,
茄子,,66.0,67.0,66.0,66.0,83.0,67.0,,83.0,66.0,48.0,42.0,50.0,52.0,
蕃茄,,67.0,50.0,58.0,50.0,66.0,50.0,,83.0,50.0,33.0,42.0,33.0,42.0,
菜豆,,83.0,0.0,0.0,0.0,83.0,117.0,,0.0,0.0,0.0,67.0,0.0,0.0,
大黃瓜,,42.0,58.0,50.0,45.0,50.0,50.0,,50.0,50.0,46.0,33.0,50.0,52.0,
花椰菜,,66.0,58.0,50.0,50.0,66.0,50.0,,83.0,50.0,55.0,50.0,58.0,52.0,
絲瓜,,41.0,50.0,50.0,45.0,41.0,42.0,,50.0,50.0,48.0,42.0,58.0,50.0,
花胡瓜,,58.0,75.0,75.0,67.0,50.0,67.0,,83.0,66.0,58.0,38.0,50.0,56.0,
苦瓜,,76.0,133.0,75.0,100.0,83.0,100.0,,116.0,0.0,80.0,50.0,75.0,98.0,
青椒,,68.0,67.0,83.0,58.0,83.0,58.0,,100.0,83.0,60.0,42.0,67.0,62.0,
芹菜,,83.0,75.0,75.0,83.0,100.0,83.0,,83.0,100.0,80.0,58.0,83.0,80.0,
四季豆,,117.0,150.0,133.0,108.0,133.0,100.0,,166.0,116.0,60.0,83.0,133.0,0.0,
牛蒡,,83.0,58.0,83.0,83.0,83.0,75.0,,66.0,83.0,75.0,42.0,83.0,78.0,
生薑,,100.0,133.0,116.0,116.0,100.0,117.0,,166.0,116.0,100.0,92.0,100.0,100.0,
芋頭,,83.0,75.0,91.0,83.0,100.0,83.0,,83.0,83.0,83.0,58.0,83.0,0.0,
綠竹筍,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
洋蔥,,50.0,41.0,50.0,50.0,41.0,33.0,,50.0,50.0,38.0,25.0,33.0,36.0,
綠蘆筍,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,333.0,0.0,0.0,0.0,
筊白筍,,233.0,200.0,200.0,216.0,0.0,250.0,,233.0,216.0,250.0,0.0,0.0,0.0,
大芥菜,,56.0,58.0,66.0,50.0,83.0,58.0,,58.0,58.0,0.0,0.0,33.0,42.0,
青蒜,,100.0,100.0,100.0,92.0,116.0,83.0,,100.0,116.0,90.0,67.0,83.0,88.0,
蒜頭,,133.0,150.0,166.0,166.0,166.0,167.0,,200.0,166.0,130.0,100.0,167.0,160.0,
甘藍芽,,117.0,150.0,133.0,133.0,133.0,133.0,,0.0,133.0,0.0,0.0,0.0,0.0,
芥藍,,75.0,67.0,66.0,50.0,83.0,0.0,,66.0,66.0,54.0,42.0,42.0,46.0,
莧菜,,66.0,67.0,58.0,58.0,66.0,50.0,,58.0,66.0,50.0,33.0,50.0,0.0,
本島萵苣,,63.0,67.0,66.0,58.0,83.0,67.0,,83.0,66.0,0.0,42.0,42.0,0.0,
萵苣,,58.0,58.0,66.0,50.0,66.0,42.0,,66.0,66.0,0.0,0.0,58.0,0.0,
茼蒿,,58.0,67.0,66.0,67.0,66.0,50.0,,83.0,66.0,0.0,42.0,50.0,60.0,
青花苔,,63.0,58.0,50.0,50.0,58.0,50.0,,83.0,41.0,0.0,50.0,42.0,0.0,
金針菜乾,,533.0,533.0,533.0,800.0,533.0,583.0,,533.0,800.0,0.0,750.0,750.0,0.0,
冬瓜,,33.0,33.0,33.0,33.0,41.0,33.0,,41.0,41.0,33.0,20.0,42.0,32.0,
扁蒲,,50.0,0.0,41.0,50.0,50.0,0.0,,0.0,50.0,25.0,42.0,0.0,0.0,
甜碗豆,,117.0,150.0,116.0,100.0,133.0,117.0,,166.0,116.0,133.0,0.0,133.0,0.0,
碗豆,,117.0,167.0,133.0,116.0,133.0,117.0,,200.0,133.0,133.0,0.0,133.0,0.0,
甜玉米,,55.0,58.0,58.0,66.0,58.0,67.0,,83.0,66.0,48.0,42.0,55.0,52.0,
香菇乾,,1,667.0,1,670.0,1,666.0,1,667.0,1,660.0,1,333.0,,1,667.0,1,667.0,1,700.0,1,250.0,1,333.0,0.0,
香菇溼,,200.0,167.0,200.0,200.0,166.0,200.0,,200.0,200.0,150.0,108.0,167.0,130.0,
黑色木耳,,116.0,117.0,116.0,116.0,116.0,117.0,,133.0,116.0,104.0,92.0,117.0,108.0,
香蕉,,50.0,58.0,50.0,50.0,50.0,50.0,,50.0,50.0,50.0,0.0,65.0,0.0,
鳳梨17號,,41.0,41.0,41.0,33.0,41.0,47.0,,41.0,41.0,42.0,0.0,42.0,38.0,
番石榴世紀,,0.0,0.0,66.0,0.0,0.0,42.0,,0.0,0.0,42.0,0.0,32.0,0.0,
木瓜,,63.0,50.0,66.0,45.0,50.0,45.0,,50.0,58.0,50.0,0.0,42.0,0.0,
小西瓜,,30.0,30.0,0.0,30.0,0.0,42.0,,0.0,0.0,35.0,0.0,32.0,0.0,
甜瓜,,76.0,75.0,0.0,67.0,0.0,0.0,,0.0,0.0,67.0,0.0,115.0,0.0,
洋香瓜,,83.0,83.0,91.0,83.0,83.0,83.0,,83.0,83.0,75.0,0.0,115.0,90.0,
海梨柑,,52.0,58.0,66.0,58.0,58.0,50.0,,58.0,83.0,58.0,0.0,58.0,0.0,
文旦,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
柳橙,,43.0,41.0,50.0,33.0,41.0,42.0,,50.0,50.0,42.0,0.0,42.0,40.0,
椪柑,,66.0,75.0,100.0,67.0,58.0,100.0,,67.0,100.0,83.0,0.0,82.0,76.0,
楊桃,,58.0,0.0,0.0,0.0,0.0,75.0,,0.0,0.0,45.0,0.0,42.0,0.0,
蓮霧,,100.0,150.0,100.0,117.0,116.0,125.0,,100.0,100.0,100.0,0.0,132.0,0.0,
鶯歌桃,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
紅柿子,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
巨峰葡萄,,133.0,133.0,166.0,133.0,150.0,117.0,,150.0,150.0,112.0,0.0,148.0,136.0,
黑葉荔枝,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
在來芒果,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
新世紀梨,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,115.0,0.0,
棗子,,83.0,100.0,83.0,91.0,100.0,92.0,,100.0,100.0,83.0,0.0,82.0,0.0,
紅肉李,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
玉李,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
荔枝玉荷,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
鳳梨開英,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
桶柑,,63.0,67.0,66.0,58.0,0.0,83.0,,0.0,83.0,0.0,0.0,67.0,0.0,
檸檬,,100.0,83.0,0.0,83.0,100.0,83.0,,100.0,0.0,60.0,0.0,98.0,0.0,
茂谷柑,,66.0,100.0,100.0,83.0,0.0,100.0,,100.0,100.0,0.0,0.0,98.0,88.0,
白柚,,0.0,0.0,0.0,67.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
甜桃,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,200.0,0.0,
水蜜桃,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,400.0,0.0,
牛心柿,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
甜柿,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
橫山梨,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,98.0,0.0,
新興梨,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,116.0,0.0,115.0,0.0,
大西瓜,,0.0,0.0,0.0,0.0,0.0,50.0,,0.0,0.0,0.0,0.0,42.0,0.0,
無子西瓜,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
枇杷,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
番石榴珍珠,,72.0,67.0,66.0,58.0,66.0,0.0,,66.0,66.0,42.0,0.0,32.0,48.0,
金煌芒果,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
愛文芒果,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
釋迦,,116.0,133.0,116.0,117.0,116.0,150.0,,130.0,116.0,0.0,0.0,132.0,0.0,
龍眼,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
虱目魚,,133.0,150.0,150.0,133.0,150.0,133.0,,133.0,150.0,150.0,133.0,0.0,0.0,
吳郭魚,,150.0,133.0,133.0,133.0,133.0,100.0,,133.0,158.0,137.0,117.0,0.0,0.0,
鰱魚,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,150.0,0.0,0.0,
赤宗,,500.0,500.0,533.0,366.0,533.0,580.0,,550.0,500.0,0.0,583.0,0.0,0.0,
加臘,,333.0,333.0,0.0,266.0,533.0,580.0,,0.0,300.0,0.0,267.0,0.0,0.0,
盤仔魚,,360.0,400.0,400.0,300.0,433.0,580.0,,466.0,366.0,380.0,400.0,0.0,0.0,
白鯧,,833.0,670.0,666.0,450.0,0.0,833.0,,0.0,600.0,0.0,0.0,0.0,0.0,
旗魚,,300.0,400.0,266.0,250.0,266.0,333.0,,300.0,366.0,285.0,267.0,0.0,0.0,
鮪魚,,333.0,417.0,350.0,300.0,333.0,420.0,,360.0,333.0,350.0,300.0,0.0,0.0,
肉魚,,400.0,333.0,430.0,300.0,333.0,500.0,,333.0,400.0,400.0,417.0,0.0,0.0,
紅目鰱,,420.0,670.0,583.0,366.0,500.0,833.0,,400.0,400.0,480.0,583.0,0.0,0.0,
烏賊,,267.0,183.0,266.0,200.0,266.0,500.0,,267.0,283.0,260.0,400.0,0.0,0.0,
白帶魚,,266.0,250.0,333.0,250.0,300.0,420.0,,0.0,333.0,370.0,433.0,0.0,0.0,
鯖魚,,216.0,0.0,0.0,200.0,200.0,250.0,,0.0,266.0,235.0,167.0,0.0,0.0,
白口,,300.0,200.0,250.0,250.0,266.0,333.0,,0.0,266.0,0.0,350.0,0.0,0.0,
海鰻,,0.0,0.0,0.0,0.0,0.0,533.0,,0.0,0.0,0.0,0.0,0.0,0.0,
