食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,,63.0,75.0,83.0,67.0,83.0,58.0,83.0,,66.0,60.0,50.0,83.0,68.0,66.0
胡蘿蔔,,58.0,58.0,66.0,55.0,58.0,67.0,58.0,,58.0,46.0,47.0,50.0,52.0,50.0
麻竹筍,,83.0,0.0,100.0,0.0,0.0,83.0,0.0,,116.0,33.0,0.0,0.0,0.0,83.0
馬鈴薯,,58.0,58.0,58.0,55.0,58.0,58.0,58.0,,58.0,50.0,42.0,58.0,56.0,50.0
甘藍,,75.0,117.0,83.0,100.0,83.0,58.0,117.0,,83.0,87.0,75.0,100.0,86.0,83.0
小白菜,,67.0,83.0,83.0,75.0,83.0,100.0,83.0,,83.0,58.0,50.0,58.0,58.0,83.0
包心白菜,,83.0,83.0,83.0,75.0,50.0,100.0,83.0,,83.0,83.0,0.0,75.0,68.0,83.0
菠菜,,133.0,0.0,183.0,183.0,166.0,133.0,200.0,,166.0,150.0,117.0,150.0,160.0,133.0
青江白菜,,83.0,83.0,83.0,75.0,83.0,67.0,92.0,,83.0,57.0,50.0,67.0,58.0,83.0
空心菜,,58.0,67.0,58.0,58.0,66.0,67.0,67.0,,66.0,54.0,58.0,50.0,46.0,50.0
青蔥,,150.0,183.0,166.0,150.0,133.0,167.0,183.0,,166.0,130.0,133.0,133.0,138.0,166.0
韭菜,,72.0,83.0,83.0,75.0,83.0,75.0,83.0,,83.0,68.0,50.0,75.0,0.0,83.0
茄子,,95.0,117.0,83.0,92.0,83.0,83.0,133.0,,100.0,88.0,58.0,83.0,80.0,66.0
蕃茄,,100.0,117.0,133.0,108.0,150.0,133.0,133.0,,133.0,112.0,125.0,100.0,100.0,100.0
菜豆,,108.0,117.0,116.0,108.0,116.0,133.0,133.0,,116.0,85.0,58.0,100.0,80.0,83.0
大黃瓜,,58.0,75.0,75.0,67.0,75.0,75.0,83.0,,66.0,58.0,58.0,83.0,62.0,66.0
花椰菜,,117.0,167.0,0.0,150.0,233.0,0.0,167.0,,0.0,117.0,100.0,150.0,132.0,0.0
絲瓜,,58.0,67.0,66.0,67.0,58.0,117.0,75.0,,66.0,50.0,58.0,92.0,54.0,50.0
花胡瓜,,72.0,117.0,116.0,100.0,66.0,117.0,133.0,,100.0,70.0,50.0,100.0,80.0,83.0
苦瓜,,92.0,117.0,116.0,108.0,133.0,117.0,133.0,,116.0,100.0,75.0,133.0,104.0,116.0
青椒,,108.0,167.0,167.0,150.0,233.0,150.0,167.0,,166.0,124.0,100.0,150.0,128.0,133.0
芹菜,,216.0,183.0,183.0,183.0,200.0,117.0,192.0,,200.0,133.0,108.0,133.0,148.0,200.0
四季豆,,183.0,183.0,200.0,167.0,266.0,200.0,200.0,,200.0,180.0,75.0,183.0,160.0,200.0
牛蒡,,83.0,0.0,83.0,83.0,83.0,83.0,83.0,,83.0,80.0,50.0,83.0,78.0,83.0
生薑,,133.0,133.0,116.0,116.0,133.0,117.0,117.0,,133.0,100.0,133.0,117.0,110.0,116.0
芋頭,,83.0,83.0,91.0,75.0,100.0,83.0,75.0,,91.0,82.0,58.0,83.0,80.0,83.0
綠竹筍,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,166.0,75.0,0.0,0.0,0.0,0.0
洋蔥,,50.0,50.0,66.0,50.0,66.0,58.0,50.0,,58.0,48.0,42.0,50.0,50.0,58.0
綠蘆筍,,200.0,0.0,300.0,0.0,0.0,300.0,0.0,,333.0,0.0,0.0,0.0,0.0,0.0
筊白筍,,217.0,217.0,266.0,217.0,233.0,183.0,233.0,,250.0,205.0,0.0,250.0,208.0,233.0
大芥菜,,86.0,83.0,0.0,75.0,83.0,83.0,83.0,,83.0,0.0,0.0,58.0,64.0,0.0
青蒜,,233.0,283.0,266.0,250.0,300.0,300.0,300.0,,250.0,224.0,0.0,250.0,232.0,300.0
蒜頭,,166.0,183.0,200.0,183.0,216.0,183.0,183.0,,200.0,168.0,150.0,167.0,168.0,183.0
甘藍芽,,200.0,0.0,200.0,0.0,0.0,233.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
芥藍,,83.0,83.0,91.0,83.0,83.0,83.0,83.0,,83.0,62.0,58.0,75.0,68.0,83.0
莧菜,,67.0,92.0,83.0,83.0,100.0,83.0,92.0,,66.0,65.0,58.0,67.0,62.0,83.0
本島萵苣,,100.0,117.0,100.0,100.0,0.0,83.0,133.0,,100.0,0.0,67.0,67.0,0.0,83.0
萵苣,,100.0,108.0,100.0,92.0,166.0,100.0,117.0,,116.0,0.0,0.0,0.0,0.0,0.0
