食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,66.0,50.0,41.0,41.0,41.0,33.0,42.0,42.0,50.0,50.0,44.0,25.0,50.0,44.0,41.0
胡蘿蔔,66.0,42.0,41.0,50.0,35.0,50.0,42.0,42.0,41.0,41.0,28.0,25.0,27.0,32.0,41.0
麻竹筍,133.0,110.0,108.0,0.0,100.0,0.0,0.0,166.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
馬鈴薯,83.0,55.0,50.0,58.0,41.0,58.0,58.0,58.0,50.0,58.0,48.0,25.0,42.0,44.0,50.0
甘藍,50.0,50.0,60.0,50.0,50.0,41.0,33.0,58.0,75.0,58.0,33.0,33.0,50.0,52.0,50.0
小白菜,83.0,58.0,67.0,66.0,58.0,50.0,42.0,58.0,50.0,66.0,50.0,33.0,33.0,48.0,58.0
包心白菜,83.0,50.0,50.0,50.0,41.0,75.0,33.0,50.0,66.0,50.0,40.0,30.0,42.0,48.0,41.0
菠菜,100.0,83.0,100.0,75.0,83.0,50.0,67.0,83.0,100.0,100.0,50.0,50.0,83.0,68.0,58.0
青江白菜,83.0,67.0,67.0,66.0,58.0,66.0,42.0,58.0,66.0,66.0,47.0,33.0,33.0,46.0,58.0
空心菜,83.0,50.0,50.0,50.0,41.0,50.0,33.0,43.0,83.0,41.0,38.0,30.0,25.0,40.0,50.0
青蔥,83.0,67.0,58.0,83.0,58.0,66.0,67.0,66.0,58.0,50.0,50.0,42.0,33.0,44.0,66.0
韭菜,83.0,58.0,50.0,58.0,50.0,58.0,50.0,63.0,66.0,58.0,55.0,42.0,50.0,52.0,50.0
茄子,116.0,67.0,67.0,66.0,66.0,63.0,67.0,67.0,83.0,66.0,40.0,33.0,33.0,50.0,50.0
蕃茄,83.0,68.0,50.0,58.0,50.0,66.0,58.0,66.0,83.0,66.0,53.0,33.0,50.0,52.0,50.0
菜豆,133.0,83.0,83.0,66.0,75.0,83.0,83.0,83.0,83.0,83.0,67.0,58.0,58.0,60.0,0.0
大黃瓜,66.0,43.0,33.0,41.0,25.0,50.0,42.0,38.0,41.0,41.0,48.0,25.0,42.0,44.0,41.0
花椰菜,133.0,66.0,75.0,75.0,67.0,66.0,58.0,83.0,83.0,83.0,65.0,58.0,58.0,56.0,58.0
絲瓜,66.0,43.0,41.0,50.0,33.0,41.0,50.0,33.0,41.0,33.0,50.0,33.0,42.0,42.0,41.0
花胡瓜,116.0,58.0,67.0,83.0,58.0,50.0,67.0,63.0,83.0,66.0,60.0,25.0,50.0,58.0,66.0
苦瓜,100.0,71.0,67.0,66.0,58.0,83.0,58.0,75.0,66.0,58.0,67.0,42.0,42.0,56.0,83.0
