食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,75.0,62.0,50.0,66.0,41.0,66.0,67.0,50.0,66.0,66.0,55.0,38.0,67.0,60.0,66.0
胡蘿蔔,66.0,50.0,41.0,50.0,41.0,50.0,58.0,50.0,41.0,50.0,37.0,27.0,33.0,40.0,41.0
麻竹筍,100.0,92.0,91.0,100.0,83.0,100.0,83.0,117.0,66.0,75.0,33.0,42.0,75.0,0.0,66.0
馬鈴薯,66.0,58.0,58.0,58.0,50.0,50.0,58.0,58.0,58.0,58.0,55.0,42.0,58.0,52.0,58.0
甘藍,83.0,83.0,83.0,83.0,75.0,83.0,75.0,91.0,133.0,100.0,72.0,58.0,60.0,68.0,133.0
小白菜,100.0,86.0,83.0,91.0,75.0,83.0,100.0,91.0,83.0,116.0,70.0,50.0,67.0,72.0,83.0
包心白菜,133.0,83.0,67.0,100.0,58.0,83.0,83.0,75.0,116.0,100.0,70.0,58.0,67.0,76.0,116.0
菠菜,250.0,183.0,200.0,200.0,183.0,200.0,200.0,200.0,200.0,200.0,120.0,142.0,167.0,182.0,200.0
青江白菜,100.0,85.0,83.0,83.0,75.0,83.0,100.0,91.0,83.0,116.0,65.0,42.0,67.0,74.0,83.0
空心菜,83.0,58.0,50.0,50.0,41.0,66.0,67.0,58.0,83.0,66.0,50.0,38.0,50.0,48.0,83.0
青蔥,133.0,83.0,83.0,100.0,67.0,83.0,100.0,83.0,116.0,100.0,65.0,67.0,100.0,84.0,116.0
韭菜,100.0,66.0,67.0,75.0,58.0,50.0,67.0,67.0,83.0,66.0,60.0,50.0,67.0,64.0,83.0
茄子,116.0,67.0,75.0,66.0,67.0,58.0,67.0,75.0,100.0,83.0,50.0,50.0,50.0,56.0,100.0
蕃茄,133.0,92.0,108.0,100.0,100.0,100.0,100.0,108.0,116.0,100.0,80.0,75.0,67.0,80.0,116.0
菜豆,166.0,100.0,133.0,100.0,117.0,100.0,83.0,133.0,133.0,116.0,70.0,58.0,75.0,78.0,133.0
大黃瓜,83.0,58.0,50.0,50.0,45.0,50.0,50.0,50.0,66.0,50.0,54.0,47.0,67.0,52.0,66.0
花椰菜,166.0,108.0,133.0,133.0,117.0,116.0,117.0,133.0,150.0,133.0,110.0,100.0,117.0,100.0,150.0
絲瓜,66.0,50.0,45.0,58.0,41.0,41.0,75.0,45.0,58.0,66.0,50.0,50.0,58.0,50.0,58.0
花胡瓜,133.0,67.0,75.0,83.0,67.0,58.0,117.0,83.0,100.0,83.0,60.0,50.0,83.0,78.0,100.0
苦瓜,133.0,75.0,100.0,100.0,83.0,83.0,83.0,108.0,83.0,100.0,67.0,50.0,83.0,76.0,83.0
青椒,100.0,83.0,91.0,100.0,83.0,83.0,83.0,100.0,83.0,83.0,58.0,58.0,83.0,78.0,83.0
