食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,,,,,,,,,,,,,42.0,,58.0
胡蘿蔔,,,,,,,,,,,,,42.0,,58.0
麻竹筍,,,,,,,,,,,,,0.0,,0.0
馬鈴薯,,,,,,,,,,,,,42.0,,58.0
甘藍,,,,,,,,,,,,,50.0,,58.0
小白菜,,,,,,,,,,,,,33.0,,58.0
包心白菜,,,,,,,,,,,,,50.0,,58.0
菠菜,,,,,,,,,,,,,133.0,,83.0
青江白菜,,,,,,,,,,,,,33.0,,58.0
空心菜,,,,,,,,,,,,,25.0,,58.0
青蔥,,,,,,,,,,,,,50.0,,100.0
韭菜,,,,,,,,,,,,,58.0,,83.0
茄子,,,,,,,,,,,,,42.0,,83.0
蕃茄,,,,,,,,,,,,,100.0,,83.0
菜豆,,,,,,,,,,,,,58.0,,0.0
大黃瓜,,,,,,,,,,,,,42.0,,41.0
花椰菜,,,,,,,,,,,,,100.0,,100.0
絲瓜,,,,,,,,,,,,,42.0,,66.0
花胡瓜,,,,,,,,,,,,,42.0,,100.0
苦瓜,,,,,,,,,,,,,58.0,,116.0
青椒,,,,,,,,,,,,,67.0,,116.0
芹菜,,,,,,,,,,,,,100.0,,133.0
四季豆,,,,,,,,,,,,,83.0,,166.0
牛蒡,,,,,,,,,,,,,83.0,,83.0
生薑,,,,,,,,,,,,,133.0,,133.0
芋頭,,,,,,,,,,,,,117.0,,100.0
綠竹筍,,,,,,,,,,,,,0.0,,0.0
洋蔥,,,,,,,,,,,,,42.0,,58.0
綠蘆筍,,,,,,,,,,,,,0.0,,0.0
筊白筍,,,,,,,,,,,,,0.0,,250.0
大芥菜,,,,,,,,,,,,,50.0,,100.0
青蒜,,,,,,,,,,,,,167.0,,166.0
蒜頭,,,,,,,,,,,,,225.0,,200.0
甘藍芽,,,,,,,,,,,,,0.0,,0.0
芥藍,,,,,,,,,,,,,42.0,,100.0
莧菜,,,,,,,,,,,,,50.0,,66.0
本島萵苣,,,,,,,,,,,,,42.0,,83.0
萵苣,,,,,,,,,,,,,0.0,,100.0
茼蒿,,,,,,,,,,,,,0.0,,100.0
青花苔,,,,,,,,,,,,,100.0,,133.0
金針菜乾,,,,,,,,,,,,,750.0,,800.0
冬瓜,,,,,,,,,,,,,42.0,,50.0
扁蒲,,,,,,,,,,,,,0.0,,0.0
甜碗豆,,,,,,,,,,,,,0.0,,200.0
碗豆,,,,,,,,,,,,,0.0,,200.0
甜玉米,,,,,,,,,,,,,100.0,,83.0
香菇乾,,,,,,,,,,,,,1,250.0,,1,667.0
香菇溼,,,,,,,,,,,,,200.0,,200.0
黑色木耳,,,,,,,,,,,,,117.0,,116.0
香蕉,,,,,,,,,,,,,65.0,,66.0
鳳梨17號,,,,,,,,,,,,,48.0,,41.0
番石榴世紀,,,,,,,,,,,,,48.0,,66.0
木瓜,,,,,,,,,,,,,65.0,,66.0
小西瓜,,,,,,,,,,,,,48.0,,33.0
甜瓜,,,,,,,,,,,,,98.0,,0.0
洋香瓜,,,,,,,,,,,,,98.0,,0.0
海梨柑,,,,,,,,,,,,,0.0,,0.0
文旦,,,,,,,,,,,,,0.0,,0.0
柳橙,,,,,,,,,,,,,82.0,,50.0
椪柑,,,,,,,,,,,,,0.0,,0.0
楊桃,,,,,,,,,,,,,82.0,,0.0
蓮霧,,,,,,,,,,,,,148.0,,0.0
鶯歌桃,,,,,,,,,,,,,132.0,,0.0
紅柿子,,,,,,,,,,,,,0.0,,0.0
巨峰葡萄,,,,,,,,,,,,,200.0,,150.0
黑葉荔枝,,,,,,,,,,,,,300.0,,0.0
在來芒果,,,,,,,,,,,,,158.0,,0.0
新世紀梨,,,,,,,,,,,,,0.0,,0.0
棗子,,,,,,,,,,,,,0.0,,0.0
紅肉李,,,,,,,,,,,,,0.0,,0.0
玉李,,,,,,,,,,,,,0.0,,0.0
荔枝玉荷,,,,,,,,,,,,,483.0,,0.0
鳳梨開英,,,,,,,,,,,,,0.0,,0.0
桶柑,,,,,,,,,,,,,82.0,,0.0
檸檬,,,,,,,,,,,,,65.0,,0.0
