食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,83.0,,50.0,50.0,50.0,50.0,58.0,58.0,50.0,50.0,50.0,50.0,50.0,,58.0
胡蘿蔔,83.0,,50.0,58.0,50.0,58.0,50.0,58.0,58.0,58.0,48.0,42.0,42.0,,58.0
麻竹筍,150.0,,200.0,0.0,0.0,0.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
馬鈴薯,83.0,,50.0,58.0,50.0,58.0,58.0,58.0,58.0,58.0,47.0,42.0,42.0,,58.0
甘藍,58.0,,58.0,66.0,45.0,83.0,58.0,58.0,58.0,66.0,55.0,42.0,42.0,,58.0
小白菜,83.0,,50.0,83.0,45.0,83.0,58.0,58.0,58.0,66.0,54.0,42.0,42.0,,58.0
包心白菜,83.0,,50.0,66.0,45.0,83.0,58.0,58.0,58.0,66.0,55.0,42.0,50.0,,58.0
菠菜,166.0,,117.0,116.0,108.0,83.0,100.0,133.0,117.0,133.0,82.0,83.0,100.0,,83.0
青江白菜,100.0,,50.0,83.0,45.0,66.0,58.0,58.0,58.0,66.0,60.0,42.0,33.0,,58.0
空心菜,83.0,,45.0,58.0,41.0,66.0,42.0,58.0,58.0,41.0,50.0,0.0,25.0,,58.0
青蔥,100.0,,83.0,116.0,75.0,100.0,117.0,92.0,110.0,100.0,100.0,75.0,67.0,,133.0
韭菜,100.0,,58.0,58.0,50.0,66.0,58.0,58.0,58.0,58.0,62.0,50.0,58.0,,83.0
茄子,133.0,,67.0,83.0,55.0,83.0,75.0,67.0,83.0,83.0,55.0,58.0,42.0,,83.0
蕃茄,133.0,,83.0,100.0,83.0,83.0,83.0,92.0,100.0,133.0,75.0,58.0,100.0,,83.0
菜豆,100.0,,75.0,83.0,67.0,0.0,100.0,75.0,75.0,83.0,0.0,0.0,50.0,,0.0
大黃瓜,66.0,,33.0,66.0,41.0,75.0,50.0,41.0,35.0,41.0,54.0,33.0,33.0,,41.0
花椰菜,166.0,,100.0,100.0,92.0,83.0,100.0,117.0,100.0,133.0,86.0,75.0,100.0,,100.0
絲瓜,66.0,,41.0,58.0,45.0,58.0,58.0,50.0,60.0,41.0,54.0,50.0,50.0,,66.0
花胡瓜,116.0,,58.0,116.0,58.0,116.0,100.0,67.0,67.0,66.0,62.0,42.0,42.0,,100.0
苦瓜,133.0,,67.0,100.0,58.0,116.0,83.0,75.0,67.0,83.0,67.0,75.0,50.0,,116.0
青椒,133.0,,83.0,100.0,75.0,116.0,117.0,92.0,85.0,100.0,90.0,67.0,75.0,,116.0
芹菜,200.0,,117.0,133.0,108.0,116.0,133.0,150.0,166.0,166.0,110.0,75.0,100.0,,133.0
四季豆,200.0,,117.0,116.0,100.0,166.0,133.0,150.0,133.0,133.0,112.0,100.0,108.0,,166.0
牛蒡,100.0,,67.0,83.0,67.0,83.0,83.0,67.0,83.0,83.0,74.0,50.0,83.0,,83.0
生薑,200.0,,117.0,133.0,133.0,133.0,133.0,133.0,100.0,133.0,110.0,83.0,133.0,,133.0
芋頭,141.0,,117.0,116.0,108.0,100.0,100.0,108.0,116.0,116.0,88.0,75.0,117.0,,100.0
綠竹筍,300.0,,0.0,0.0,0.0,0.0,250.0,0.0,0.0,216.0,0.0,0.0,0.0,,0.0
洋蔥,66.0,,55.0,50.0,55.0,66.0,50.0,58.0,58.0,58.0,46.0,30.0,42.0,,58.0
綠蘆筍,333.0,,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
筊白筍,267.0,,200.0,233.0,200.0,233.0,217.0,217.0,200.0,266.0,0.0,0.0,0.0,,250.0
大芥菜,133.0,,50.0,83.0,45.0,83.0,67.0,58.0,0.0,83.0,65.0,0.0,42.0,,100.0
青蒜,200.0,,167.0,166.0,150.0,200.0,100.0,183.0,166.0,166.0,136.0,0.0,167.0,,166.0
蒜頭,333.0,,267.0,233.0,250.0,166.0,250.0,267.0,250.0,333.0,190.0,200.0,225.0,,200.0
甘藍芽,216.0,,133.0,0.0,117.0,0.0,183.0,150.0,0.0,0.0,0.0,0.0,0.0,,0.0
芥藍,133.0,,58.0,75.0,50.0,83.0,83.0,67.0,58.0,66.0,63.0,0.0,33.0,,100.0
莧菜,116.0,,58.0,66.0,50.0,66.0,67.0,67.0,66.0,66.0,63.0,42.0,42.0,,66.0
