食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,83.0,47.0,41.0,50.0,41.0,50.0,42.0,50.0,66.0,50.0,50.0,,50.0,49.0,67.0
胡蘿蔔,58.0,43.0,33.0,41.0,33.0,41.0,42.0,41.0,41.0,41.0,40.0,,42.0,43.0,42.0
麻竹筍,133.0,83.0,83.0,91.0,83.0,0.0,133.0,133.0,0.0,83.0,75.0,,83.0,0.0,133.0
馬鈴薯,66.0,58.0,50.0,58.0,41.0,50.0,50.0,58.0,58.0,50.0,55.0,,58.0,57.0,58.0
甘藍,66.0,46.0,41.0,50.0,33.0,25.0,58.0,50.0,66.0,50.0,40.0,,42.0,48.0,67.0
小白菜,100.0,73.0,58.0,83.0,58.0,66.0,58.0,58.0,66.0,83.0,70.0,,50.0,67.0,58.0
包心白菜,66.0,60.0,58.0,58.0,50.0,50.0,50.0,58.0,66.0,58.0,55.0,,58.0,55.0,75.0
菠菜,133.0,100.0,100.0,116.0,75.0,100.0,100.0,117.0,133.0,100.0,95.0,,133.0,105.0,100.0
青江白菜,100.0,75.0,58.0,83.0,58.0,66.0,67.0,67.0,66.0,83.0,70.0,,50.0,72.0,58.0
空心菜,100.0,60.0,50.0,66.0,50.0,50.0,50.0,50.0,66.0,66.0,56.0,,50.0,61.0,50.0
青蔥,83.0,63.0,58.0,58.0,41.0,50.0,50.0,58.0,66.0,50.0,48.0,,42.0,51.0,50.0
韭菜,83.0,50.0,50.0,50.0,41.0,50.0,42.0,58.0,66.0,50.0,46.0,,0.6,51.0,67.0
茄子,100.0,67.0,58.0,66.0,50.0,50.0,58.0,67.0,66.0,66.0,58.0,,50.0,53.0,67.0
蕃茄,117.0,63.0,58.0,40.0,50.0,50.0,58.0,58.0,83.0,66.0,45.0,,50.0,54.0,58.0
菜豆,117.0,83.0,83.0,100.0,83.0,83.0,100.0,91.0,100.0,100.0,75.0,,67.0,73.0,50.0
大黃瓜,58.0,47.0,41.0,50.0,33.0,50.0,50.0,50.0,50.0,50.0,48.0,,50.0,47.0,50.0
花椰菜,100.0,73.0,75.0,100.0,66.0,66.0,83.0,83.0,83.0,100.0,70.0,,100.0,81.0,67.0
絲瓜,66.0,50.0,41.0,50.0,50.0,50.0,33.0,41.0,41.0,41.0,45.0,,50.0,47.0,42.0
花胡瓜,83.0,66.0,67.0,83.0,66.0,83.0,58.0,75.0,83.0,66.0,70.0,,67.0,72.0,75.0
苦瓜,100.0,83.0,67.0,83.0,58.0,66.0,67.0,83.0,83.0,75.0,67.0,,67.0,63.0,67.0
青椒,100.0,58.0,67.0,83.0,58.0,66.0,67.0,75.0,75.0,83.0,50.0,,83.0,56.0,83.0
芹菜,150.0,100.0,117.0,116.0,75.0,83.0,100.0,133.0,100.0,116.0,80.0,,100.0,85.0,133.0
四季豆,166.0,110.0,150.0,116.0,100.0,133.0,133.0,167.0,166.0,133.0,100.0,,117.0,110.0,133.0
牛蒡,100.0,83.0,83.0,83.0,66.0,83.0,58.0,83.0,66.0,83.0,80.0,,83.0,77.0,83.0
生薑,166.0,106.0,100.0,100.0,75.0,100.0,117.0,117.0,133.0,100.0,80.0,,67.0,92.0,150.0
芋頭,117.0,83.0,83.0,91.0,75.0,83.0,75.0,91.0,100.0,83.0,83.0,,83.0,81.0,92.0
綠竹筍,200.0,167.0,167.0,0.0,166.0,0.0,167.0,200.0,0.0,166.0,0.0,,0.0,0.0,183.0
