食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,100.0,80.0,75.0,91.0,83.0,66.0,67.0,83.0,75.0,91.0,67.0,66.0,83.0,73.0,91.0
胡蘿蔔,66.0,67.0,50.0,66.0,50.0,50.0,58.0,58.0,66.0,58.0,58.0,45.0,50.0,43.0,58.0
麻竹筍,83.0,83.0,100.0,83.0,66.0,83.0,83.0,117.0,100.0,66.0,68.0,0.0,83.0,96.0,66.0
馬鈴薯,83.0,66.0,58.0,66.0,50.0,58.0,58.0,67.0,66.0,58.0,55.0,55.0,58.0,57.0,58.0
甘藍,83.0,100.0,117.0,116.0,116.0,83.0,67.0,117.0,83.0,116.0,83.0,75.0,100.0,82.0,116.0
小白菜,66.0,83.0,67.0,83.0,83.0,150.0,67.0,75.0,66.0,83.0,83.0,66.0,50.0,88.0,83.0
包心白菜,100.0,100.0,100.0,100.0,100.0,133.0,100.0,133.0,100.0,100.0,76.0,116.0,100.0,83.0,100.0
菠菜,200.0,183.0,167.0,200.0,166.0,200.0,183.0,183.0,166.0,166.0,180.0,166.0,200.0,196.0,166.0
青江白菜,83.0,93.0,67.0,91.0,83.0,150.0,67.0,75.0,83.0,83.0,80.0,66.0,50.0,82.0,83.0
空心菜,66.0,70.0,50.0,66.0,58.0,100.0,50.0,58.0,66.0,66.0,75.0,55.0,50.0,78.0,66.0
青蔥,250.0,250.0,200.0,200.0,150.0,200.0,133.0,200.0,216.0,166.0,133.0,133.0,133.0,153.0,166.0
韭菜,117.0,80.0,67.0,66.0,58.0,83.0,67.0,83.0,100.0,66.0,55.0,75.0,67.0,78.0,66.0
茄子,200.0,95.0,133.0,100.0,83.0,100.0,100.0,133.0,100.0,100.0,45.0,83.0,67.0,76.0,100.0
蕃茄,166.0,117.0,133.0,116.0,100.0,133.0,100.0,133.0,116.0,116.0,116.0,100.0,100.0,82.0,116.0
菜豆,133.0,133.0,117.0,116.0,116.0,116.0,117.0,133.0,116.0,116.0,80.0,83.0,83.0,92.0,116.0
大黃瓜,83.0,76.0,50.0,58.0,55.0,83.0,58.0,50.0,66.0,58.0,58.0,50.0,67.0,78.0,58.0
花椰菜,200.0,167.0,150.0,150.0,150.0,133.0,133.0,167.0,166.0,166.0,120.0,150.0,133.0,98.0,166.0
絲瓜,58.0,58.0,45.0,66.0,45.0,83.0,42.0,50.0,50.0,50.0,50.0,58.0,42.0,85.0,50.0
花胡瓜,100.0,100.0,75.0,100.0,83.0,116.0,67.0,83.0,83.0,100.0,83.0,75.0,83.0,89.0,100.0
苦瓜,150.0,167.0,117.0,133.0,133.0,100.0,83.0,133.0,133.0,133.0,133.0,100.0,133.0,90.0,133.0
青椒,216.0,146.0,200.0,150.0,133.0,116.0,167.0,233.0,100.0,166.0,150.0,116.0,167.0,95.0,166.0
芹菜,333.0,200.0,217.0,200.0,233.0,166.0,217.0,233.0,268.0,250.0,130.0,150.0,200.0,150.0,250.0
四季豆,166.0,192.0,167.0,183.0,166.0,166.0,167.0,183.0,200.0,200.0,120.0,183.0,200.0,152.0,200.0
牛蒡,100.0,83.0,83.0,83.0,75.0,83.0,75.0,83.0,66.0,83.0,82.0,75.0,83.0,83.0,83.0
生薑,133.0,116.0,100.0,116.0,100.0,100.0,100.0,100.0,116.0,116.0,133.0,116.0,83.0,98.0,116.0
芋頭,100.0,91.0,83.0,83.0,75.0,83.0,75.0,100.0,83.0,83.0,80.0,75.0,83.0,81.0,83.0
綠竹筍,166.0,133.0,0.0,116.0,116.0,117.0,133.0,0.0,0.0,116.0,100.0,0.0,117.0,0.0,116.0
洋蔥,66.0,58.0,41.0,58.0,55.0,41.0,50.0,50.0,66.0,58.0,48.0,42.0,58.0,47.0,58.0
綠蘆筍,300.0,283.0,0.0,266.0,266.0,0.0,250.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,300.0
筊白筍,200.0,200.0,200.0,183.0,183.0,200.0,167.0,217.0,200.0,200.0,200.0,200.0,167.0,185.0,200.0
大芥菜,133.0,126.0,67.0,0.0,117.0,116.0,0.0,75.0,0.0,0.0,67.0,0.0,133.0,0.0,0.0
青蒜,333.0,267.0,217.0,233.0,200.0,216.0,250.0,233.0,268.0,216.0,200.0,200.0,200.0,196.0,216.0
蒜頭,200.0,200.0,200.0,200.0,166.0,200.0,167.0,200.0,200.0,200.0,180.0,167.0,200.0,172.0,200.0
甘藍芽,233.0,167.0,200.0,183.0,166.0,150.0,250.0,200.0,200.0,200.0,0.0,0.0,200.0,0.0,200.0
芥藍,117.0,110.0,83.0,116.0,83.0,133.0,83.0,83.0,100.0,83.0,85.0,83.0,67.0,96.0,83.0
莧菜,117.0,92.0,75.0,91.0,83.0,116.0,67.0,75.0,83.0,83.0,67.0,83.0,67.0,95.0,83.0
本島萵苣,117.0,117.0,91.0,133.0,100.0,116.0,83.0,100.0,100.0,100.0,80.0,116.0,183.0,0.0,100.0
萵苣,133.0,100.0,83.0,0.0,116.0,83.0,100.0,91.0,116.0,116.0,80.0,116.0,167.0,0.0,116.0
茼蒿,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
青花苔,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0
金針菜乾,533.0,533.0,533.0,533.0,533.0,533.0,580.0,533.0,533.0,533.0,500.0,466.0,667.0,0.0,533.0
冬瓜,50.0,50.0,41.0,41.0,33.0,33.0,42.0,50.0,41.0,41.0,40.0,25.0,25.0,36.0,41.0
扁蒲,66.0,67.0,67.0,66.0,41.0,50.0,58.0,75.0,58.0,58.0,40.0,50.0,58.0,0.0,58.0
甜碗豆,233.0,200.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,200.0,0.0,0.0
碗豆,233.0,183.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,0.0,0.0,0.0
甜玉米,133.0,100.0,58.0,91.0,83.0,66.0,100.0,58.0,83.0,100.0,80.0,66.0,58.0,60.0,100.0
香菇乾,833.0,1066.0,1170.0,1000.0,1000.0,1000.0,833.0,1330.0,1170.0,1000.0,833.0,1066.0,1250.0,0.0,1166.0
香菇溼,216.0,150.0,167.0,150.0,166.0,150.0,16.0,183.0,200.0,200.0,180.0,150.0,167.0,156.0,200.0
黑色木耳,166.0,108.0,100.0,116.0,100.0,100.0,100.0,117.0,133.0,116.0,100.0,100.0,117.0,98.0,116.0
香蕉,58.0,55.0,50.0,58.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,65.0,48.0,50.0
鳳梨17號,41.0,50.0,50.0,50.0,33.0,50.0,50.0,41.0,41.0,41.0,42.0,0.0,42.0,42.0,41.0
番石榴世紀,58.0,56.0,0.0,58.0,50.0,41.0,58.0,0.0,0.0,0.0,50.0,0.0,58.0,0.0,0.0
木瓜,50.0,53.0,50.0,58.0,45.0,50.0,58.0,50.0,50.0,50.0,42.0,0.0,48.0,52.0,48.0
小西瓜,33.0,33.0,30.0,33.0,30.0,33.0,33.0,33.0,33.0,33.0,30.0,0.0,42.0,31.0,33.0
甜瓜,83.0,80.0,0.0,75.0,66.0,75.0,58.0,83.0,83.0,75.0,67.0,0.0,98.0,0.0,75.0
洋香瓜,83.0,83.0,75.0,75.0,66.0,75.0,83.0,83.0,75.0,75.0,65.0,0.0,98.0,72.0,75.0
海梨柑,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
