食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,58.0,,33.0,,,33.0,33.0,33.0,,,,,,,
胡蘿蔔,66.0,,50.0,,,50.0,50.0,50.0,,,,,,,
麻竹筍,0.0,,0.0,,,0.0,75.0,0.0,,,,,,,
馬鈴薯,83.0,,50.0,,,58.0,58.0,58.0,,,,,,,
甘藍,41.0,,30.0,,,33.0,25.0,33.0,,,,,,,
小白菜,83.0,,67.0,,,50.0,50.0,75.0,,,,,,,
包心白菜,58.0,,50.0,,,41.0,42.0,50.0,,,,,,,
菠菜,100.0,,75.0,,,66.0,58.0,83.0,,,,,,,
青江白菜,83.0,,75.0,,,50.0,50.0,75.0,,,,,,,
空心菜,83.0,,58.0,,,58.0,58.0,67.0,,,,,,,
青蔥,100.0,,83.0,,,83.0,67.0,83.0,,,,,,,
韭菜,83.0,,58.0,,,58.0,50.0,58.0,,,,,,,
茄子,100.0,,67.0,,,66.0,67.0,75.0,,,,,,,
蕃茄,83.0,,67.0,,,83.0,75.0,75.0,,,,,,,
菜豆,117.0,,83.0,,,83.0,83.0,83.0,,,,,,,
大黃瓜,58.0,,41.0,,,41.0,50.0,41.0,,,,,,,
花椰菜,100.0,,58.0,,,58.0,67.0,58.0,,,,,,,
絲瓜,83.0,,41.0,,,50.0,50.0,41.0,,,,,,,
花胡瓜,100.0,,67.0,,,58.0,50.0,67.0,,,,,,,
苦瓜,100.0,,75.0,,,83.0,67.0,83.0,,,,,,,
青椒,100.0,,67.0,,,83.0,67.0,75.0,,,,,,,
芹菜,133.0,,100.0,,,116.0,100.0,100.0,,,,,,,
四季豆,133.0,,100.0,,,116.0,100.0,100.0,,,,,,,
牛蒡,100.0,,83.0,,,83.0,67.0,100.0,,,,,,,
生薑,133.0,,83.0,,,100.0,83.0,100.0,,,,,,,
芋頭,100.0,,83.0,,,83.0,75.0,83.0,,,,,,,
綠竹筍,0.0,,0.0,,,0.0,0.0,0.0,,,,,,,
洋蔥,66.0,,41.0,,,41.0,50.0,41.0,,,,,,,
綠蘆筍,0.0,,0.0,,,0.0,300.0,0.0,,,,,,,
筊白筍,200.0,,183.0,,,200.0,217.0,200.0,,,,,,,
大芥菜,83.0,,67.0,,,66.0,58.0,75.0,,,,,,,
青蒜,183.0,,150.0,,,166.0,150.0,167.0,,,,,,,
蒜頭,200.0,,167.0,,,200.0,167.0,167.0,,,,,,,
甘藍芽,166.0,,100.0,,,133.0,133.0,100.0,,,,,,,
芥藍,100.0,,75.0,,,66.0,67.0,75.0,,,,,,,
莧菜,100.0,,75.0,,,66.0,67.0,75.0,,,,,,,
本島萵苣,100.0,,83.0,,,66.0,67.0,83.0,,,,,,,
萵苣,83.0,,75.0,,,83.0,58.0,75.0,,,,,,,
茼蒿,100.0,,91.0,,,83.0,83.0,100.0,,,,,,,
青花苔,117.0,,67.0,,,83.0,75.0,67.0,,,,,,,
金針菜乾,533.0,,533.0,,,533.0,580.0,533.0,,,,,,,
冬瓜,50.0,,33.0,,,33.0,33.0,41.0,,,,,,,
扁蒲,66.0,,58.0,,,50.0,33.0,58.0,,,,,,,
甜碗豆,166.0,,100.0,,,116.0,133.0,117.0,,,,,,,
碗豆,166.0,,117.0,,,116.0,133.0,117.0,,,,,,,
甜玉米,100.0,,58.0,,,66.0,50.0,58.0,,,,,,,
香菇乾,833.0,,1170.0,,,1000.0,833.0,1330.0,,,,,,,
香菇溼,183.0,,150.0,,,166.0,167.0,167.0,,,,,,,
黑色木耳,166.0,,117.0,,,116.0,133.0,133.0,,,,,,,
香蕉,58.0,,58.0,,,58.0,,58.0,,,,,,,
鳳梨17號,33.0,,35.0,,,50.0,,41.0,,,,,,,
番石榴世紀,74.0,,0.0,,,50.0,,0.0,,,,,,,
木瓜,50.0,,67.0,,,83.0,,75.0,,,,,,,
小西瓜,33.0,,30.0,,,33.0,,33.0,,,,,,,
甜瓜,0.0,,0.0,,,75.0,,0.0,,,,,,,
洋香瓜,92.0,,83.0,,,75.0,,83.0,,,,,,,
海梨柑,58.0,,0.0,,,0.0,,0.0,,,,,,,
文旦,0.0,,0.0,,,0.0,,0.0,,,,,,,
柳橙,50.0,,33.0,,,41.0,,33.0,,,,,,,
椪柑,66.0,,58.0,,,65.0,,58.0,,,,,,,
楊桃,50.0,,0.0,,,0.0,,0.0,,,,,,,
蓮霧,166.0,,117.0,,,116.0,,133.0,,,,,,,
鶯歌桃,0.0,,0.0,,,0.0,,0.0,,,,,,,
紅柿子,0.0,,0.0,,,0.0,,0.0,,,,,,,
巨峰葡萄,150.0,,133.0,,,133.0,,150.0,,,,,,,
黑葉荔枝,0.0,,0.0,,,0.0,,0.0,,,,,,,
在來芒果,0.0,,0.0,,,0.0,,0.0,,,,,,,
新世紀梨,0.0,,0.0,,,0.0,,0.0,,,,,,,
棗子,166.0,,100.0,,,116.0,,117.0,,,,,,,
紅肉李,0.0,,0.0,,,0.0,,0.0,,,,,,,
玉李,0.0,,0.0,,,0.0,,0.0,,,,,,,
荔枝玉荷,0.0,,0.0,,,0.0,,0.0,,,,,,,
鳳梨開英,33.0,,0.0,,,0.0,,0.0,,,,,,,
桶柑,0.0,,0.0,,,0.0,,0.0,,,,,,,
檸檬,100.0,,92.0,,,116.0,,92.0,,,,,,,
茂谷柑,100.0,,83.0,,,0.0,,100.0,,,,,,,
白柚,0.0,,0.0,,,0.0,,0.0,,,,,,,
甜桃,0.0,,0.0,,,0.0,,0.0,,,,,,,
水蜜桃,0.0,,0.0,,,0.0,,0.0,,,,,,,
牛心柿,0.0,,0.0,,,0.0,,0.0,,,,,,,
甜柿,0.0,,0.0,,,133.0,,0.0,,,,,,,
橫山梨,0.0,,0.0,,,0.0,,0.0,,,,,,,
新興梨,0.0,,0.0,,,116.0,,0.0,,,,,,,
大西瓜,0.0,,0.0,,,41.0,,0.0,,,,,,,
無子西瓜,0.0,,0.0,,,0.0,,0.0,,,,,,,
枇杷,0.0,,0.0,,,0.0,,0.0,,,,,,,
番石榴珍珠,75.0,,67.0,,,41.0,,75.0,,,,,,,
金煌芒果,0.0,,0.0,,,0.0,,0.0,,,,,,,
愛文芒果,0.0,,0.0,,,0.0,,0.0,,,,,,,
釋迦,142.0,,117.0,,,116.0,,133.0,,,,,,,
龍眼,0.0,,0.0,,,0.0,,0.0,,,,,,,
虱目魚,133.0,,150.0,,,133.0,,150.0,,,,,,,
吳郭魚,133.0,,133.0,,,133.0,,133.0,,,,,,,
鰱魚,0.0,,0.0,,,0.0,,0.0,,,,,,,
赤宗,0.0,,500.0,,,533.0,,450.0,,,,,,,
加臘,0.0,,300.0,,,533.0,,300.0,,,,,,,
盤仔魚,500.0,,400.0,,,433.0,,400.0,,,,,,,
白鯧,667.0,,670.0,,,450.0,,670.0,,,,,,,
旗魚,0.0,,333.0,,,266.0,,333.0,,,,,,,
鮪魚,333.0,,417.0,,,333.0,,400.0,,,,,,,
肉魚,433.0,,300.0,,,333.0,,333.0,,,,,,,
紅目鰱,467.0,,580.0,,,500.0,,500.0,,,,,,,
烏賊,267.0,,200.0,,,266.0,,200.0,,,,,,,
白帶魚,400.0,,0.0,,,255.0,,250.0,,,,,,,
鯖魚,0.0,,0.0,,,116.0,,0.0,,,,,,,
白口,0.0,,200.0,,,266.0,,183.0,,,,,,,
海鰻,0.0,,0.0,,,0.0,,0.0,,,,,,,
