食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,50.0,41.0,33.0,30.0,33.0,33.0,25.0,41.0,41.0,33.0,30.0,33.0,42.0,35.0,42.0
胡蘿蔔,58.0,42.0,41.0,41.0,41.0,50.0,33.0,41.0,41.0,50.0,30.0,27.0,33.0,36.0,33.0
麻竹筍,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
馬鈴薯,66.0,58.0,41.0,50.0,50.0,58.0,42.0,50.0,58.0,58.0,50.0,42.0,58.0,53.0,58.0
甘藍,33.0,30.0,30.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,20.0,25.0,17.0,24.0,17.0
小白菜,83.0,58.0,58.0,66.0,58.0,50.0,50.0,67.0,50.0,66.0,40.0,42.0,33.0,43.0,33.0
包心白菜,66.0,43.0,41.0,33.0,33.0,41.0,33.0,41.0,41.0,41.0,35.0,30.0,25.0,31.0,25.0
菠菜,83.0,58.0,58.0,66.0,58.0,66.0,50.0,67.0,50.0,58.0,50.0,50.0,42.0,56.0,42.0
青江白菜,83.0,63.0,58.0,66.0,58.0,50.0,50.0,67.0,58.0,66.0,45.0,50.0,33.0,52.0,33.0
空心菜,83.0,58.0,50.0,58.0,50.0,58.0,67.0,50.0,66.0,58.0,58.0,53.0,58.0,51.0,58.0
青蔥,83.0,67.0,67.0,66.0,67.0,83.0,42.0,75.0,50.0,66.0,42.0,42.0,33.0,52.0,33.0
韭菜,83.0,55.0,50.0,50.0,41.0,58.0,50.0,50.0,58.0,58.0,55.0,50.0,58.0,52.0,58.0
茄子,117.0,66.0,67.0,66.0,50.0,66.0,58.0,58.0,66.0,66.0,55.0,50.0,50.0,56.0,50.0
蕃茄,83.0,58.0,50.0,58.0,41.0,75.0,50.0,58.0,66.0,50.0,25.0,33.0,42.0,45.0,42.0
菜豆,133.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,133.0,0.0,0.0,0.0,67.0,0.0,67.0
大黃瓜,100.0,52.0,58.0,33.0,58.0,41.0,42.0,67.0,66.0,58.0,53.0,0.0,58.0,50.0,58.0
花椰菜,83.0,67.0,67.0,41.0,58.0,58.0,50.0,67.0,83.0,66.0,50.0,58.0,67.0,60.0,67.0
絲瓜,83.0,46.0,58.0,41.0,50.0,50.0,33.0,58.0,66.0,50.0,50.0,50.0,50.0,52.0,50.0
花胡瓜,66.0,63.0,92.0,66.0,91.0,58.0,67.0,100.0,100.0,100.0,70.0,58.0,67.0,76.0,67.0
苦瓜,166.0,83.0,117.0,100.0,100.0,83.0,83.0,133.0,116.0,116.0,150.0,83.0,83.0,0.0,83.0
青椒,100.0,67.0,58.0,66.0,58.0,83.0,58.0,67.0,66.0,66.0,50.0,50.0,50.0,60.0,50.0
芹菜,117.0,83.0,83.0,83.0,100.0,83.0,83.0,100.0,83.0,83.0,70.0,75.0,67.0,78.0,67.0
四季豆,216.0,133.0,200.0,183.0,150.0,116.0,167.0,183.0,166.0,133.0,100.0,166.0,100.0,136.0,100.0
牛蒡,83.0,83.0,83.0,83.0,66.0,83.0,67.0,100.0,83.0,83.0,75.0,58.0,83.0,80.0,83.0
生薑,133.0,108.0,83.0,116.0,83.0,100.0,100.0,100.0,133.0,100.0,100.0,116.0,75.0,98.0,75.0
芋頭,100.0,83.0,83.0,83.0,83.0,83.0,75.0,83.0,83.0,75.0,67.0,67.0,83.0,80.0,83.0
綠竹筍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
洋蔥,58.0,50.0,41.0,50.0,33.0,41.0,33.0,41.0,50.0,50.0,40.0,30.0,42.0,39.0,42.0
綠蘆筍,0.0,0.0,0.0,0.0,0.0,0.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
筊白筍,266.0,216.0,0.0,200.0,166.0,200.0,250.0,217.0,250.0,216.0,0.0,0.0,0.0,0.0,0.0
大芥菜,83.0,63.0,58.0,58.0,58.0,66.0,67.0,67.0,58.0,50.0,50.0,41.0,58.0,50.0,58.0
青蒜,117.0,116.0,133.0,116.0,117.0,166.0,100.0,133.0,100.0,100.0,90.0,83.0,75.0,96.0,75.0
蒜頭,200.0,200.0,183.0,200.0,167.0,200.0,167.0,183.0,233.0,216.0,170.0,142.0,167.0,162.0,167.0
甘藍芽,133.0,110.0,100.0,166.0,100.0,133.0,117.0,133.0,100.0,100.0,0.0,0.0,117.0,0.0,117.0
芥藍,100.0,76.0,67.0,66.0,67.0,66.0,67.0,67.0,67.0,66.0,55.0,50.0,42.0,53.0,42.0
莧菜,100.0,58.0,67.0,58.0,67.0,66.0,50.0,67.0,66.0,66.0,50.0,58.0,50.0,58.0,50.0
本島萵苣,83.0,66.0,67.0,66.0,67.0,66.0,67.0,75.0,66.0,66.0,0.0,42.0,67.0,0.0,67.0
萵苣,66.0,72.0,58.0,75.0,58.0,83.0,67.0,67.0,50.0,66.0,0.0,50.0,33.0,0.0,33.0
茼蒿,0.0,67.0,83.0,75.0,75.0,83.0,67.0,91.0,66.0,83.0,60.0,67.0,50.0,70.0,50.0
青花苔,100.0,58.0,58.0,50.0,50.0,83.0,58.0,58.0,83.0,50.0,60.0,55.0,75.0,56.0,75.0
金針菜乾,533.0,533.0,533.0,533.0,533.0,533.0,580.0,533.0,533.0,533.0,520.0,750.0,750.0,0.0,750.0
冬瓜,58.0,36.0,33.0,33.0,41.0,33.0,33.0,33.0,58.0,41.0,25.0,31.0,33.0,35.0,33.0
扁蒲,66.0,42.0,0.0,33.0,41.0,50.0,33.0,58.0,41.0,41.0,30.0,0.0,50.0,0.0,50.0
甜碗豆,200.0,116.0,117.0,116.0,100.0,116.0,100.0,133.0,133.0,133.0,133.0,100.0,117.0,0.0,117.0
碗豆,200.0,133.0,133.0,133.0,100.0,116.0,100.0,133.0,166.0,133.0,133.0,116.0,100.0,0.0,100.0
甜玉米,83.0,58.0,58.0,50.0,41.0,66.0,50.0,58.0,66.0,58.0,42.0,42.0,58.0,50.0,58.0
香菇乾,833.0,1,006.0,1,170.0,1,000.0,1,000.0,1,000.0,833.0,1,330.0,1,000.0,1,000.0,1,000.0,1,250.0,1,300.0,0.0,1,166.0
香菇溼,183.0,158.0,150.0,166.0,150.0,166.0,167.0,167.0,200.0,200.0,150.0,166.0,167.0,158.0,167.0
黑色木耳,166.0,126.0,108.0,116.0,100.0,116.0,117.0,133.0,133.0,116.0,133.0,133.0,117.0,100.0,117.0
香蕉,75.0,66.0,67.0,66.0,67.0,58.0,67.0,75.0,75.0,66.0,58.0,0.0,75.0,0.0,75.0
鳳梨17號,33.0,43.0,41.0,41.0,33.0,50.0,37.0,41.0,33.0,33.0,42.0,0.0,32.0,33.0,32.0
番石榴世紀,75.0,58.0,0.0,66.0,58.0,50.0,63.0,0.0,75.0,0.0,42.0,0.0,98.0,0.0,98.0
木瓜,66.0,63.0,58.0,58.0,50.0,83.0,50.0,58.0,66.0,66.0,58.0,0.0,75.0,0.0,75.0
小西瓜,41.0,33.0,30.0,33.0,25.0,33.0,30.0,30.0,30.0,33.0,0.0,0.0,42.0,0.0,42.0
甜瓜,0.0,0.0,0.0,0.0,0.0,75.0,67.0,0.0,0.0,0.0,82.0,0.0,98.0,0.0,98.0
洋香瓜,92.0,83.0,75.0,75.0,66.0,75.0,83.0,83.0,82.0,83.0,82.0,0.0,115.0,82.0,115.0
海梨柑,0.0,0.0,58.0,0.0,0.0,0.0,0.0,67.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0
文旦,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
柳橙,41.0,41.0,41.0,41.0,33.0,41.0,33.0,41.0,50.0,50.0,42.0,0.0,42.0,36.0,42.0
椪柑,75.0,66.0,67.0,75.0,66.0,65.0,100.0,67.0,67.0,0.0,0.0,0.0,65.0,72.0,65.0
楊桃,58.0,58.0,0.0,0.0,41.0,0.0,67.0,0.0,65.0,66.0,70.0,0.0,58.0,0.0,58.0
蓮霧,166.0,133.0,133.0,116.0,100.0,116.0,133.0,150.0,133.0,100.0,83.0,0.0,100.0,106.0,100.0
鶯歌桃,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
紅柿子,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
巨峰葡萄,150.0,150.0,150.0,150.0,133.0,133.0,150.0,167.0,166.0,166.0,133.0,0.0,158.0,138.0,158.0
黑葉荔枝,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
在來芒果,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,115.0
新世紀梨,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0
棗子,133.0,100.0,100.0,91.0,100.0,83.0,100.0,117.0,100.0,66.0,50.0,0.0,115.0,96.0,115.0
紅肉李,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
玉李,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
荔枝玉荷,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
鳳梨開英,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
桶柑,83.0,72.0,0.0,66.0,0.0,0.0,67.0,0.0,0.0,83.0,58.0,0.0,82.0,0.0,82.0
檸檬,92.0,92.0,92.0,0.0,83.0,116.0,100.0,92.0,92.0,91.0,83.0,0.0,98.0,0.0,98.0
茂谷柑,108.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,83.0,83.0,68.0,0.0,132.0,96.0,132.0
白柚,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
甜桃,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
