食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,83.0,58.0,41.0,58.0,41.0,,58.0,,58.0,58.0,48.0,33.0,67.0,56.0,50.0
胡蘿蔔,66.0,50.0,41.0,50.0,41.0,,42.0,,50.0,50.0,35.0,28.0,33.0,38.0,41.0
麻竹筍,133.0,100.0,117.0,117.0,92.0,,75.0,,100.0,100.0,0.0,50.0,0.0,0.0,83.0
馬鈴薯,83.0,50.0,50.0,50.0,47.0,,50.0,,58.0,58.0,48.0,33.0,42.0,46.0,50.0
甘藍,66.0,58.0,67.0,66.0,58.0,,75.0,,83.0,66.0,58.0,58.0,58.0,56.0,58.0
小白菜,83.0,83.0,67.0,75.0,58.0,,67.0,,66.0,83.0,66.0,42.0,50.0,52.0,83.0
包心白菜,116.0,72.0,75.0,75.0,67.0,,83.0,,100.0,83.0,68.0,42.0,67.0,68.0,100.0
菠菜,166.0,133.0,167.0,167.0,150.0,,150.0,,133.0,150.0,114.0,75.0,125.0,100.0,150.0
青江白菜,83.0,83.0,67.0,66.0,67.0,,67.0,,83.0,83.0,68.0,33.0,50.0,56.0,83.0
空心菜,83.0,52.0,50.0,50.0,50.0,,33.0,,66.0,50.0,50.0,33.0,25.0,42.0,66.0
青蔥,133.0,100.0,100.0,100.0,83.0,,92.0,,100.0,83.0,55.0,58.0,100.0,68.0,83.0
韭菜,100.0,58.0,58.0,58.0,58.0,,67.0,,66.0,58.0,55.0,42.0,0.6,56.0,66.0
茄子,166.0,85.0,83.0,66.0,75.0,,67.0,,116.0,66.0,60.0,42.0,50.0,60.0,86.0
蕃茄,133.0,92.0,100.0,100.0,83.0,,100.0,,100.0,100.0,55.0,50.0,58.0,68.0,100.0
菜豆,133.0,110.0,100.0,100.0,92.0,,67.0,,116.0,83.0,67.0,58.0,75.0,68.0,100.0
大黃瓜,66.0,50.0,45.0,50.0,41.0,,58.0,,58.0,50.0,53.0,33.0,58.0,44.0,50.0
花椰菜,166.0,100.0,117.0,0.0,100.0,,100.0,,150.0,0.0,80.0,75.0,83.0,78.0,100.0
絲瓜,66.0,42.0,45.0,41.0,41.0,,50.0,,58.0,33.0,40.0,50.0,50.0,38.0,50.0
花胡瓜,116.0,67.0,92.0,100.0,83.0,,83.0,,83.0,66.0,67.0,42.0,67.0,64.0,83.0
苦瓜,100.0,75.0,75.0,83.0,75.0,,75.0,,100.0,83.0,70.0,50.0,67.0,66.0,83.0
青椒,166.0,80.0,92.0,100.0,83.0,,67.0,,133.0,116.0,62.0,33.0,125.0,76.0,100.0
芹菜,200.0,116.0,133.0,133.0,117.0,,150.0,,166.0,133.0,98.0,75.0,117.0,100.0,116.0
四季豆,200.0,133.0,200.0,183.0,167.0,,183.0,,200.0,200.0,117.0,75.0,125.0,0.0,133.0
牛蒡,100.0,76.0,58.0,83.0,83.0,,67.0,,75.0,83.0,80.0,50.0,83.0,80.0,83.0
生薑,133.0,117.0,133.0,116.0,116.0,,100.0,,133.0,133.0,100.0,83.0,83.0,96.0,116.0
芋頭,116.0,83.0,83.0,83.0,83.0,,100.0,,100.0,83.0,80.0,58.0,100.0,80.0,83.0
綠竹筍,213.0,0.0,0.0,0.0,0.0,,167.0,,0.0,166.0,117.0,0.0,0.0,0.0,0.0
洋蔥,66.0,50.0,41.0,50.0,50.0,,50.0,,50.0,50.0,40.0,20.0,42.0,42.0,50.0
綠蘆筍,267.0,0.0,0.0,300.0,0.0,,217.0,,0.0,266.0,217.0,0.0,0.0,0.0,0.0
筊白筍,233.0,233.0,217.0,266.0,200.0,,250.0,,233.0,233.0,200.0,0.0,0.0,0.0,216.0
大芥菜,133.0,67.0,67.0,0.0,67.0,,67.0,,100.0,83.0,0.0,0.0,0.0,0.0,83.0
青蒜,233.0,167.0,183.0,166.0,167.0,,167.0,,200.0,200.0,138.0,0.0,133.0,152.0,166.0
蒜頭,200.0,150.0,150.0,200.0,150.0,,200.0,,166.0,200.0,140.0,100.0,167.0,144.0,166.0
甘藍芽,213.0,133.0,150.0,166.0,150.0,,167.0,,0.0,166.0,0.0,0.0,0.0,0.0,0.0
芥藍,133.0,92.0,83.0,100.0,75.0,,83.0,,117.0,83.0,55.0,50.0,58.0,60.0,83.0
莧菜,116.0,67.0,92.0,83.0,83.0,,67.0,,100.0,66.0,60.0,42.0,58.0,58.0,66.0
本島萵苣,116.0,86.0,100.0,100.0,83.0,,83.0,,83.0,83.0,0.0,42.0,58.0,0.0,83.0
萵苣,116.0,85.0,75.0,100.0,75.0,,83.0,,83.0,83.0,0.0,0.0,0.0,0.0,0.0
茼蒿,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
青花苔,0.0,67.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,75.0,117.0,0.0,0.0
金針菜乾,600.0,533.0,533.0,533.0,533.0,,583.0,,600.0,800.0,0.0,750.0,750.0,0.0,800.0
冬瓜,50.0,33.0,33.0,33.0,33.0,,33.0,,50.0,41.0,32.0,25.0,42.0,36.0,41.0
扁蒲,66.0,50.0,0.0,50.0,50.0,,58.0,,0.0,41.0,25.0,42.0,42.0,0.0,41.0
甜碗豆,213.0,133.0,0.0,0.0,0.0,,0.0,,0.0,0.0,110.0,0.0,150.0,0.0,0.0
碗豆,213.0,133.0,0.0,0.0,0.0,,0.0,,0.0,0.0,100.0,0.0,142.0,0.0,0.0
甜玉米,100.0,58.0,58.0,50.0,66.0,,50.0,,66.0,50.0,57.0,50.0,60.0,52.0,58.0
香菇乾,1,800.0,1,667.0,1,667.0,1,666.0,1,500.0,,1,833.0,,1,667.0,1,667.0,1,500.0,1,250.0,1,333.0,0.0,1,667.0
香菇溼,213.0,200.0,183.0,183.0,150.0,,183.0,,200.0,200.0,150.0,100.0,167.0,146.0,150.0
黑色木耳,166.0,116.0,117.0,116.0,100.0,,117.0,,116.0,116.0,100.0,83.0,117.0,100.0,116.0
香蕉,41.0,43.0,41.0,41.0,35.0,,33.0,,41.0,41.0,33.0,0.0,42.0,0.0,41.0
鳳梨17號,41.0,41.0,41.0,41.0,33.0,,42.0,,33.0,33.0,33.0,0.0,37.0,38.0,33.0
番石榴世紀,41.0,50.0,0.0,50.0,0.0,,33.0,,0.0,50.0,42.0,0.0,42.0,0.0,0.0
木瓜,41.0,50.0,41.0,33.0,41.0,,42.0,,33.0,33.0,42.0,0.0,42.0,0.0,33.0
小西瓜,41.0,33.0,30.0,25.0,25.0,,37.0,,25.0,25.0,22.0,0.0,25.0,25.0,25.0
甜瓜,83.0,75.0,67.0,0.0,58.0,,75.0,,75.0,0.0,0.0,0.0,82.0,0.0,0.0
洋香瓜,75.0,83.0,83.0,83.0,83.0,,0.0,,83.0,83.0,70.0,0.0,82.0,78.0,83.0
海梨柑,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
文旦,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
柳橙,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
椪柑,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
楊桃,0.0,67.0,0.0,0.0,0.0,,75.0,,0.0,0.0,40.0,0.0,0.0,0.0,0.0
蓮霧,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
鶯歌桃,75.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
紅柿子,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
巨峰葡萄,116.0,150.0,133.0,150.0,133.0,,100.0,,133.0,150.0,130.0,0.0,98.0,128.0,133.0
黑葉荔枝,66.0,71.0,41.0,58.0,41.0,,67.0,,0.0,66.0,0.0,0.0,82.0,0.0,66.0
在來芒果,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
新世紀梨,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
棗子,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
紅肉李,83.0,0.0,0.0,0.0,0.0,,100.0,,100.0,83.0,0.0,0.0,65.0,0.0,83.0
玉李,100.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
荔枝玉荷,0.0,0.0,0.0,116.0,0.0,,0.0,,110.0,0.0,0.0,0.0,0.0,0.0,100.0
鳳梨開英,33.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
桶柑,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
檸檬,75.0,83.0,58.0,75.0,50.0,,75.0,,83.0,66.0,67.0,0.0,65.0,0.0,66.0
茂谷柑,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,65.0,0.0,0.0
白柚,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
甜桃,0.0,0.0,0.0,0.0,0.0,,83.0,,0.0,0.0,0.0,0.0,150.0,0.0,0.0
水蜜桃,0.0,0.0,0.0,0.0,0.0,,217.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
牛心柿,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
甜柿,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
橫山梨,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
新興梨,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
大西瓜,46.0,46.0,41.0,33.0,41.0,,42.0,,33.0,41.0,37.0,0.0,42.0,38.0,33.0
無子西瓜,46.0,0.0,0.0,0.0,0.0,,0.0,,0.0,41.0,0.0,0.0,0.0,0.0,33.0
枇杷,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
番石榴珍珠,50.0,46.0,41.0,58.0,41.0,,0.0,,58.0,50.0,42.0,0.0,42.0,38.0,50.0
