食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,66.0,33.0,33.0,33.0,33.0,41.0,33.0,42.0,41.0,33.0,36.0,25.0,42.0,38.0,41.0
胡蘿蔔,66.0,41.0,41.0,41.0,35.0,50.0,33.0,42.0,41.0,50.0,33.0,20.0,25.0,30.0,41.0
麻竹筍,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
馬鈴薯,83.0,58.0,50.0,58.0,41.0,58.0,42.0,58.0,50.0,58.0,48.0,33.0,42.0,40.0,50.0
甘藍,41.0,35.0,33.0,33.0,25.0,41.0,25.0,33.0,41.0,33.0,36.0,25.0,25.0,30.0,33.0
小白菜,83.0,52.0,67.0,66.0,50.0,75.0,42.0,67.0,66.0,66.0,45.0,33.0,42.0,44.0,58.0
包心白菜,66.0,41.0,58.0,41.0,41.0,41.0,25.0,50.0,50.0,41.0,40.0,33.0,33.0,40.0,41.0
菠菜,83.0,58.0,67.0,66.0,50.0,66.0,50.0,75.0,83.0,58.0,50.0,50.0,33.0,50.0,58.0
青江白菜,83.0,66.0,67.0,66.0,50.0,66.0,33.0,58.0,66.0,66.0,50.0,33.0,42.0,42.0,58.0
空心菜,66.0,58.0,50.0,58.0,41.0,50.0,50.0,33.0,58.0,58.0,42.0,33.0,33.0,40.0,50.0
青蔥,100.0,78.0,67.0,83.0,66.0,66.0,58.0,83.0,66.0,66.0,60.0,50.0,42.0,52.0,66.0
韭菜,83.0,58.0,50.0,58.0,50.0,58.0,50.0,67.0,83.0,58.0,55.0,42.0,58.0,52.0,58.0
茄子,100.0,66.0,67.0,66.0,66.0,83.0,67.0,75.0,83.0,50.0,48.0,42.0,50.0,52.0,50.0
蕃茄,83.0,67.0,50.0,58.0,50.0,66.0,50.0,67.0,83.0,50.0,33.0,42.0,33.0,42.0,50.0
菜豆,116.0,83.0,0.0,0.0,0.0,83.0,117.0,83.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0
大黃瓜,66.0,42.0,58.0,50.0,45.0,50.0,50.0,58.0,50.0,41.0,46.0,33.0,50.0,52.0,41.0
花椰菜,100.0,66.0,58.0,50.0,50.0,66.0,50.0,83.0,83.0,50.0,55.0,50.0,58.0,52.0,50.0
絲瓜,83.0,41.0,50.0,50.0,45.0,41.0,42.0,58.0,50.0,41.0,48.0,42.0,58.0,50.0,41.0
花胡瓜,100.0,58.0,83.0,75.0,67.0,50.0,67.0,50.0,83.0,66.0,58.0,38.0,50.0,56.0,66.0
苦瓜,133.0,76.0,133.0,75.0,100.0,83.0,100.0,133.0,116.0,83.0,80.0,50.0,75.0,88.0,83.0
青椒,116.0,68.0,67.0,83.0,58.0,83.0,58.0,75.0,100.0,83.0,60.0,42.0,67.0,62.0,83.0
芹菜,116.0,83.0,75.0,75.0,83.0,100.0,83.0,83.0,83.0,83.0,80.0,58.0,83.0,80.0,83.0
四季豆,150.0,117.0,167.0,133.0,108.0,133.0,100.0,133.0,166.0,100.0,60.0,83.0,133.0,0.0,116.0
牛蒡,100.0,83.0,58.0,83.0,83.0,83.0,75.0,75.0,66.0,83.0,75.0,42.0,83.0,78.0,66.0
生薑,166.0,100.0,133.0,116.0,116.0,100.0,117.0,117.0,166.0,116.0,100.0,92.0,100.0,100.0,100.0
芋頭,100.0,83.0,75.0,91.0,83.0,100.0,83.0,92.0,83.0,83.0,83.0,58.0,83.0,0.0,83.0
綠竹筍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
洋蔥,66.0,50.0,41.0,50.0,50.0,41.0,33.0,50.0,50.0,50.0,38.0,25.0,33.0,36.0,50.0
綠蘆筍,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.0,0.0,0.0,0.0,0.0
筊白筍,233.0,233.0,200.0,200.0,216.0,0.0,250.0,200.0,233.0,216.0,250.0,0.0,0.0,0.0,0.0
大芥菜,83.0,56.0,67.0,66.0,50.0,83.0,58.0,50.0,58.0,50.0,0.0,0.0,33.0,42.0,50.0
青蒜,150.0,100.0,100.0,100.0,92.0,116.0,83.0,133.0,100.0,100.0,90.0,67.0,83.0,88.0,100.0
蒜頭,200.0,133.0,150.0,166.0,166.0,166.0,167.0,150.0,200.0,166.0,130.0,100.0,167.0,160.0,166.0
甘藍芽,133.0,117.0,150.0,133.0,133.0,133.0,133.0,133.0,0.0,133.0,0.0,0.0,0.0,0.0,133.0
芥藍,116.0,75.0,67.0,66.0,50.0,83.0,0.0,67.0,66.0,66.0,54.0,42.0,42.0,46.0,58.0
莧菜,100.0,66.0,67.0,58.0,58.0,66.0,50.0,50.0,58.0,66.0,50.0,33.0,50.0,0.0,50.0
本島萵苣,83.0,63.0,67.0,66.0,58.0,83.0,67.0,83.0,83.0,66.0,0.0,42.0,42.0,0.0,58.0
萵苣,83.0,58.0,58.0,66.0,50.0,66.0,42.0,58.0,66.0,66.0,0.0,0.0,58.0,0.0,58.0
茼蒿,83.0,58.0,67.0,66.0,67.0,66.0,50.0,67.0,83.0,66.0,0.0,42.0,50.0,60.0,50.0
青花苔,100.0,63.0,67.0,50.0,50.0,58.0,50.0,58.0,83.0,41.0,0.0,50.0,42.0,0.0,41.0
金針菜乾,1,000.0,533.0,533.0,533.0,800.0,533.0,583.0,533.0,533.0,800.0,0.0,750.0,750.0,0.0,750.0
冬瓜,50.0,33.0,33.0,33.0,33.0,41.0,33.0,42.0,41.0,41.0,33.0,20.0,42.0,32.0,33.0
扁蒲,66.0,50.0,0.0,41.0,50.0,50.0,0.0,58.0,0.0,41.0,25.0,42.0,0.0,0.0,41.0
甜碗豆,166.0,117.0,150.0,116.0,100.0,133.0,117.0,133.0,166.0,100.0,133.0,0.0,133.0,0.0,100.0
碗豆,166.0,117.0,167.0,133.0,116.0,133.0,117.0,167.0,200.0,133.0,133.0,0.0,133.0,0.0,133.0
甜玉米,100.0,55.0,58.0,58.0,66.0,58.0,67.0,75.0,83.0,66.0,48.0,42.0,55.0,52.0,66.0
香菇乾,1,800.0,1,667.0,1,670.0,1,666.0,1,667.0,1,660.0,1,333.0,1,666.0,1,667.0,1,667.0,1,700.0,1,250.0,1,333.0,0.0,1,166.0
香菇溼,216.0,200.0,167.0,200.0,200.0,166.0,200.0,167.0,200.0,200.0,150.0,108.0,167.0,147.0,200.0
黑色木耳,166.0,116.0,117.0,116.0,116.0,116.0,117.0,133.0,133.0,116.0,104.0,92.0,117.0,108.0,133.0
香蕉,58.0,50.0,58.0,50.0,50.0,50.0,50.0,67.0,50.0,50.0,50.0,0.0,65.0,0.0,50.0
鳳梨17號,41.0,41.0,41.0,41.0,33.0,41.0,47.0,41.0,41.0,41.0,42.0,0.0,42.0,38.0,41.0
番石榴世紀,66.0,0.0,0.0,66.0,0.0,0.0,42.0,0.0,0.0,0.0,42.0,0.0,32.0,0.0,0.0
