食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,50.0,35.0,33.0,33.0,25.0,41.0,33.0,41.0,42.0,33.0,25.0,33.0,42.0,35.0,42.0
胡蘿蔔,66.0,58.0,41.0,58.0,41.0,50.0,42.0,50.0,58.0,58.0,50.0,46.0,42.0,45.0,42.0
麻竹筍,0.0,92.0,0.0,0.0,66.0,133.0,67.0,83.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0
馬鈴薯,66.0,66.0,41.0,58.0,41.0,58.0,58.0,50.0,66.0,58.0,53.0,50.0,58.0,56.0,58.0
甘藍,41.0,33.0,33.0,33.0,25.0,50.0,33.0,41.0,33.0,33.0,42.0,33.0,27.0,33.0,27.0
小白菜,83.0,56.0,58.0,50.0,41.0,50.0,42.0,67.0,50.1,83.0,55.0,50.0,50.0,48.0,50.0
包心白菜,66.0,47.0,41.0,33.0,33.0,41.0,42.0,50.0,50.0,50.0,38.0,38.0,58.0,46.0,58.0
菠菜,83.0,58.0,67.0,58.0,58.0,83.0,58.0,75.0,66.0,66.0,63.0,58.0,58.0,60.0,58.0
青江白菜,83.0,56.0,58.0,58.0,50.0,50.0,50.0,67.0,66.0,66.0,53.0,50.0,58.0,54.0,58.0
空心菜,83.0,58.0,58.0,58.0,33.0,41.0,67.0,67.0,66.0,75.0,33.0,41.0,67.0,58.0,67.0
青蔥,83.0,83.0,67.0,83.0,58.0,83.0,58.0,83.0,83.0,66.0,70.0,75.0,50.0,72.0,50.0
韭菜,83.0,58.0,50.0,50.0,41.0,66.0,50.0,58.0,66.0,58.0,60.0,50.0,58.0,55.0,58.0
茄子,100.0,83.0,75.0,66.0,50.0,66.0,75.0,83.0,83.0,66.0,60.0,50.0,42.0,56.0,42.0
蕃茄,100.0,100.0,75.0,83.0,58.0,83.0,75.0,83.0,100.0,83.0,75.0,75.0,67.0,76.0,67.0
菜豆,100.0,96.0,83.0,83.0,58.0,83.0,75.0,91.0,133.0,75.0,70.0,66.0,67.0,78.0,67.0
大黃瓜,50.0,41.0,33.0,41.0,33.0,41.0,42.0,41.0,50.0,41.0,38.0,36.0,42.0,37.0,42.0
花椰菜,83.0,83.0,58.0,58.0,33.0,58.0,58.0,67.0,66.0,41.0,58.0,58.0,50.0,54.0,50.0
絲瓜,66.0,58.0,50.0,50.0,41.0,41.0,50.0,53.0,58.0,58.0,50.0,50.0,67.0,53.0,67.0
花胡瓜,100.0,83.0,75.0,83.0,50.0,58.0,67.0,75.0,83.0,83.0,45.0,58.0,67.0,62.0,67.0
苦瓜,100.0,83.0,67.0,75.0,50.0,83.0,67.0,67.0,83.0,75.0,67.0,66.0,83.0,72.0,83.0
青椒,83.0,71.0,75.0,66.0,50.0,83.0,58.0,75.0,83.0,83.0,65.0,66.0,83.0,70.0,83.0
芹菜,133.0,95.0,100.0,100.0,75.0,116.0,100.0,108.0,100.0,100.0,83.0,91.0,100.0,110.0,100.0
四季豆,133.0,133.0,92.0,100.0,75.0,116.0,83.0,100.0,133.0,116.0,100.0,116.0,100.0,100.0,100.0
牛蒡,100.0,83.0,100.0,83.0,66.0,83.0,67.0,75.0,83.0,83.0,80.0,66.0,83.0,76.0,83.0
生薑,133.0,100.0,100.0,100.0,83.0,100.0,83.0,83.0,133.0,133.0,83.0,108.0,83.0,96.0,83.0
芋頭,83.0,91.0,83.0,91.0,70.0,83.0,75.0,83.0,83.0,83.0,83.0,75.0,75.0,80.0,75.0
綠竹筍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
洋蔥,66.0,33.0,41.0,58.0,33.0,41.0,50.0,33.0,58.0,58.0,66.0,38.0,50.0,42.0,50.0
綠蘆筍,0.0,300.0,0.0,0.0,250.0,0.0,300.0,0.0,0.0,300.0,0.0,300.0,0.0,0.0,0.0
筊白筍,217.0,200.0,200.0,200.0,150.0,200.0,200.0,217.0,200.0,200.0,200.0,200.0,0.0,0.0,0.0
大芥菜,83.0,66.0,58.0,58.0,50.0,66.0,58.0,67.0,65.0,66.0,70.0,50.0,50.0,59.0,50.0
青蒜,166.0,133.0,133.0,133.0,100.0,200.0,133.0,133.0,166.0,150.0,125.0,150.0,133.0,146.0,133.0
蒜頭,200.0,200.0,150.0,200.0,150.0,200.0,167.0,167.0,200.0,200.0,200.0,150.0,167.0,168.0,167.0
甘藍芽,100.0,83.0,92.0,133.0,100.0,150.0,133.0,100.0,100.0,116.0,0.0,0.0,150.0,0.0,150.0
芥藍,100.0,50.0,67.0,66.0,50.0,66.0,67.0,67.0,67.0,66.0,55.0,50.0,58.0,61.0,58.0
莧菜,100.0,56.0,67.0,66.0,41.0,66.0,67.0,67.0,58.0,58.0,57.0,50.0,58.0,53.0,58.0
本島萵苣,83.0,72.0,75.0,66.0,50.0,66.0,58.0,83.0,83.0,83.0,0.0,58.0,50.0,0.0,50.0
萵苣,83.0,75.0,58.0,66.0,50.0,83.0,50.0,58.0,58.0,66.0,83.0,58.0,50.0,0.0,50.0
茼蒿,117.0,110.0,100.0,100.0,83.0,0.0,83.0,108.0,100.0,100.0,100.0,83.0,83.0,88.0,83.0
青花苔,100.0,83.0,83.0,58.0,58.0,0.0,83.0,92.0,100.0,58.0,72.0,91.0,83.0,76.0,83.0
金針菜乾,533.0,533.0,533.0,533.0,533.0,533.0,580.0,580.0,533.0,533.0,533.0,583.0,750.0,0.0,750.0
冬瓜,41.0,33.0,33.0,33.0,25.0,33.0,33.0,33.0,41.0,41.0,25.0,33.0,25.0,31.0,25.0
扁蒲,66.0,50.0,50.0,41.0,33.0,50.0,33.0,42.0,50.0,50.0,33.0,38.0,42.0,0.0,42.0
甜碗豆,166.0,150.0,117.0,116.0,116.0,0.0,117.0,150.0,133.0,133.0,117.0,133.0,100.0,0.0,100.0
碗豆,166.0,150.0,133.0,133.0,116.0,0.0,117.0,150.0,166.0,150.0,150.0,150.0,67.0,0.0,67.0
甜玉米,66.0,58.0,58.0,50.0,41.0,66.0,50.0,83.0,66.0,50.0,58.0,50.0,50.0,56.0,50.0
香菇乾,1000.0,833.0,1170.0,1000.0,1000.0,1000.0,833.0,833.0,1000.0,1000.0,1000.0,1066.0,1300.0,0.0,1166.0
香菇溼,183.0,200.0,150.0,166.0,125.0,166.0,167.0,167.0,200.0,166.0,150.0,150.0,150.0,160.0,150.0
黑色木耳,100.0,133.0,117.0,116.0,91.0,100.0,117.0,133.0,133.0,116.0,116.0,116.0,100.0,110.0,100.0
香蕉,66.0,58.0,55.0,58.0,58.0,58.0,58.0,58.0,66.0,58.0,50.0,0.0,58.0,56.0,58.0
鳳梨17號,33.0,41.0,35.0,41.0,33.0,50.0,33.0,41.0,41.0,41.0,42.0,0.0,32.0,35.0,41.0
番石榴世紀,75.0,58.0,0.0,58.0,50.0,50.0,75.0,0.0,66.0,75.0,48.0,0.0,58.0,0.0,0.0
木瓜,92.0,91.0,83.0,83.0,66.0,83.0,83.0,91.0,83.0,100.0,67.0,0.0,82.0,0.0,83.0
小西瓜,38.0,33.0,30.0,33.0,25.0,33.0,30.0,37.0,30.0,33.0,25.0,0.0,25.0,32.0,33.0
甜瓜,75.0,75.0,0.0,75.0,66.0,75.0,67.0,75.0,75.0,0.0,75.0,0.0,65.0,63.0,75.0
洋香瓜,75.0,75.0,75.0,75.0,66.0,75.0,83.0,83.0,75.0,83.0,70.0,0.0,82.0,78.0,75.0
海梨柑,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
文旦,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
柳橙,41.0,41.0,41.0,33.0,25.0,41.0,40.0,41.0,50.0,50.0,33.0,0.0,42.0,30.0,50.0
椪柑,66.0,63.0,58.0,58.0,58.0,65.0,67.0,67.0,58.0,66.0,50.0,0.0,65.0,58.0,66.0
楊桃,0.0,58.0,0.0,0.0,41.0,0.0,58.0,0.0,58.0,0.0,70.0,0.0,42.0,0.0,0.0
蓮霧,166.0,133.0,133.0,116.0,116.0,116.0,100.0,167.0,166.0,116.0,100.0,0.0,158.0,136.0,116.0
鶯歌桃,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
紅柿子,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0
巨峰葡萄,150.0,150.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,133.0,115.0,0.0,158.0,130.0,133.0
黑葉荔枝,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
在來芒果,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
