食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,83.0,56.0,50.0,66.0,,41.0,58.0,41.0,58.0,58.0,50.0,42.0,58.0,50.0,50.0
胡蘿蔔,66.0,47.0,41.0,50.0,,50.0,42.0,42.0,50.0,50.0,38.0,33.0,33.0,38.0,41.0
麻竹筍,116.0,100.0,117.0,100.0,,0.0,75.0,118.0,100.0,100.0,0.0,67.0,0.0,0.0,83.0
馬鈴薯,83.0,50.0,50.0,58.0,,58.0,50.0,50.0,58.0,58.0,48.0,33.0,42.0,48.0,50.0
甘藍,58.0,67.0,67.0,83.0,,41.0,75.0,68.0,83.0,66.0,58.0,58.0,58.0,54.0,58.0
小白菜,100.0,83.0,67.0,83.0,,50.0,67.0,70.0,66.0,83.0,52.0,50.0,50.0,50.0,66.0
包心白菜,83.0,76.0,75.0,75.0,,75.0,83.0,83.0,100.0,83.0,68.0,0.0,50.0,66.0,100.0
菠菜,200.0,133.0,150.0,167.0,,50.0,150.0,0.0,133.0,133.0,118.0,108.0,133.0,118.0,133.0
青江白菜,100.0,83.0,67.0,83.0,,66.0,67.0,63.0,83.0,83.0,52.0,42.0,50.0,52.0,83.0
空心菜,83.0,52.0,50.0,58.0,,50.0,33.0,55.0,75.0,50.0,42.0,42.0,33.0,42.0,50.0
青蔥,150.0,100.0,100.0,116.0,,66.0,92.0,110.0,100.0,100.0,85.0,83.0,100.0,85.0,83.0
韭菜,100.0,58.0,58.0,83.0,,58.0,67.0,58.0,66.0,58.0,56.0,42.0,67.0,56.0,66.0
茄子,133.0,85.0,83.0,83.0,,63.0,67.0,83.0,116.0,66.0,50.0,42.0,83.0,50.0,86.0
蕃茄,183.0,100.0,100.0,100.0,,66.0,100.0,100.0,100.0,133.0,78.0,58.0,92.0,78.0,83.0
菜豆,150.0,116.0,83.0,116.0,,83.0,67.0,100.0,116.0,100.0,78.0,67.0,83.0,78.0,100.0
大黃瓜,66.0,50.0,47.0,66.0,,50.0,58.0,50.0,58.0,58.0,48.0,42.0,50.0,48.0,50.0
花椰菜,166.0,108.0,150.0,133.0,,66.0,100.0,118.0,150.0,0.0,86.0,75.0,117.0,86.0,100.0
絲瓜,83.0,42.0,41.0,41.0,,41.0,50.0,45.0,58.0,41.0,44.0,58.0,42.0,44.0,50.0
花胡瓜,116.0,67.0,67.0,100.0,,50.0,83.0,75.0,100.0,83.0,56.0,50.0,75.0,56.0,83.0
苦瓜,100.0,75.0,83.0,91.0,,83.0,75.0,83.0,100.0,83.0,60.0,58.0,75.0,60.0,83.0
青椒,133.0,80.0,117.0,116.0,,83.0,67.0,118.0,133.0,116.0,72.0,58.0,67.0,70.0,100.0
芹菜,166.0,116.0,133.0,133.0,,100.0,150.0,133.0,166.0,116.0,100.0,100.0,117.0,100.0,116.0
四季豆,213.0,133.0,167.0,183.0,,133.0,183.0,188.0,200.0,166.0,0.0,100.0,133.0,0.0,166.0
牛蒡,100.0,76.0,67.0,83.0,,83.0,67.0,67.0,75.0,83.0,80.0,50.0,83.0,80.0,83.0
生薑,166.0,117.0,133.0,116.0,,100.0,100.0,133.0,133.0,133.0,100.0,83.0,92.0,100.0,116.0
芋頭,100.0,83.0,83.0,91.0,,83.0,100.0,83.0,100.0,83.0,80.0,75.0,50.0,80.0,83.0
綠竹筍,200.0,0.0,0.0,0.0,,0.0,167.0,0.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0
洋蔥,66.0,50.0,41.0,50.0,,41.0,50.0,42.0,50.0,50.0,42.0,33.0,42.0,42.0,50.0
綠蘆筍,267.0,0.0,0.0,0.0,,0.0,217.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,300.0
