食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,58.0,30.0,33.0,33.0,33.0,33.0,33.0,33.0,40.0,25.0,32.0,30.0,42.0,37.0,42.0
胡蘿蔔,58.0,35.0,41.0,41.0,41.0,50.0,50.0,41.0,41.0,50.0,32.0,30.0,33.0,35.0,33.0
麻竹筍,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
馬鈴薯,66.0,58.0,50.0,50.0,50.0,58.0,58.0,50.0,58.0,58.0,50.0,46.0,58.0,53.0,58.0
甘藍,33.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,17.0,21.0,17.0
小白菜,100.0,58.0,67.0,58.0,58.0,50.0,50.0,75.0,66.0,66.0,38.0,53.0,67.0,47.0,67.0
包心白菜,66.0,38.0,41.0,33.0,33.0,41.0,42.0,41.0,50.0,41.0,35.0,30.0,25.0,35.0,25.0
菠菜,100.0,58.0,67.0,58.0,58.0,66.0,67.0,75.0,66.0,58.0,53.0,55.0,50.0,53.0,50.0
青江白菜,100.0,50.0,67.0,50.0,58.0,50.0,50.0,75.0,66.0,58.0,45.0,50.0,50.0,52.0,50.0
空心菜,83.0,58.0,58.0,58.0,50.0,58.0,58.0,50.0,66.0,50.0,48.0,53.0,50.0,51.0,50.0
青蔥,83.0,66.0,67.0,66.0,58.0,83.0,67.0,75.0,58.0,66.0,55.0,58.0,42.0,53.0,42.0
韭菜,100.0,58.0,50.0,58.0,41.0,58.0,50.0,50.0,66.0,58.0,55.0,50.0,58.0,52.0,58.0
茄子,100.0,63.0,58.0,66.0,41.0,66.0,67.0,58.0,66.0,58.0,53.0,50.0,42.0,49.0,42.0
蕃茄,100.0,72.0,58.0,58.0,41.0,75.0,75.0,58.0,66.0,50.0,33.0,50.0,42.0,45.0,42.0
菜豆,133.0,83.0,0.0,0.0,0.0,0.0,83.0,0.0,133.0,0.0,0.0,0.0,67.0,0.0,67.0
大黃瓜,66.0,41.0,50.0,41.0,41.0,41.0,42.0,50.0,83.0,50.0,40.0,41.0,42.0,43.0,42.0
花椰菜,83.0,67.0,50.0,41.0,50.0,58.0,58.0,50.0,83.0,50.0,50.0,61.0,67.0,55.0,67.0
絲瓜,83.0,40.0,50.0,41.0,50.0,50.0,42.0,50.0,58.0,41.0,46.0,41.0,58.0,52.0,58.0
花胡瓜,133.0,58.0,83.0,66.0,83.0,58.0,58.0,83.0,116.0,100.0,40.0,66.0,58.0,58.0,58.0
苦瓜,133.0,80.0,75.0,75.0,67.0,83.0,67.0,75.0,133.0,83.0,85.0,83.0,83.0,76.0,83.0
青椒,117.0,67.0,58.0,66.0,58.0,83.0,67.0,67.0,83.0,66.0,56.0,50.0,50.0,57.0,50.0
芹菜,133.0,83.0,83.0,83.0,66.0,83.0,100.0,100.0,100.0,83.0,75.0,75.0,83.0,78.0,83.0
四季豆,233.0,100.0,167.0,91.0,150.0,116.0,100.0,167.0,250.0,150.0,100.0,166.0,167.0,122.0,167.0
牛蒡,0.0,83.0,83.0,83.0,66.0,83.0,75.0,100.0,83.0,83.0,75.0,58.0,83.0,80.0,83.0
生薑,150.0,108.0,100.0,116.0,83.0,100.0,100.0,100.0,133.0,100.0,90.0,116.0,100.0,98.0,100.0
芋頭,100.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,75.0,75.0,75.0,83.0,83.0,83.0
綠竹筍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
洋蔥,66.0,50.0,41.0,50.0,33.0,41.0,50.0,41.0,41.0,50.0,45.0,30.0,42.0,43.0,42.0
綠蘆筍,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0
筊白筍,266.0,200.0,200.0,200.0,166.0,200.0,200.0,217.0,250.0,216.0,0.0,266.0,0.0,0.0,0.0
大芥菜,83.0,58.0,58.0,58.0,58.0,66.0,58.0,67.0,58.0,50.0,55.0,41.0,50.0,52.0,50.0
青蒜,133.0,116.0,100.0,116.0,100.0,166.0,117.0,117.0,116.0,100.0,100.0,100.0,100.0,110.0,100.0
蒜頭,200.0,200.0,183.0,200.0,150.0,200.0,183.0,183.0,233.0,233.0,170.0,166.0,167.0,176.0,167.0
甘藍芽,166.0,100.0,117.0,100.0,100.0,133.0,133.0,133.0,100.0,100.0,0.0,0.0,117.0,0.0,117.0
芥藍,117.0,66.0,67.0,66.0,58.0,66.0,67.0,75.0,75.0,66.0,55.0,58.0,58.0,53.0,58.0
莧菜,100.0,58.0,67.0,58.0,58.0,66.0,58.0,67.0,66.0,58.0,55.0,58.0,67.0,56.0,67.0
本島萵苣,100.0,66.0,75.0,66.0,67.0,66.0,67.0,83.0,83.0,66.0,0.0,66.0,33.0,0.0,33.0
萵苣,83.0,66.0,67.0,75.0,58.0,83.0,67.0,75.0,58.0,66.0,0.0,50.0,50.0,0.0,50.0
茼蒿,133.0,63.0,100.0,66.0,83.0,83.0,67.0,100.0,83.0,83.0,60.0,75.0,67.0,61.0,67.0
