2013-01-01, 25.0
2013-02-01, 0
2013-03-01, 3.0
2013-04-01, 20.0
2013-05-01, 52.5
2013-06-01, 0
2013-07-01, 0
2013-08-01, 0.5
2013-09-01, 178.0
2013-10-01, 3.0
2013-11-01, 101.5
2013-12-01, 0
2013-01-02, 8.5
2013-02-02, 7.5
2013-03-02, 21.5
2013-04-02, 0
2013-05-02, 0
2013-06-02, 0
2013-07-02, 0
2013-08-02, 0
2013-09-02, 0
2013-10-02, 0.5
2013-11-02, 1.0
2013-12-02, 0
2013-01-03, 53.5
2013-02-03, 0
2013-03-03, 1.5
2013-04-03, 10.5
2013-05-03, 0
2013-06-03, 0
2013-07-03, 0
2013-08-03, 0
2013-09-03, 0
2013-10-03, 17.5
2013-11-03, 26.0
2013-12-03, 0
2013-01-04, 37.0
2013-02-04, 0
2013-03-04, 0
2013-04-04, 21.0
2013-05-04, 0.5
2013-06-04, 14.5
2013-07-04, 0
2013-08-04, 0
2013-09-04, 0
2013-10-04, 18.0
2013-11-04, 60.5
2013-12-04, 0.5
2013-01-05, 22.5
2013-02-05, 2.0
2013-03-05, 0
2013-04-05, 64.0
2013-05-05, 0
2013-06-05, 4.0
2013-07-05, 0
2013-08-05, 0
2013-09-05, 0
2013-10-05, 129.0
2013-11-05, 23.0
2013-12-05, 2.0
2013-01-06, 19.0
2013-02-06, 0
2013-03-06, 0
2013-04-06, 17.5
2013-05-06, 0
2013-06-06, 0
2013-07-06, 135.0
2013-08-06, 0
2013-09-06, 0
2013-10-06, 99.0
2013-11-06, 6.0
2013-12-06, 6.0
2013-01-07, 8.0
2013-02-07, 4.5
2013-03-07, 0
2013-04-07, 0
2013-05-07, 1.0
2013-06-07, 0
2013-07-07, 3.0
2013-08-07, 0
2013-09-07, 0
2013-10-07, 0.5
2013-11-07, 6.0
2013-12-07, 0.5
2013-01-08, 26.5
2013-02-08, 34.0
2013-03-08, 0
2013-04-08, 0
2013-05-08, 0
2013-06-08, 0
2013-07-08, 0
2013-08-08, 0
2013-09-08, 0
2013-10-08, 0
2013-11-08, 0
2013-12-08, 0
2013-01-09, 26.0
2013-02-09, 9.5
2013-03-09, 0
2013-04-09, 19.5
2013-05-09, 0.5
2013-06-09, 0
2013-07-09, 0
2013-08-09, 0
2013-09-09, 0
2013-10-09, 8.0
2013-11-09, 0
2013-12-09, 2.0
2013-01-10, 30.5
2013-02-10, 3.0
2013-03-10, 0
2013-04-10, 1.5
2013-05-10, 0.5
2013-06-10, 7.5
2013-07-10, 0
2013-08-10, 0
2013-09-10, 0
2013-10-10, 0.5
2013-11-10, 8.5
2013-12-10, 0.5
2013-01-11, 4.0
2013-02-11, 7.0
2013-03-11, 0.5
2013-04-11, 44.5
2013-05-11, 290.5
2013-06-11, 15.0
2013-07-11, 0
2013-08-11, 0
2013-09-11, 0
2013-10-11, 4.5
2013-11-11, 49.0
2013-12-11, 0
2013-01-12, 38.5
2013-02-12, 3.0
2013-03-12, 0
2013-04-12, 45.5
2013-05-12, 47.5
2013-06-12, 10.5
2013-07-12, 50.5
2013-08-12, 0
2013-09-12, 0
2013-10-12, 22.0
2013-11-12, 17.5
