食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,,,,,,,,,,,60.0,,83.0,,66.0
胡蘿蔔,,,,,,,,,,,48.0,,50.0,,50.0
麻竹筍,,,,,,,,,,,33.0,,0.0,,83.0
馬鈴薯,,,,,,,,,,,50.0,,50.0,,50.0
甘藍,,,,,,,,,,,87.0,,67.0,,100.0
小白菜,,,,,,,,,,,58.0,,50.0,,83.0
包心白菜,,,,,,,,,,,83.0,,50.0,,83.0
菠菜,,,,,,,,,,,150.0,,133.0,,166.0
青江白菜,,,,,,,,,,,57.0,,50.0,,83.0
空心菜,,,,,,,,,,,54.0,,42.0,,66.0
青蔥,,,,,,,,,,,130.0,,117.0,,166.0
韭菜,,,,,,,,,,,68.0,,67.0,,83.0
茄子,,,,,,,,,,,88.0,,75.0,,100.0
蕃茄,,,,,,,,,,,116.0,,117.0,,100.0
菜豆,,,,,,,,,,,93.0,,92.0,,133.0
大黃瓜,,,,,,,,,,,58.0,,58.0,,66.0
花椰菜,,,,,,,,,,,117.0,,108.0,,200.0
絲瓜,,,,,,,,,,,50.0,,50.0,,83.0
花胡瓜,,,,,,,,,,,75.0,,83.0,,83.0
苦瓜,,,,,,,,,,,92.0,,117.0,,133.0
青椒,,,,,,,,,,,126.0,,167.0,,133.0
芹菜,,,,,,,,,,,133.0,,200.0,,200.0
四季豆,,,,,,,,,,,180.0,,100.0,,283.0
牛蒡,,,,,,,,,,,80.0,,83.0,,83.0
生薑,,,,,,,,,,,100.0,,133.0,,116.0
芋頭,,,,,,,,,,,82.0,,83.0,,83.0
綠竹筍,,,,,,,,,,,75.0,,0.0,,0.0
洋蔥,,,,,,,,,,,48.0,,50.0,,58.0
綠蘆筍,,,,,,,,,,,0.0,,0.0,,0.0
筊白筍,,,,,,,,,,,0.0,,250.0,,233.0
大芥菜,,,,,,,,,,,0.0,,58.0,,0.0
青蒜,,,,,,,,,,,224.0,,250.0,,300.0
蒜頭,,,,,,,,,,,168.0,,100.0,,200.0
甘藍芽,,,,,,,,,,,0.0,,0.0,,0.0
芥藍,,,,,,,,,,,64.0,,67.0,,100.0
莧菜,,,,,,,,,,,65.0,,67.0,,83.0
本島萵苣,,,,,,,,,,,0.0,,67.0,,116.0
萵苣,,,,,,,,,,,0.0,,0.0,,0.0
茼蒿,,,,,,,,,,,0.0,,83.0,,0.0
青花苔,,,,,,,,,,,0.0,,0.0,,0.0
金針菜乾,,,,,,,,,,,0.0,,750.0,,800.0
冬瓜,,,,,,,,,,,46.0,,42.0,,50.0
扁蒲,,,,,,,,,,,0.0,,58.0,,50.0
甜碗豆,,,,,,,,,,,183.0,,0.0,,0.0
碗豆,,,,,,,,,,,183.0,,0.0,,0.0
甜玉米,,,,,,,,,,,80.0,,83.0,,83.0
香菇乾,,,,,,,,,,,0.0,,1250.0,,1667.0
香菇溼,,,,,,,,,,,162.0,,183.0,,183.0
黑色木耳,,,,,,,,,,,110.0,,117.0,,116.0
香蕉,,,,,,,,,,,75.0,,98.0,,83.0
鳳梨17號,,,,,,,,,,,50.0,,58.0,,50.0
番石榴世紀,,,,,,,,,,,67.0,,82.0,,0.0
木瓜,,,,,,,,,,,58.0,,98.0,,83.0
小西瓜,,,,,,,,,,,30.0,,32.0,,41.0
甜瓜,,,,,,,,,,,76.0,,98.0,,100.0
洋香瓜,,,,,,,,,,,85.0,,98.0,,83.0
海梨柑,,,,,,,,,,,0.0,,0.0,,0.0
文旦,,,,,,,,,,,0.0,,0.0,,0.0
柳橙,,,,,,,,,,,42.0,,42.0,,50.0
椪柑,,,,,,,,,,,0.0,,82.0,,83.0
楊桃,,,,,,,,,,,48.0,,82.0,,0.0
蓮霧,,,,,,,,,,,0.0,,217.0,,0.0
鶯歌桃,,,,,,,,,,,0.0,,0.0,,0.0
紅柿子,,,,,,,,,,,0.0,,58.0,,83.0
巨峰葡萄,,,,,,,,,,,133.0,,200.0,,150.0
黑葉荔枝,,,,,,,,,,,0.0,,0.0,,0.0
在來芒果,,,,,,,,,,,0.0,,0.0,,0.0
新世紀梨,,,,,,,,,,,130.0,,148.0,,116.0
棗子,,,,,,,,,,,0.0,,0.0,,0.0
紅肉李,,,,,,,,,,,0.0,,0.0,,0.0
玉李,,,,,,,,,,,0.0,,0.0,,0.0
荔枝玉荷,,,,,,,,,,,0.0,,0.0,,0.0
鳳梨開英,,,,,,,,,,,0.0,,0.0,,0.0
桶柑,,,,,,,,,,,0.0,,0.0,,0.0
檸檬,,,,,,,,,,,37.0,,65.0,,41.0
茂谷柑,,,,,,,,,,,0.0,,115.0,,0.0
白柚,,,,,,,,,,,0.0,,98.0,,0.0
甜桃,,,,,,,,,,,160.0,,0.0,,0.0
水蜜桃,,,,,,,,,,,0.0,,0.0,,0.0
牛心柿,,,,,,,,,,,0.0,,58.0,,83.0
甜柿,,,,,,,,,,,0.0,,132.0,,150.0
橫山梨,,,,,,,,,,,0.0,,98.0,,0.0
新興梨,,,,,,,,,,,110.0,,148.0,,0.0
大西瓜,,,,,,,,,,,0.0,,42.0,,0.0
無子西瓜,,,,,,,,,,,0.0,,0.0,,0.0
枇杷,,,,,,,,,,,0.0,,0.0,,0.0
番石榴珍珠,,,,,,,,,,,67.0,,82.0,,0.0
金煌芒果,,,,,,,,,,,0.0,,0.0,,0.0
愛文芒果,,,,,,,,,,,0.0,,0.0,,0.0
釋迦,,,,,,,,,,,0.0,,132.0,,0.0
龍眼,,,,,,,,,,,0.0,,0.0,,0.0
虱目魚,,,,,,,,,,,146.0,,150.0,,133.0
吳郭魚,,,,,,,,,,,133.0,,133.0,,133.0
鰱魚,,,,,,,,,,,0.0,,0.0,,0.0
赤宗,,,,,,,,,,,0.0,,717.0,,500.0
加臘,,,,,,,,,,,0.0,,717.0,,0.0
盤仔魚,,,,,,,,,,,390.0,,500.0,,350.0
白鯧,,,,,,,,,,,0.0,,0.0,,500.0
旗魚,,,,,,,,,,,284.0,,283.0,,0.0
鮪魚,,,,,,,,,,,330.0,,333.0,,0.0
肉魚,,,,,,,,,,,432.0,,633.0,,450.0
紅目鰱,,,,,,,,,,,480.0,,783.0,,460.0
烏賊,,,,,,,,,,,250.0,,283.0,,266.0
白帶魚,,,,,,,,,,,380.0,,450.0,,300.0
鯖魚,,,,,,,,,,,230.0,,300.0,,250.0
白口,,,,,,,,,,,0.0,,500.0,,300.0
海鰻,,,,,,,,,,,0.0,,267.0,,0.0
金線魚,,,,,,,,,,,340.0,,600.0,,400.0
黃花魚,,,,,,,,,,,255.0,,300.0,,0.0
黑鯧,,,,,,,,,,,400.0,,583.0,,333.0
草蝦,,,,,,,,,,,0.0,,0.0,,0.0
厚殼蝦,,,,,,,,,,,0.0,,367.0,,250.0
里肌肉,,,,,,,,,,,167.0,,200.0,,217.0
後腿肉,,,,,,,,,,,150.0,,183.0,,200.0
五花肉,,,,,,,,,,,200.0,,200.0,,217.0
牛腱,,,,,,,,,,,300.0,,300.0,,333.0
腿肉,,,,,,,,,,,300.0,,333.0,,300.0
腩肉,,,,,,,,,,,300.0,,300.0,,300.0
肉雞,,,,,,,,,,,0.0,,0.0,,0.0
土雞,,,,,,,,,,,200.0,,250.0,,0.0
仿雞,,,,,,,,,,,150.0,,200.0,,0.0
鴨子,,,,,,,,,,,183.0,,183.0,,0.0
雞,,,,,,,,,,,57.0,,57.0,,62.0
鴨,,,,,,,,,,,0.0,,83.0,,0.0
