食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,,,33.0,,,,,,,,,,,,
胡蘿蔔,,,33.0,,,,,,,,,,,,
麻竹筍,,,0.0,,,,,,,,,,,,
馬鈴薯,,,50.0,,,,,,,,,,,,
甘藍,,,30.0,,,,,,,,,,,,
小白菜,,,41.0,,,,,,,,,,,,
包心白菜,,,33.0,,,,,,,,,,,,
菠菜,,,50.0,,,,,,,,,,,,
青江白菜,,,41.0,,,,,,,,,,,,
空心菜,,,0.0,,,,,,,,,,,,
青蔥,,,66.0,,,,,,,,,,,,
韭菜,,,41.0,,,,,,,,,,,,
茄子,,,58.0,,,,,,,,,,,,
蕃茄,,,41.0,,,,,,,,,,,,
菜豆,,,0.0,,,,,,,,,,,,
大黃瓜,,,33.0,,,,,,,,,,,,
花椰菜,,,41.0,,,,,,,,,,,,
絲瓜,,,33.0,,,,,,,,,,,,
花胡瓜,,,58.0,,,,,,,,,,,,
苦瓜,,,75.0,,,,,,,,,,,,
青椒,,,58.0,,,,,,,,,,,,
芹菜,,,75.0,,,,,,,,,,,,
四季豆,,,117.0,,,,,,,,,,,,
牛蒡,,,83.0,,,,,,,,,,,,
生薑,,,83.0,,,,,,,,,,,,
芋頭,,,83.0,,,,,,,,,,,,
綠竹筍,,,0.0,,,,,,,,,,,,
洋蔥,,,41.0,,,,,,,,,,,,
綠蘆筍,,,0.0,,,,,,,,,,,,
筊白筍,,,217.0,,,,,,,,,,,,
大芥菜,,,41.0,,,,,,,,,,,,
青蒜,,,83.0,,,,,,,,,,,,
蒜頭,,,183.0,,,,,,,,,,,,
甘藍芽,,,100.0,,,,,,,,,,,,
芥藍,,,50.0,,,,,,,,,,,,
莧菜,,,0.0,,,,,,,,,,,,
本島萵苣,,,50.0,,,,,,,,,,,,
萵苣,,,41.0,,,,,,,,,,,,
茼蒿,,,66.0,,,,,,,,,,,,
青花苔,,,50.0,,,,,,,,,,,,
金針菜乾,,,533.0,,,,,,,,,,,,
冬瓜,,,33.0,,,,,,,,,,,,
扁蒲,,,0.0,,,,,,,,,,,,
甜碗豆,,,183.0,,,,,,,,,,,,
碗豆,,,200.0,,,,,,,,,,,,
甜玉米,,,50.0,,,,,,,,,,,,
香菇乾,,,833.0,,,,,,,,,,,,
香菇溼,,,166.0,,,,,,,,,,,,
黑色木耳,,,100.0,,,,,,,,,,,,
香蕉,,,50.0,,,,,,,,,,,,
鳳梨17號,,,41.0,,,,,,,,,,,,
番石榴世紀,,,0.0,,,,,,,,,,,,
木瓜,,,41.0,,,,,,,,,,,,
小西瓜,,,25.0,,,,,,,,,,,,
甜瓜,,,0.0,,,,,,,,,,,,
洋香瓜,,,75.0,,,,,,,,,,,,
海梨柑,,,58.0,,,,,,,,,,,,
文旦,,,0.0,,,,,,,,,,,,
柳橙,,,33.0,,,,,,,,,,,,
椪柑,,,0.0,,,,,,,,,,,,
楊桃,,,0.0,,,,,,,,,,,,
蓮霧,,,117.0,,,,,,,,,,,,
鶯歌桃,,,0.0,,,,,,,,,,,,
紅柿子,,,0.0,,,,,,,,,,,,
巨峰葡萄,,,133.0,,,,,,,,,,,,
黑葉荔枝,,,0.0,,,,,,,,,,,,
在來芒果,,,0.0,,,,,,,,,,,,
新世紀梨,,,0.0,,,,,,,,,,,,
棗子,,,83.0,,,,,,,,,,,,
紅肉李,,,0.0,,,,,,,,,,,,
玉李,,,0.0,,,,,,,,,,,,
