食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,,,33.0,,,,,33.0,,,,,,,
胡蘿蔔,,,33.0,,,,,33.0,,,,,,,
麻竹筍,,,0.0,,,,,0.0,,,,,,,
馬鈴薯,,,50.0,,,,,50.0,,,,,,,
甘藍,,,33.0,,,,,41.0,,,,,,,
小白菜,,,41.0,,,,,41.0,,,,,,,
包心白菜,,,33.0,,,,,41.0,,,,,,,
菠菜,,,50.0,,,,,50.0,,,,,,,
青江白菜,,,41.0,,,,,50.0,,,,,,,
空心菜,,,0.0,,,,,0.0,,,,,,,
青蔥,,,58.0,,,,,66.0,,,,,,,
韭菜,,,41.0,,,,,41.0,,,,,,,
茄子,,,58.0,,,,,66.0,,,,,,,
蕃茄,,,41.0,,,,,41.0,,,,,,,
菜豆,,,83.0,,,,,83.0,,,,,,,
大黃瓜,,,41.0,,,,,41.0,,,,,,,
花椰菜,,,50.0,,,,,50.0,,,,,,,
絲瓜,,,33.0,,,,,33.0,,,,,,,
花胡瓜,,,58.0,,,,,66.0,,,,,,,
苦瓜,,,66.0,,,,,75.0,,,,,,,
青椒,,,50.0,,,,,58.0,,,,,,,
芹菜,,,66.0,,,,,75.0,,,,,,,
四季豆,,,117.0,,,,,133.0,,,,,,,
牛蒡,,,83.0,,,,,83.0,,,,,,,
生薑,,,83.0,,,,,83.0,,,,,,,
芋頭,,,83.0,,,,,91.0,,,,,,,
綠竹筍,,,0.0,,,,,0.0,,,,,,,
洋蔥,,,41.0,,,,,41.0,,,,,,,
綠蘆筍,,,0.0,,,,,0.0,,,,,,,
筊白筍,,,217.0,,,,,233.0,,,,,,,
大芥菜,,,41.0,,,,,41.0,,,,,,,
青蒜,,,83.0,,,,,83.0,,,,,,,
蒜頭,,,183.0,,,,,183.0,,,,,,,
甘藍芽,,,117.0,,,,,133.0,,,,,,,
芥藍,,,58.0,,,,,58.0,,,,,,,
莧菜,,,41.0,,,,,50.0,,,,,,,
本島萵苣,,,58.0,,,,,58.0,,,,,,,
萵苣,,,50.0,,,,,50.0,,,,,,,
茼蒿,,,66.0,,,,,66.0,,,,,,,
青花苔,,,58.0,,,,,58.0,,,,,,,
金針菜乾,,,833.0,,,,,533.0,,,,,,,
冬瓜,,,33.0,,,,,33.0,,,,,,,
扁蒲,,,0.0,,,,,0.0,,,,,,,
甜碗豆,,,217.0,,,,,217.0,,,,,,,
碗豆,,,217.0,,,,,233.0,,,,,,,
甜玉米,,,50.0,,,,,50.0,,,,,,,
香菇乾,,,833.0,,,,,833.0,,,,,,,
香菇溼,,,166.0,,,,,183.0,,,,,,,
黑色木耳,,,100.0,,,,,117.0,,,,,,,
香蕉,,,58.0,,,,,58.0,,,,,,,
鳳梨17號,,,41.0,,,,,50.0,,,,,,,
番石榴世紀,,,0.0,,,,,0.0,,,,,,,
木瓜,,,41.0,,,,,41.0,,,,,,,
小西瓜,,,33.0,,,,,33.0,,,,,,,
甜瓜,,,0.0,,,,,0.0,,,,,,,
洋香瓜,,,75.0,,,,,83.0,,,,,,,
海梨柑,,,58.0,,,,,66.0,,,,,,,
文旦,,,0.0,,,,,0.0,,,,,,,
柳橙,,,33.0,,,,,33.0,,,,,,,
椪柑,,,75.0,,,,,83.0,,,,,,,
楊桃,,,0.0,,,,,0.0,,,,,,,
蓮霧,,,133.0,,,,,166.0,,,,,,,
鶯歌桃,,,0.0,,,,,0.0,,,,,,,
紅柿子,,,0.0,,,,,0.0,,,,,,,
巨峰葡萄,,,133.0,,,,,150.0,,,,,,,
黑葉荔枝,,,0.0,,,,,0.0,,,,,,,
在來芒果,,,0.0,,,,,0.0,,,,,,,
新世紀梨,,,0.0,,,,,0.0,,,,,,,
棗子,,,83.0,,,,,100.0,,,,,,,
紅肉李,,,0.0,,,,,0.0,,,,,,,
玉李,,,0.0,,,,,0.0,,,,,,,
荔枝玉荷,,,0.0,,,,,0.0,,,,,,,
鳳梨開英,,,0.0,,,,,0.0,,,,,,,
桶柑,,,66.0,,,,,75.0,,,,,,,
檸檬,,,83.0,,,,,66.0,,,,,,,
茂谷柑,,,66.0,,,,,75.0,,,,,,,
白柚,,,0.0,,,,,0.0,,,,,,,
甜桃,,,0.0,,,,,0.0,,,,,,,
水蜜桃,,,0.0,,,,,0.0,,,,,,,
牛心柿,,,0.0,,,,,0.0,,,,,,,
甜柿,,,0.0,,,,,0.0,,,,,,,
橫山梨,,,0.0,,,,,0.0,,,,,,,
新興梨,,,0.0,,,,,0.0,,,,,,,
大西瓜,,,0.0,,,,,0.0,,,,,,,
無子西瓜,,,0.0,,,,,0.0,,,,,,,
枇杷,,,0.0,,,,,0.0,,,,,,,
