食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,,55.0,50.0,50.0,50.0,50.0,58.0,50.0,58.0,66.0,45.0,45.0,58.0,52.0,58.0
胡蘿蔔,,52.0,41.0,41.0,33.0,50.0,50.0,41.0,41.0,50.0,30.0,33.0,33.0,38.0,50.0
麻竹筍,,100.0,108.0,83.0,100.0,100.0,83.0,117.0,66.0,83.0,58.0,0.0,67.0,0.0,66.0
馬鈴薯,,58.0,50.0,58.0,41.0,50.0,58.0,50.0,58.0,58.0,50.0,33.0,58.0,50.0,58.0
甘藍,,85.0,83.0,66.0,75.0,50.0,67.0,83.0,83.0,83.0,50.0,63.0,67.0,58.0,83.0
小白菜,,66.0,83.0,75.0,75.0,83.0,83.0,83.0,66.0,83.0,60.0,50.0,58.0,55.0,83.0
包心白菜,,58.0,75.0,66.0,67.0,50.0,83.0,83.0,83.0,66.0,56.0,50.0,58.0,56.0,83.0
菠菜,,150.0,167.0,166.0,150.0,166.0,167.0,175.0,133.0,166.0,130.0,117.0,133.0,134.0,166.0
青江白菜,,72.0,83.0,75.0,75.0,66.0,83.0,83.0,66.0,83.0,60.0,47.0,58.0,56.0,83.0
空心菜,,58.0,50.0,50.0,50.0,50.0,58.0,58.0,66.0,33.0,33.0,38.0,42.0,42.0,58.0
青蔥,,83.0,67.0,83.0,67.0,66.0,75.0,75.0,66.0,66.0,60.0,83.0,50.0,53.0,66.0
韭菜,,58.0,67.0,58.0,58.0,50.0,67.0,67.0,66.0,58.0,50.0,55.0,58.0,53.0,58.0
茄子,,66.0,67.0,66.0,58.0,58.0,67.0,67.0,83.0,58.0,43.0,42.0,33.0,51.0,58.0
蕃茄,,83.0,67.0,83.0,58.0,66.0,83.0,75.0,100.0,83.0,50.0,58.0,67.0,52.0,83.0
菜豆,,83.0,75.0,83.0,75.0,83.0,83.0,83.0,83.0,83.0,60.0,75.0,67.0,0.0,83.0
大黃瓜,,50.0,41.0,41.0,41.0,41.0,50.0,50.0,50.0,50.0,44.0,42.0,50.0,43.0,50.0
花椰菜,,92.0,100.0,116.0,92.0,116.0,117.0,117.0,116.0,116.0,120.0,92.0,100.0,98.0,116.0
絲瓜,,42.0,41.0,50.0,41.0,41.0,50.0,41.0,50.0,41.0,42.0,42.0,50.0,40.0,50.0
花胡瓜,,67.0,83.0,83.0,75.0,58.0,83.0,92.0,100.0,83.0,50.0,50.0,83.0,62.0,83.0
苦瓜,,72.0,75.0,83.0,75.0,83.0,83.0,83.0,66.0,66.0,56.0,42.0,67.0,53.0,83.0
青椒,,67.0,83.0,75.0,75.0,83.0,83.0,92.0,100.0,83.0,70.0,67.0,83.0,65.0,83.0
芹菜,,116.0,108.0,116.0,100.0,116.0,117.0,117.0,133.0,133.0,120.0,92.0,117.0,102.0,133.0
四季豆,,117.0,150.0,133.0,133.0,116.0,133.0,167.0,166.0,150.0,133.0,100.0,133.0,0.0,150.0
牛蒡,,83.0,58.0,83.0,66.0,83.0,75.0,100.0,83.0,83.0,76.0,50.0,83.0,80.0,100.0
生薑,,116.0,100.0,133.0,83.0,100.0,100.0,100.0,116.0,150.0,100.0,100.0,100.0,102.0,150.0
芋頭,,83.0,83.0,83.0,83.0,83.0,83.0,100.0,83.0,83.0,100.0,75.0,83.0,82.0,83.0
綠竹筍,,0.0,0.0,116.0,0.0,0.0,100.0,117.0,0.0,116.0,67.0,0.0,0.0,0.0,116.0
洋蔥,,50.0,41.0,50.0,33.0,41.0,50.0,41.0,50.0,50.0,40.0,30.0,42.0,43.0,50.0
綠蘆筍,,233.0,0.0,250.0,0.0,0.0,233.0,0.0,0.0,266.0,220.0,133.0,0.0,0.0,0.0
筊白筍,,200.0,183.0,233.0,167.0,200.0,183.0,183.0,233.0,233.0,133.0,183.0,167.0,0.0,167.0
大芥菜,,67.0,75.0,0.0,75.0,50.0,83.0,83.0,0.0,0.0,55.0,0.0,58.0,0.0,58.0
青蒜,,233.0,233.0,200.0,200.0,233.0,300.0,250.0,233.0,216.0,200.0,0.0,300.0,0.0,216.0
蒜頭,,133.0,100.0,166.0,100.0,166.0,100.0,133.0,166.0,133.0,136.0,100.0,100.0,102.0,133.0
甘藍芽,,130.0,0.0,166.0,0.0,133.0,167.0,0.0,0.0,166.0,0.0,142.0,0.0,0.0,0.0
芥藍,,83.0,83.0,83.0,75.0,83.0,83.0,83.0,83.0,83.0,60.0,50.0,67.0,60.0,83.0
莧菜,,58.0,83.0,58.0,75.0,58.0,67.0,83.0,50.0,50.0,58.0,42.0,58.0,60.0,58.0
本島萵苣,,83.0,83.0,83.0,75.0,75.0,83.0,83.0,83.0,83.0,0.0,58.0,58.0,0.0,83.0
萵苣,,83.0,83.0,83.0,75.0,75.0,100.0,83.0,116.0,83.0,0.0,58.0,0.0,0.0,83.0
茼蒿,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
青花苔,,100.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,116.0,100.0,117.0,100.0,0.0,116.0
金針菜乾,,533.0,533.0,533.0,533.0,533.0,583.0,533.0,533.0,533.0,0.0,750.0,7510.0,0.0,533.0
冬瓜,,33.0,33.0,41.0,33.0,33.0,50.0,41.0,50.0,41.0,33.0,25.0,33.0,35.0,50.0
扁蒲,,42.0,0.0,41.0,41.0,50.0,50.0,58.0,42.0,41.0,30.0,33.0,42.0,0.0,42.0
甜碗豆,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,117.0
碗豆,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,83.0,0.0,0.0,100.0
甜玉米,,58.0,58.0,58.0,41.0,58.0,58.0,58.0,66.0,50.0,50.0,50.0,58.0,50.0,58.0
香菇乾,,1667.0,1670.0,1160.0,1500.0,1160.0,2000.0,2000.0,1160.0,1160.0,0.0,1250.0,1667.0,0.0,1166.0
香菇溼,,166.0,167.0,166.0,150.0,166.0,167.0,167.0,200.0,200.0,150.0,142.0,167.0,150.0,200.0
黑色木耳,,110.0,117.0,116.0,100.0,116.0,117.0,133.0,116.0,100.0,116.0,108.0,133.0,108.0,133.0
香蕉,,58.0,35.0,50.0,35.0,50.0,40.0,41.0,35.0,50.0,33.0,0.0,42.0,40.0,50.0
