食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,,,,,,,,,50.0,,33.0,,42.0,,
胡蘿蔔,,,,,,,,,42.0,,42.0,,42.0,,
麻竹筍,,,,,,,,,0.0,,0.0,,0.0,,
馬鈴薯,,,,,,,,,67.0,,50.0,,58.0,,
甘藍,,,,,,,,,50.0,,42.0,,42.0,,
小白菜,,,,,,,,,50.0,,42.0,,25.0,,
包心白菜,,,,,,,,,50.0,,55.0,,42.0,,
菠菜,,,,,,,,,67.0,,42.0,,42.0,,
青江白菜,,,,,,,,,50.0,,42.0,,25.0,,
空心菜,,,,,,,,,83.0,,50.0,,50.0,,
青蔥,,,,,,,,,58.0,,50.0,,50.0,,
韭菜,,,,,,,,,66.0,,50.0,,50.0,,
茄子,,,,,,,,,50.0,,42.0,,50.0,,
蕃茄,,,,,,,,,50.0,,25.0,,33.0,,
菜豆,,,,,,,,,91.0,,0.0,,67.0,,
大黃瓜,,,,,,,,,50.0,,42.0,,50.0,,
花椰菜,,,,,,,,,66.0,,60.0,,58.0,,
絲瓜,,,,,,,,,50.0,,42.0,,50.0,,
花胡瓜,,,,,,,,,83.0,,50.0,,50.0,,
苦瓜,,,,,,,,,83.0,,67.0,,67.0,,
青椒,,,,,,,,,67.0,,50.0,,50.0,,
芹菜,,,,,,,,,83.0,,75.0,,83.0,,
四季豆,,,,,,,,,133.0,,80.0,,83.0,,
牛蒡,,,,,,,,,67.0,,85.0,,83.0,,
生薑,,,,,,,,,117.0,,60.0,,58.0,,
芋頭,,,,,,,,,100.0,,83.0,,83.0,,
綠竹筍,,,,,,,,,0.0,,0.0,,0.0,,
洋蔥,,,,,,,,,50.0,,50.0,,42.0,,
綠蘆筍,,,,,,,,,0.0,,0.0,,0.0,,
筊白筍,,,,,,,,,200.0,,0.0,,0.0,,
大芥菜,,,,,,,,,50.0,,30.0,,33.0,,
青蒜,,,,,,,,,100.0,,67.0,,83.0,,
蒜頭,,,,,,,,,200.0,,150.0,,100.0,,
甘藍芽,,,,,,,,,133.0,,0.0,,83.0,,
芥藍,,,,,,,,,86.0,,36.0,,33.0,,
莧菜,,,,,,,,,67.0,,42.0,,50.0,,
本島萵苣,,,,,,,,,67.0,,60.0,,67.0,,
萵苣,,,,,,,,,83.0,,55.0,,67.0,,
茼蒿,,,,,,,,,67.0,,55.0,,50.0,,
青花苔,,,,,,,,,100.0,,58.0,,75.0,,
金針菜乾,,,,,,,,,533.0,,533.0,,667.0,,
冬瓜,,,,,,,,,33.0,,30.0,,25.0,,
扁蒲,,,,,,,,,33.0,,25.0,,33.0,,
甜碗豆,,,,,,,,,117.0,,116.0,,108.0,,
碗豆,,,,,,,,,167.0,,150.0,,83.0,,
甜玉米,,,,,,,,,66.0,,45.0,,42.0,,
香菇乾,,,,,,,,,833.0,,833.0,,1200.0,,
香菇溼,,,,,,,,,200.0,,150.0,,142.0,,
黑色木耳,,,,,,,,,100.0,,100.0,,0.0,,
香蕉,,,,,,,,,58.0,58.0,42.0,,55.0,,
鳳梨17號,,,,,,,,,42.0,41.0,42.0,,33.0,,
番石榴世紀,,,,,,,,,41.0,41.0,33.0,,13.0,,
