食物,國民市場,鹽埕示範,新興第二,三民第二,左營第四,鼓山第三,楠梓市場,三民第一,苓雅市場,中華市場,旗山第一,鳳山第一,岡山文賢,大寮大發,橋頭市場
蘿蔔,,,,,,,,,,,67.0,,83.0,81.0,0.0
胡蘿蔔,,,,,,,,,,,58.0,,42.0,47.0,0.0
麻竹筍,,,,,,,,,,,68.0,,117.0,100.0,0.0
馬鈴薯,,,,,,,,,,,55.0,,67.0,60.0,0.0
甘藍,,,,,,,,,,,100.0,,67.0,90.0,0.0
小白菜,,,,,,,,,,,83.0,,167.0,120.0,0.0
包心白菜,,,,,,,,,,,76.0,,117.0,123.0,0.0
菠菜,,,,,,,,,,,190.0,,200.0,196.0,0.0
青江白菜,,,,,,,,,,,80.0,,150.0,118.0,0.0
空心菜,,,,,,,,,,,80.0,,117.0,98.0,0.0
青蔥,,,,,,,,,,,133.0,,150.0,142.0,0.0
韭菜,,,,,,,,,,,55.0,,83.0,81.0,0.0
茄子,,,,,,,,,,,45.0,,83.0,85.0,0.0
蕃茄,,,,,,,,,,,116.0,,133.0,105.0,0.0
菜豆,,,,,,,,,,,83.0,,117.0,102.0,0.0
大黃瓜,,,,,,,,,,,58.0,,83.0,83.0,0.0
花椰菜,,,,,,,,,,,120.0,,167.0,128.0,0.0
絲瓜,,,,,,,,,,,50.0,,100.0,86.0,0.0
花胡瓜,,,,,,,,,,,83.0,,117.0,108.0,0.0
苦瓜,,,,,,,,,,,133.0,,133.0,100.0,0.0
青椒,,,,,,,,,,,150.0,,117.0,112.0,0.0
芹菜,,,,,,,,,,,130.0,,167.0,152.0,0.0
四季豆,,,,,,,,,,,120.0,,167.0,186.0,0.0
牛蒡,,,,,,,,,,,82.0,,83.0,83.0,0.0
生薑,,,,,,,,,,,133.0,,83.0,98.0,0.0
芋頭,,,,,,,,,,,80.0,,83.0,81.0,0.0
綠竹筍,,,,,,,,,,,100.0,,0.0,0.0,0.0
洋蔥,,,,,,,,,,,48.0,,58.0,47.0,0.0
綠蘆筍,,,,,,,,,,,0.0,,0.0,0.0,0.0
筊白筍,,,,,,,,,,,200.0,,200.0,205.0,0.0
大芥菜,,,,,,,,,,,67.0,,167.0,0.0,0.0
青蒜,,,,,,,,,,,200.0,,200.0,206.0,0.0
蒜頭,,,,,,,,,,,180.0,,183.0,168.0,0.0
甘藍芽,,,,,,,,,,,0.0,,200.0,0.0,0.0
芥藍,,,,,,,,,,,80.0,,150.0,116.0,0.0
莧菜,,,,,,,,,,,67.0,,133.0,106.0,0.0
本島萵苣,,,,,,,,,,,80.0,,183.0,0.0,0.0
萵苣,,,,,,,,,,,80.0,,167.0,0.0,0.0
茼蒿,,,,,,,,,,,0.0,,0.0,0.0,0.0
青花苔,,,,,,,,,,,0.0,,133.0,0.0,0.0
金針菜乾,,,,,,,,,,,500.0,,667.0,0.0,0.0
冬瓜,,,,,,,,,,,40.0,,25.0,36.0,0.0
扁蒲,,,,,,,,,,,40.0,,58.0,0.0,0.0
甜碗豆,,,,,,,,,,,0.0,,0.0,0.0,0.0
碗豆,,,,,,,,,,,0.0,,167.0,0.0,0.0
甜玉米,,,,,,,,,,,80.0,,58.0,62.0,0.0
香菇乾,,,,,,,,,,,833.0,,1250.0,0.0,0.0
香菇溼,,,,,,,,,,,180.0,,167.0,166.0,0.0
黑色木耳,,,,,,,,,,,100.0,,167.0,110.0,0.0
香蕉,,,,,,,,,,,50.0,,58.0,49.0,0.0
鳳梨17號,,,,,,,,,,,42.0,,42.0,41.0,0.0
番石榴世紀,,,,,,,,,,,42.0,,65.0,0.0,0.0
木瓜,,,,,,,,,,,42.0,,48.0,50.0,0.0
小西瓜,,,,,,,,,,,30.0,,42.0,33.0,0.0
甜瓜,,,,,,,,,,,67.0,,83.0,0.0,0.0
洋香瓜,,,,,,,,,,,65.0,,98.0,75.0,0.0
海梨柑,,,,,,,,,,,0.0,,0.0,0.0,0.0
文旦,,,,,,,,,,,67.0,,65.0,92.0,0.0
柳橙,,,,,,,,,,,42.0,,58.0,0.0,0.0
椪柑,,,,,,,,,,,0.0,,75.0,0.0,0.0
楊桃,,,,,,,,,,,75.0,,48.0,0.0,0.0
蓮霧,,,,,,,,,,,0.0,,117.0,0.0,0.0
鶯歌桃,,,,,,,,,,,0.0,,0.0,0.0,0.0
紅柿子,,,,,,,,,,,0.0,,42.0,0.0,0.0
巨峰葡萄,,,,,,,,,,,100.0,,115.0,136.0,0.0
黑葉荔枝,,,,,,,,,,,0.0,,0.0,0.0,0.0
在來芒果,,,,,,,,,,,0.0,,0.0,0.0,0.0
新世紀梨,,,,,,,,,,,120.0,,82.0,132.0,0.0
棗子,,,,,,,,,,,0.0,,0.0,0.0,0.0
紅肉李,,,,,,,,,,,0.0,,0.0,0.0,0.0
玉李,,,,,,,,,,,0.0,,0.0,0.0,0.0
荔枝玉荷,,,,,,,,,,,0.0,,0.0,0.0,0.0
鳳梨開英,,,,,,,,,,,0.0,,0.0,0.0,0.0
桶柑,,,,,,,,,,,0.0,,0.0,0.0,0.0
檸檬,,,,,,,,,,,60.0,,65.0,65.0,0.0
茂谷柑,,,,,,,,,,,0.0,,133.0,0.0,0.0
白柚,,,,,,,,,,,0.0,,42.0,0.0,0.0
甜桃,,,,,,,,,,,0.0,,0.0,0.0,0.0
水蜜桃,,,,,,,,,,,0.0,,200.0,0.0,0.0
牛心柿,,,,,,,,,,,0.0,,42.0,0.0,0.0
甜柿,,,,,,,,,,,0.0,,148.0,0.0,0.0
橫山梨,,,,,,,,,,,0.0,,0.0,0.0,0.0
新興梨,,,,,,,,,,,123.0,,148.0,0.0,0.0
大西瓜,,,,,,,,,,,42.0,,38.0,45.0,0.0
無子西瓜,,,,,,,,,,,0.0,,0.0,0.0,0.0
枇杷,,,,,,,,,,,0.0,,0.0,0.0,0.0
番石榴珍珠,,,,,,,,,,,42.0,,65.0,38.0,0.0
金煌芒果,,,,,,,,,,,0.0,,0.0,72.0,0.0
愛文芒果,,,,,,,,,,,0.0,,98.0,90.0,0.0
釋迦,,,,,,,,,,,0.0,,148.0,0.0,0.0
龍眼,,,,,,,,,,,0.0,,83.0,0.0,0.0
虱目魚,,,,,,,,,,,150.0,,133.0,136.0,0.0
吳郭魚,,,,,,,,,,,133.0,,100.0,126.0,0.0
鰱魚,,,,,,,,,,,0.0,,0.0,0.0,0.0
赤宗,,,,,,,,,,,0.0,,750.0,513.0,0.0
加臘,,,,,,,,,,,230.0,,717.0,396.0,0.0
盤仔魚,,,,,,,,,,,400.0,,533.0,352.0,0.0
白鯧,,,,,,,,,,,0.0,,1250.0,0.0,0.0
旗魚,,,,,,,,,,,250.0,,267.0,331.0,0.0
鮪魚,,,,,,,,,,,310.0,,333.0,426.0,0.0
肉魚,,,,,,,,,,,400.0,,667.0,428.0,0.0
紅目鰱,,,,,,,,,,,460.0,,717.0,528.0,0.0
烏賊,,,,,,,,,,,235.0,,267.0,263.0,0.0
白帶魚,,,,,,,,,,,310.0,,500.0,323.0,0.0
鯖魚,,,,,,,,,,,0.0,,300.0,0.0,0.0
白口,,,,,,,,,,,221.0,,467.0,318.0,0.0
海鰻,,,,,,,,,,,0.0,,267.0,0.0,0.0
金線魚,,,,,,,,,,,300.0,,550.0,0.0,0.0
黃花魚,,,,,,,,,,,260.0,,267.0,0.0,0.0
黑鯧,,,,,,,,,,,355.0,,583.0,0.0,0.0
草蝦,,,,,,,,,,,250.0,,0.0,0.0,0.0
厚殼蝦,,,,,,,,,,,0.0,,300.0,0.0,0.0
里肌肉,,,,,,,,,,,0.0,,167.0,176.0,0.0
後腿肉,,,,,,,,,,,0.0,,167.0,168.0,0.0
五花肉,,,,,,,,,,,0.0,,167.0,184.0,0.0
牛腱,,,,,,,,,,,0.0,,283.0,258.0,0.0
腿肉,,,,,,,,,,,0.0,,333.0,269.0,0.0
腩肉,,,,,,,,,,,0.0,,283.0,258.0,0.0
肉雞,,,,,,,,,,,0.0,,0.0,0.0,0.0
土雞,,,,,,,,,,,167.0,,183.0,200.0,0.0
仿雞,,,,,,,,,,,133.0,,150.0,160.0,0.0
鴨子,,,,,,,,,,,100.0,,133.0,137.0,0.0
雞,,,,,,,,,,,56.0,,53.0,56.0,0.0
